"","from","to","type","subtype"
"209","hsa:51547","hsa:5167","ECrel","compound"
"210","hsa:51547","hsa:5169","ECrel","compound"
"2111","hsa:51547","hsa:83594","ECrel","compound"
"212","hsa:51547","hsa:23057","ECrel","compound"
"213","hsa:51547","hsa:349565","ECrel","compound"
"214","hsa:51547","hsa:64802","ECrel","compound"
"215","hsa:51548","hsa:4837","ECrel","compound"
"217","hsa:51548","hsa:65220","ECrel","compound"
"218","hsa:51548","hsa:23530","ECrel","compound"
"219","hsa:51548","hsa:55191","ECrel","compound"
"220","hsa:51548","hsa:5167","ECrel","compound"
"221","hsa:51548","hsa:5169","ECrel","compound"
"222","hsa:51548","hsa:83594","ECrel","compound"
"223","hsa:51548","hsa:23057","ECrel","compound"
"224","hsa:51548","hsa:349565","ECrel","compound"
"225","hsa:51548","hsa:64802","ECrel","compound"
"236","hsa:22978","hsa:83594","ECrel","compound"
"237","hsa:22978","hsa:10135","ECrel","compound"
"238","hsa:22978","hsa:5167","ECrel","compound"
"239","hsa:22978","hsa:5169","ECrel","compound"
"240","hsa:22978","hsa:23057","ECrel","compound"
"241","hsa:22978","hsa:349565","ECrel","compound"
"242","hsa:22978","hsa:64802","ECrel","compound"
"243","hsa:22978","hsa:4860","ECrel","compound"
"244","hsa:22978","hsa:23475","ECrel","compound"
"246","hsa:30833","hsa:83594","ECrel","compound"
"247","hsa:30833","hsa:10135","ECrel","compound"
"248","hsa:30833","hsa:5167","ECrel","compound"
"249","hsa:30833","hsa:5169","ECrel","compound"
"250","hsa:30833","hsa:23057","ECrel","compound"
"251","hsa:30833","hsa:349565","ECrel","compound"
"252","hsa:30833","hsa:64802","ECrel","compound"
"253","hsa:30833","hsa:4860","ECrel","compound"
"254","hsa:30833","hsa:23475","ECrel","compound"
"256","hsa:4907","hsa:83594","ECrel","compound"
"257","hsa:4907","hsa:10135","ECrel","compound"
"258","hsa:4907","hsa:5167","ECrel","compound"
"259","hsa:4907","hsa:5169","ECrel","compound"
"260","hsa:4907","hsa:23057","ECrel","compound"
"261","hsa:4907","hsa:349565","ECrel","compound"
"262","hsa:4907","hsa:64802","ECrel","compound"
"263","hsa:4907","hsa:4860","ECrel","compound"
"264","hsa:56953","hsa:83594","ECrel","compound"
"265","hsa:56953","hsa:10135","ECrel","compound"
"266","hsa:56953","hsa:5167","ECrel","compound"
"267","hsa:56953","hsa:5169","ECrel","compound"
"268","hsa:56953","hsa:23057","ECrel","compound"
"269","hsa:56953","hsa:349565","ECrel","compound"
"270","hsa:56953","hsa:64802","ECrel","compound"
"271","hsa:56953","hsa:4860","ECrel","compound"
"272","hsa:56953","hsa:23475","ECrel","compound"
"274","hsa:84618","hsa:83594","ECrel","compound"
"275","hsa:84618","hsa:10135","ECrel","compound"
"276","hsa:84618","hsa:5167","ECrel","compound"
"277","hsa:84618","hsa:5169","ECrel","compound"
"278","hsa:84618","hsa:23057","ECrel","compound"
"279","hsa:84618","hsa:349565","ECrel","compound"
"280","hsa:84618","hsa:64802","ECrel","compound"
"281","hsa:84618","hsa:4860","ECrel","compound"
"282","hsa:84618","hsa:23475","ECrel","compound"
