"","from","to","type","subtype"
"80","hsa:3098","hsa:4351","ECrel","compound"
"81","hsa:3098","hsa:5236","ECrel","compound"
"82","hsa:3098","hsa:55276","ECrel","compound"
"83","hsa:3098","hsa:5372","ECrel","compound"
"84","hsa:3098","hsa:5373","ECrel","compound"
"85","hsa:3099","hsa:10007","ECrel","compound"
"86","hsa:3099","hsa:132789","ECrel","compound"
"87","hsa:3099","hsa:2673","ECrel","compound"
"88","hsa:3099","hsa:9945","ECrel","compound"
"89","hsa:3099","hsa:2821","ECrel","compound"
"90","hsa:3099","hsa:4351","ECrel","compound"
"91","hsa:3099","hsa:5236","ECrel","compound"
"92","hsa:3099","hsa:55276","ECrel","compound"
"93","hsa:3099","hsa:5372","ECrel","compound"
"94","hsa:3099","hsa:5373","ECrel","compound"
"95","hsa:3101","hsa:10007","ECrel","compound"
"96","hsa:3101","hsa:132789","ECrel","compound"
"97","hsa:3101","hsa:2673","ECrel","compound"
"98","hsa:3101","hsa:9945","ECrel","compound"
"99","hsa:3101","hsa:2821","ECrel","compound"
"100","hsa:3101","hsa:4351","ECrel","compound"
"101","hsa:3101","hsa:5236","ECrel","compound"
"102","hsa:3101","hsa:55276","ECrel","compound"
"103","hsa:3101","hsa:5372","ECrel","compound"
"104","hsa:3101","hsa:5373","ECrel","compound"
"105","hsa:80201","hsa:10007","ECrel","compound"
"106","hsa:80201","hsa:132789","ECrel","compound"
"107","hsa:80201","hsa:2673","ECrel","compound"
"108","hsa:80201","hsa:9945","ECrel","compound"
"109","hsa:80201","hsa:2821","ECrel","compound"
"110","hsa:80201","hsa:4351","ECrel","compound"
"111","hsa:80201","hsa:5236","ECrel","compound"
"112","hsa:80201","hsa:55276","ECrel","compound"
"113","hsa:80201","hsa:5372","ECrel","compound"
"114","hsa:80201","hsa:5373","ECrel","compound"
"117","hsa:7358","hsa:7360","ECrel","compound"
"118","hsa:7358","hsa:2582","ECrel","compound"
"119","hsa:80146","hsa:7358","ECrel","compound"
"120","hsa:4351","hsa:3098","ECrel","compound"
"121","hsa:4351","hsa:3099","ECrel","compound"
"122","hsa:4351","hsa:3101","ECrel","compound"
"123","hsa:4351","hsa:80201","ECrel","compound"
"124","hsa:4351","hsa:5372","ECrel","compound"
"125","hsa:4351","hsa:5373","ECrel","compound"
"127","hsa:5372","hsa:29926","ECrel","compound"
"129","hsa:5373","hsa:29926","ECrel","compound"
"130","hsa:5236","hsa:7360","ECrel","compound"
"131","hsa:55276","hsa:7360","ECrel","compound"
"133","hsa:29926","hsa:2762","ECrel","compound"
"137","hsa:2821","hsa:4351","ECrel","compound"
"138","hsa:2821","hsa:3098","ECrel","compound"
"139","hsa:2821","hsa:3099","ECrel","compound"
"140","hsa:2821","hsa:3101","ECrel","compound"
"141","hsa:2821","hsa:80201","ECrel","compound"
"142","hsa:2821","hsa:2645","ECrel","compound"
"143","hsa:2821","hsa:5236","ECrel","compound"
"144","hsa:2821","hsa:55276","ECrel","compound"
"145","hsa:7360","hsa:2582","ECrel","compound"
"146","hsa:2645","hsa:5236","ECrel","compound"
"147","hsa:2645","hsa:55276","ECrel","compound"
