"","from","to","type","subtype"
"61","hsa:501","hsa:128","ECrel","compound"
"62","hsa:501","hsa:130","ECrel","compound"
"63","hsa:501","hsa:131","ECrel","compound"
"64","hsa:501","hsa:10327","ECrel","compound"
"65","hsa:218","hsa:124","ECrel","compound"
"66","hsa:218","hsa:125","ECrel","compound"
"67","hsa:218","hsa:126","ECrel","compound"
"68","hsa:218","hsa:127","ECrel","compound"
"69","hsa:218","hsa:128","ECrel","compound"
"70","hsa:218","hsa:130","ECrel","compound"
"71","hsa:218","hsa:131","ECrel","compound"
"72","hsa:218","hsa:10327","ECrel","compound"
"73","hsa:221","hsa:124","ECrel","compound"
"74","hsa:221","hsa:125","ECrel","compound"
"75","hsa:221","hsa:126","ECrel","compound"
"76","hsa:221","hsa:127","ECrel","compound"
"77","hsa:221","hsa:128","ECrel","compound"
"78","hsa:221","hsa:130","ECrel","compound"
"79","hsa:221","hsa:131","ECrel","compound"
"80","hsa:221","hsa:10327","ECrel","compound"
"81","hsa:222","hsa:124","ECrel","compound"
"82","hsa:222","hsa:125","ECrel","compound"
"83","hsa:222","hsa:126","ECrel","compound"
"84","hsa:222","hsa:127","ECrel","compound"
"85","hsa:222","hsa:128","ECrel","compound"
"86","hsa:222","hsa:130","ECrel","compound"
"87","hsa:222","hsa:131","ECrel","compound"
"88","hsa:222","hsa:10327","ECrel","compound"
"89","hsa:5160","hsa:1737","ECrel","compound"
"90","hsa:5160","hsa:1738","ECrel","compound"
"91","hsa:5160","hsa:5313","ECrel","compound"
"92","hsa:5160","hsa:5315","ECrel","compound"
"93","hsa:5160","hsa:160287","ECrel","compound"
"94","hsa:5160","hsa:3939","ECrel","compound"
"95","hsa:5160","hsa:3945","ECrel","compound"
"96","hsa:5160","hsa:3948","ECrel","compound"
"97","hsa:5160","hsa:92483","ECrel","compound"
"98","hsa:5161","hsa:1737","ECrel","compound"
"99","hsa:5161","hsa:1738","ECrel","compound"
"100","hsa:5161","hsa:5313","ECrel","compound"
"101","hsa:5161","hsa:5315","ECrel","compound"
"102","hsa:5161","hsa:160287","ECrel","compound"
"103","hsa:5161","hsa:3939","ECrel","compound"
"104","hsa:5161","hsa:3945","ECrel","compound"
"105","hsa:5161","hsa:3948","ECrel","compound"
"106","hsa:5161","hsa:92483","ECrel","compound"
"107","hsa:5162","hsa:1737","ECrel","compound"
"108","hsa:5162","hsa:1738","ECrel","compound"
"109","hsa:5162","hsa:5313","ECrel","compound"
"110","hsa:5162","hsa:5315","ECrel","compound"
"111","hsa:5162","hsa:160287","ECrel","compound"
"112","hsa:5162","hsa:3939","ECrel","compound"
"113","hsa:5162","hsa:3945","ECrel","compound"
"114","hsa:5162","hsa:3948","ECrel","compound"
"115","hsa:5162","hsa:92483","ECrel","compound"
"116","hsa:1737","hsa:1738","ECrel","compound"
"117","hsa:160287","hsa:5313","ECrel","compound"
"118","hsa:160287","hsa:5315","ECrel","compound"
"119","hsa:3939","hsa:5313","ECrel","compound"
"120","hsa:3939","hsa:5315","ECrel","compound"
"121","hsa:3945","hsa:5313","ECrel","compound"
"122","hsa:3945","hsa:5315","ECrel","compound"
"123","hsa:3948","hsa:5313","ECrel","compound"
"124","hsa:3948","hsa:5315","ECrel","compound"
"125","hsa:92483","hsa:5313","ECrel","compound"
"126","hsa:92483","hsa:5315","ECrel","compound"
"127","hsa:5313","hsa:2023","ECrel","compound"
"128","hsa:5313","hsa:2026","ECrel","compound"
"129","hsa:5313","hsa:2027","ECrel","compound"
"131","hsa:5315","hsa:2023","ECrel","compound"
"132","hsa:5315","hsa:2026","ECrel","compound"
"133","hsa:5315","hsa:2027","ECrel","compound"
"135","hsa:2023","hsa:441531","ECrel","compound"
"137","hsa:2023","hsa:5224","ECrel","compound"
"138","hsa:2023","hsa:669","ECrel","compound"
"139","hsa:2026","hsa:441531","ECrel","compound"
"141","hsa:2026","hsa:5224","ECrel","compound"
"142","hsa:2026","hsa:669","ECrel","compound"
"143","hsa:2027","hsa:441531","ECrel","compound"
"145","hsa:2027","hsa:5224","ECrel","compound"
"146","hsa:2027","hsa:669","ECrel","compound"
"151","hsa:441531","hsa:5230","ECrel","compound"
"152","hsa:441531","hsa:5232","ECrel","compound"
"153","hsa:441531","hsa:9562","ECrel","compound"
"157","hsa:5224","hsa:5230","ECrel","compound"
"158","hsa:5224","hsa:5232","ECrel","compound"
"159","hsa:5224","hsa:9562","ECrel","compound"
"160","hsa:669","hsa:5230","ECrel","compound"
"161","hsa:669","hsa:5232","ECrel","compound"
"162","hsa:669","hsa:441531","ECrel","compound"
"164","hsa:669","hsa:5224","ECrel","compound"
"165","hsa:669","hsa:669","ECrel","compound"
"166","hsa:669","hsa:9562","ECrel","compound"
"167","hsa:2597","hsa:5230","ECrel","compound"
"168","hsa:2597","hsa:5232","ECrel","compound"
"169","hsa:2597","hsa:669","ECrel","compound"
"170","hsa:26330","hsa:5230","ECrel","compound"
"171","hsa:26330","hsa:5232","ECrel","compound"
"172","hsa:26330","hsa:669","ECrel","compound"
"173","hsa:7167","hsa:226","ECrel","compound"
"174","hsa:7167","hsa:229","ECrel","compound"
"176","hsa:7167","hsa:2597","ECrel","compound"
"177","hsa:7167","hsa:26330","ECrel","compound"
"178","hsa:5211","hsa:2821","ECrel","compound"
"179","hsa:5213","hsa:2821","ECrel","compound"
"180","hsa:5214","hsa:2821","ECrel","compound"
"181","hsa:2203","hsa:2821","ECrel","compound"
"182","hsa:8789","hsa:2821","ECrel","compound"
"183","hsa:2821","hsa:2645","ECrel","compound"
"184","hsa:2821","hsa:3098","ECrel","compound"
"185","hsa:2821","hsa:3099","ECrel","compound"
"186","hsa:2821","hsa:3101","ECrel","compound"
"187","hsa:2821","hsa:80201","ECrel","compound"
"188","hsa:2821","hsa:2538","ECrel","compound"
"189","hsa:2821","hsa:57818","ECrel","compound"
"190","hsa:2821","hsa:92579","ECrel","compound"
"191","hsa:2821","hsa:5236","ECrel","compound"
"192","hsa:2821","hsa:55276","ECrel","compound"
"193","hsa:5236","hsa:2538","ECrel","compound"
"194","hsa:5236","hsa:57818","ECrel","compound"
"195","hsa:5236","hsa:92579","ECrel","compound"
"196","hsa:5236","hsa:3098","ECrel","compound"
"197","hsa:5236","hsa:3099","ECrel","compound"
"198","hsa:5236","hsa:3101","ECrel","compound"
"199","hsa:5236","hsa:80201","ECrel","compound"
"200","hsa:5236","hsa:2645","ECrel","compound"
"201","hsa:5236","hsa:2821","ECrel","compound"
"202","hsa:55276","hsa:2538","ECrel","compound"
"203","hsa:55276","hsa:57818","ECrel","compound"
"204","hsa:55276","hsa:92579","ECrel","compound"
"205","hsa:55276","hsa:3098","ECrel","compound"
"206","hsa:55276","hsa:3099","ECrel","compound"
"207","hsa:55276","hsa:3101","ECrel","compound"
"208","hsa:55276","hsa:80201","ECrel","compound"
"209","hsa:55276","hsa:2645","ECrel","compound"
"210","hsa:55276","hsa:2821","ECrel","compound"
"211","hsa:3098","hsa:130589","ECrel","compound"
"212","hsa:3098","hsa:2821","ECrel","compound"
"213","hsa:3099","hsa:130589","ECrel","compound"
"214","hsa:3099","hsa:2821","ECrel","compound"
"215","hsa:3101","hsa:130589","ECrel","compound"
"216","hsa:3101","hsa:2821","ECrel","compound"
"217","hsa:80201","hsa:130589","ECrel","compound"
"218","hsa:80201","hsa:2821","ECrel","compound"
"219","hsa:2645","hsa:130589","ECrel","compound"
"220","hsa:2645","hsa:2821","ECrel","compound"
"221","hsa:130589","hsa:3098","ECrel","compound"
"222","hsa:130589","hsa:3099","ECrel","compound"
"223","hsa:130589","hsa:3101","ECrel","compound"
"224","hsa:130589","hsa:80201","ECrel","compound"
"225","hsa:130589","hsa:2645","ECrel","compound"
"226","hsa:130589","hsa:2538","ECrel","compound"
"227","hsa:130589","hsa:57818","ECrel","compound"
"228","hsa:130589","hsa:92579","ECrel","compound"
"229","hsa:130589","hsa:83440","ECrel","compound"
"230","hsa:5230","hsa:669","ECrel","compound"
"231","hsa:5232","hsa:669","ECrel","compound"
"232","hsa:5105","hsa:2023","ECrel","compound"
"233","hsa:5105","hsa:2026","ECrel","compound"
"234","hsa:5105","hsa:2027","ECrel","compound"
"236","hsa:5105","hsa:5313","ECrel","compound"
"237","hsa:5105","hsa:5315","ECrel","compound"
"238","hsa:5106","hsa:2023","ECrel","compound"
"239","hsa:5106","hsa:2026","ECrel","compound"
"240","hsa:5106","hsa:2027","ECrel","compound"
"242","hsa:5106","hsa:5313","ECrel","compound"
"243","hsa:5106","hsa:5315","ECrel","compound"
"244","hsa:55902","hsa:217","ECrel","compound"
"245","hsa:55902","hsa:219","ECrel","compound"
"246","hsa:55902","hsa:223","ECrel","compound"
"247","hsa:55902","hsa:224","ECrel","compound"
"248","hsa:55902","hsa:501","ECrel","compound"
"249","hsa:55902","hsa:218","ECrel","compound"
"250","hsa:55902","hsa:221","ECrel","compound"
"251","hsa:55902","hsa:222","ECrel","compound"
"252","hsa:55902","hsa:1737","ECrel","compound"
"253","hsa:84532","hsa:217","ECrel","compound"
"254","hsa:84532","hsa:219","ECrel","compound"
"255","hsa:84532","hsa:223","ECrel","compound"
"256","hsa:84532","hsa:224","ECrel","compound"
"257","hsa:84532","hsa:501","ECrel","compound"
"258","hsa:84532","hsa:218","ECrel","compound"
"259","hsa:84532","hsa:221","ECrel","compound"
"260","hsa:84532","hsa:222","ECrel","compound"
"261","hsa:84532","hsa:1737","ECrel","compound"
"262","hsa:83440","hsa:2821","ECrel","compound"
"263","hsa:83440","hsa:5236","ECrel","compound"
"264","hsa:83440","hsa:55276","ECrel","compound"
"265","hsa:9562","hsa:2023","ECrel","compound"
"266","hsa:9562","hsa:2026","ECrel","compound"
"267","hsa:9562","hsa:2027","ECrel","compound"
