"","from","to","type","subtype"
"2","hsa:218","hsa:4128","ECrel","compound"
"21","hsa:218","hsa:4129","ECrel","compound"
"3","hsa:218","hsa:314","ECrel","compound"
"4","hsa:218","hsa:8639","ECrel","compound"
"5","hsa:221","hsa:4128","ECrel","compound"
"6","hsa:221","hsa:4129","ECrel","compound"
"7","hsa:221","hsa:314","ECrel","compound"
"8","hsa:221","hsa:8639","ECrel","compound"
"9","hsa:222","hsa:4128","ECrel","compound"
"10","hsa:222","hsa:4129","ECrel","compound"
"11","hsa:222","hsa:314","ECrel","compound"
"12","hsa:222","hsa:8639","ECrel","compound"
"13","hsa:1644","hsa:6898","ECrel","compound"
"14","hsa:1644","hsa:137362","ECrel","compound"
"15","hsa:1644","hsa:2805","ECrel","compound"
"16","hsa:1644","hsa:2806","ECrel","compound"
"17","hsa:1644","hsa:259307","ECrel","compound"
"18","hsa:1644","hsa:4128","ECrel","compound"
"19","hsa:1644","hsa:4129","ECrel","compound"
"20","hsa:1644","hsa:314","ECrel","compound"
"211","hsa:1644","hsa:8639","ECrel","compound"
"22","hsa:1644","hsa:5053","ECrel","compound"
"23","hsa:3242","hsa:4282","ECrel","compound"
"24","hsa:3242","hsa:259307","ECrel","compound"
"25","hsa:3242","hsa:137362","ECrel","compound"
"26","hsa:3242","hsa:2805","ECrel","compound"
"27","hsa:3242","hsa:2806","ECrel","compound"
"28","hsa:3242","hsa:6898","ECrel","compound"
"29","hsa:6898","hsa:4282","ECrel","compound"
"30","hsa:6898","hsa:5053","ECrel","compound"
"31","hsa:137362","hsa:4282","ECrel","compound"
"32","hsa:137362","hsa:5053","ECrel","compound"
"33","hsa:2805","hsa:4282","ECrel","compound"
"34","hsa:2805","hsa:5053","ECrel","compound"
"35","hsa:2806","hsa:4282","ECrel","compound"
"36","hsa:2806","hsa:5053","ECrel","compound"
"37","hsa:4282","hsa:259307","ECrel","compound"
"38","hsa:5053","hsa:259307","ECrel","compound"
