"","from","to","type","subtype"
"45","hsa:3030","hsa:37","ECrel","compound"
"46","hsa:3030","hsa:36","ECrel","compound"
"47","hsa:34","hsa:2639","ECrel","compound"
"48","hsa:34","hsa:1376","ECrel","compound"
"49","hsa:34","hsa:38","ECrel","compound"
"50","hsa:34","hsa:39","ECrel","compound"
"52","hsa:34","hsa:30","ECrel","compound"
"53","hsa:34","hsa:3032","ECrel","compound"
"54","hsa:38","hsa:1962","ECrel","compound"
"55","hsa:38","hsa:3033","ECrel","compound"
"56","hsa:38","hsa:3030","ECrel","compound"
"57","hsa:38","hsa:51","ECrel","compound"
"58","hsa:38","hsa:8310","ECrel","compound"
"60","hsa:38","hsa:30","ECrel","compound"
"61","hsa:38","hsa:3032","ECrel","compound"
"62","hsa:38","hsa:36","ECrel","compound"
"63","hsa:39","hsa:1962","ECrel","compound"
"64","hsa:39","hsa:3033","ECrel","compound"
"65","hsa:39","hsa:3030","ECrel","compound"
"66","hsa:39","hsa:51","ECrel","compound"
"67","hsa:39","hsa:8310","ECrel","compound"
"69","hsa:39","hsa:30","ECrel","compound"
"70","hsa:39","hsa:3032","ECrel","compound"
"71","hsa:39","hsa:36","ECrel","compound"
"78","hsa:30","hsa:3030","ECrel","compound"
"79","hsa:30","hsa:1962","ECrel","compound"
"80","hsa:30","hsa:3033","ECrel","compound"
"81","hsa:30","hsa:51","ECrel","compound"
"82","hsa:30","hsa:8310","ECrel","compound"
"83","hsa:30","hsa:36","ECrel","compound"
"84","hsa:3032","hsa:3030","ECrel","compound"
"85","hsa:3032","hsa:1962","ECrel","compound"
"86","hsa:3032","hsa:3033","ECrel","compound"
"87","hsa:3032","hsa:51","ECrel","compound"
"88","hsa:3032","hsa:8310","ECrel","compound"
"89","hsa:3032","hsa:36","ECrel","compound"
"90","hsa:33","hsa:1376","ECrel","compound"
"92","hsa:33","hsa:30","ECrel","compound"
"93","hsa:33","hsa:3032","ECrel","compound"
"94","hsa:124","hsa:217","ECrel","compound"
"95","hsa:124","hsa:219","ECrel","compound"
"96","hsa:124","hsa:223","ECrel","compound"
"97","hsa:124","hsa:224","ECrel","compound"
"98","hsa:124","hsa:501","ECrel","compound"
"99","hsa:125","hsa:217","ECrel","compound"
"100","hsa:125","hsa:219","ECrel","compound"
"101","hsa:125","hsa:223","ECrel","compound"
"102","hsa:125","hsa:224","ECrel","compound"
"103","hsa:125","hsa:501","ECrel","compound"
"104","hsa:126","hsa:217","ECrel","compound"
"105","hsa:126","hsa:219","ECrel","compound"
"106","hsa:126","hsa:223","ECrel","compound"
"107","hsa:126","hsa:224","ECrel","compound"
"108","hsa:126","hsa:501","ECrel","compound"
"109","hsa:127","hsa:217","ECrel","compound"
"110","hsa:127","hsa:219","ECrel","compound"
"111","hsa:127","hsa:223","ECrel","compound"
"112","hsa:127","hsa:224","ECrel","compound"
"113","hsa:127","hsa:501","ECrel","compound"
"114","hsa:128","hsa:217","ECrel","compound"
"115","hsa:128","hsa:219","ECrel","compound"
"116","hsa:128","hsa:223","ECrel","compound"
"117","hsa:128","hsa:224","ECrel","compound"
"118","hsa:128","hsa:501","ECrel","compound"
"119","hsa:130","hsa:217","ECrel","compound"
"120","hsa:130","hsa:219","ECrel","compound"
"121","hsa:130","hsa:223","ECrel","compound"
"122","hsa:130","hsa:224","ECrel","compound"
"123","hsa:130","hsa:501","ECrel","compound"
"124","hsa:131","hsa:217","ECrel","compound"
"125","hsa:131","hsa:219","ECrel","compound"
"126","hsa:131","hsa:223","ECrel","compound"
"127","hsa:131","hsa:224","ECrel","compound"
"128","hsa:131","hsa:501","ECrel","compound"
"129","hsa:2639","hsa:51","ECrel","compound"
"130","hsa:2639","hsa:8310","ECrel","compound"
"131","hsa:37","hsa:1892","ECrel","compound"
"132","hsa:37","hsa:1962","ECrel","compound"
"133","hsa:37","hsa:3030","ECrel","compound"
"134","hsa:37","hsa:1376","ECrel","compound"
"136","hsa:37","hsa:30","ECrel","compound"
"137","hsa:37","hsa:3032","ECrel","compound"
"138","hsa:126129","hsa:2180","ECrel","compound"
"139","hsa:126129","hsa:2181","ECrel","compound"
"140","hsa:126129","hsa:2182","ECrel","compound"
"141","hsa:126129","hsa:23205","ECrel","compound"
"142","hsa:126129","hsa:23305","ECrel","compound"
"143","hsa:126129","hsa:51703","ECrel","compound"
"144","hsa:126129","hsa:81616","ECrel","compound"
"145","hsa:1374","hsa:2180","ECrel","compound"
"146","hsa:1374","hsa:2181","ECrel","compound"
"147","hsa:1374","hsa:2182","ECrel","compound"
"148","hsa:1374","hsa:23205","ECrel","compound"
"149","hsa:1374","hsa:23305","ECrel","compound"
"150","hsa:1374","hsa:51703","ECrel","compound"
"151","hsa:1374","hsa:81616","ECrel","compound"
"159","hsa:1376","hsa:51","ECrel","compound"
"160","hsa:1376","hsa:8310","ECrel","compound"
"161","hsa:1376","hsa:126129","ECrel","compound"
"162","hsa:1376","hsa:1374","ECrel","compound"
"164","hsa:217","hsa:113612","ECrel","compound"
"165","hsa:219","hsa:113612","ECrel","compound"
"166","hsa:223","hsa:113612","ECrel","compound"
"167","hsa:224","hsa:113612","ECrel","compound"
"168","hsa:501","hsa:113612","ECrel","compound"
"170","hsa:36","hsa:30","ECrel","compound"
"171","hsa:36","hsa:3032","ECrel","compound"
"172","hsa:36","hsa:1892","ECrel","compound"
"173","hsa:36","hsa:1962","ECrel","compound"
"174","hsa:36","hsa:3030","ECrel","compound"
"175","hsa:36","hsa:2639","ECrel","compound"
