"","from","to","type","subtype"
"216","hsa:51727","hsa:1635","ECrel","compound"
"217","hsa:51727","hsa:1633","ECrel","compound"
"218","hsa:1503","hsa:318","ECrel","compound"
"219","hsa:1503","hsa:377841","ECrel","compound"
"221","hsa:1503","hsa:956","ECrel","compound"
"222","hsa:1503","hsa:5167","ECrel","compound"
"223","hsa:1503","hsa:5169","ECrel","compound"
"224","hsa:1503","hsa:10201","ECrel","compound"
"226","hsa:1503","hsa:29922","ECrel","compound"
"229","hsa:1503","hsa:4832","ECrel","compound"
"230","hsa:1503","hsa:4833","ECrel","compound"
"232","hsa:56474","hsa:318","ECrel","compound"
"233","hsa:56474","hsa:377841","ECrel","compound"
"235","hsa:56474","hsa:956","ECrel","compound"
"236","hsa:56474","hsa:5167","ECrel","compound"
"237","hsa:56474","hsa:5169","ECrel","compound"
"238","hsa:56474","hsa:10201","ECrel","compound"
"240","hsa:56474","hsa:29922","ECrel","compound"
"243","hsa:56474","hsa:4832","ECrel","compound"
"244","hsa:56474","hsa:4833","ECrel","compound"
"246","hsa:377841","hsa:7372","ECrel","compound"
"247","hsa:377841","hsa:54963","ECrel","compound"
"248","hsa:377841","hsa:7371","ECrel","compound"
"249","hsa:377841","hsa:83549","ECrel","compound"
"251","hsa:377841","hsa:115024","ECrel","compound"
"252","hsa:377841","hsa:22978","ECrel","compound"
"253","hsa:377841","hsa:30833","ECrel","compound"
"254","hsa:377841","hsa:4907","ECrel","compound"
"256","hsa:377841","hsa:56953","ECrel","compound"
"257","hsa:377841","hsa:84618","ECrel","compound"
"259","hsa:377841","hsa:139596","ECrel","compound"
"260","hsa:377841","hsa:5167","ECrel","compound"
"261","hsa:377841","hsa:5169","ECrel","compound"
"262","hsa:377841","hsa:124583","ECrel","compound"
"263","hsa:377841","hsa:955","ECrel","compound"
"264","hsa:377841","hsa:957","ECrel","compound"
"265","hsa:377841","hsa:9583","ECrel","compound"
"266","hsa:377841","hsa:377841","ECrel","compound"
"268","hsa:377841","hsa:956","ECrel","compound"
"269","hsa:377841","hsa:318","ECrel","compound"
"270","hsa:377841","hsa:50484","ECrel","compound"
"271","hsa:377841","hsa:6240","ECrel","compound"
"272","hsa:377841","hsa:6241","ECrel","compound"
"273","hsa:377841","hsa:129607","ECrel","compound"
"274","hsa:377841","hsa:51727","ECrel","compound"
"275","hsa:377841","hsa:1841","ECrel","compound"
"276","hsa:377841","hsa:7083","ECrel","compound"
"310","hsa:956","hsa:7372","ECrel","compound"
"311","hsa:956","hsa:54963","ECrel","compound"
"312","hsa:956","hsa:7371","ECrel","compound"
"313","hsa:956","hsa:83549","ECrel","compound"
"315","hsa:956","hsa:115024","ECrel","compound"
"316","hsa:956","hsa:22978","ECrel","compound"
"317","hsa:956","hsa:30833","ECrel","compound"
"318","hsa:956","hsa:4907","ECrel","compound"
"320","hsa:956","hsa:56953","ECrel","compound"
"321","hsa:956","hsa:84618","ECrel","compound"
"323","hsa:956","hsa:139596","ECrel","compound"
"324","hsa:956","hsa:5167","ECrel","compound"
"325","hsa:956","hsa:5169","ECrel","compound"
"326","hsa:956","hsa:124583","ECrel","compound"
"327","hsa:956","hsa:955","ECrel","compound"
"328","hsa:956","hsa:957","ECrel","compound"
"329","hsa:956","hsa:9583","ECrel","compound"
"330","hsa:956","hsa:377841","ECrel","compound"
"332","hsa:956","hsa:956","ECrel","compound"
"333","hsa:956","hsa:318","ECrel","compound"
"334","hsa:956","hsa:50484","ECrel","compound"
"335","hsa:956","hsa:6240","ECrel","compound"
"336","hsa:956","hsa:6241","ECrel","compound"
"337","hsa:956","hsa:129607","ECrel","compound"
"338","hsa:956","hsa:51727","ECrel","compound"
"339","hsa:956","hsa:1841","ECrel","compound"
"340","hsa:956","hsa:7083","ECrel","compound"
"342","hsa:124583","hsa:7372","ECrel","compound"
"343","hsa:124583","hsa:54963","ECrel","compound"
"344","hsa:124583","hsa:7371","ECrel","compound"
"345","hsa:124583","hsa:83549","ECrel","compound"
"347","hsa:124583","hsa:115024","ECrel","compound"
"348","hsa:124583","hsa:22978","ECrel","compound"
"349","hsa:124583","hsa:30833","ECrel","compound"
"350","hsa:124583","hsa:4907","ECrel","compound"
"352","hsa:124583","hsa:56953","ECrel","compound"
"353","hsa:124583","hsa:84618","ECrel","compound"
"355","hsa:124583","hsa:139596","ECrel","compound"
"356","hsa:124583","hsa:5167","ECrel","compound"
"357","hsa:124583","hsa:5169","ECrel","compound"
"358","hsa:955","hsa:7372","ECrel","compound"
"359","hsa:955","hsa:54963","ECrel","compound"
"360","hsa:955","hsa:7371","ECrel","compound"
"361","hsa:955","hsa:83549","ECrel","compound"
"363","hsa:955","hsa:115024","ECrel","compound"
"364","hsa:955","hsa:22978","ECrel","compound"
"365","hsa:955","hsa:30833","ECrel","compound"
"366","hsa:955","hsa:4907","ECrel","compound"
"368","hsa:955","hsa:56953","ECrel","compound"
"369","hsa:955","hsa:84618","ECrel","compound"
"371","hsa:955","hsa:139596","ECrel","compound"
"372","hsa:955","hsa:5167","ECrel","compound"
"373","hsa:955","hsa:5169","ECrel","compound"
"374","hsa:957","hsa:7372","ECrel","compound"
"375","hsa:957","hsa:54963","ECrel","compound"
"376","hsa:957","hsa:7371","ECrel","compound"
"377","hsa:957","hsa:83549","ECrel","compound"
"379","hsa:957","hsa:115024","ECrel","compound"
"380","hsa:957","hsa:22978","ECrel","compound"
"381","hsa:957","hsa:30833","ECrel","compound"
"382","hsa:957","hsa:4907","ECrel","compound"
"384","hsa:957","hsa:56953","ECrel","compound"
"385","hsa:957","hsa:84618","ECrel","compound"
"387","hsa:957","hsa:139596","ECrel","compound"
"388","hsa:957","hsa:5167","ECrel","compound"
"389","hsa:957","hsa:5169","ECrel","compound"
"390","hsa:9583","hsa:7372","ECrel","compound"
"391","hsa:9583","hsa:54963","ECrel","compound"
"392","hsa:9583","hsa:7371","ECrel","compound"
"393","hsa:9583","hsa:83549","ECrel","compound"
"395","hsa:9583","hsa:115024","ECrel","compound"
"396","hsa:9583","hsa:22978","ECrel","compound"
"397","hsa:9583","hsa:30833","ECrel","compound"
"398","hsa:9583","hsa:4907","ECrel","compound"
"400","hsa:9583","hsa:56953","ECrel","compound"
"401","hsa:9583","hsa:84618","ECrel","compound"
"403","hsa:9583","hsa:139596","ECrel","compound"
"404","hsa:9583","hsa:5167","ECrel","compound"
"405","hsa:9583","hsa:5169","ECrel","compound"
"406","hsa:139596","hsa:7372","ECrel","compound"
"407","hsa:139596","hsa:54963","ECrel","compound"
"408","hsa:139596","hsa:7371","ECrel","compound"
"409","hsa:139596","hsa:83549","ECrel","compound"
"411","hsa:139596","hsa:115024","ECrel","compound"
"412","hsa:139596","hsa:22978","ECrel","compound"
"413","hsa:139596","hsa:30833","ECrel","compound"
"414","hsa:139596","hsa:4907","ECrel","compound"
"416","hsa:139596","hsa:56953","ECrel","compound"
"417","hsa:139596","hsa:84618","ECrel","compound"
"419","hsa:139596","hsa:5167","ECrel","compound"
"420","hsa:139596","hsa:5169","ECrel","compound"
"421","hsa:139596","hsa:151531","ECrel","compound"
"422","hsa:139596","hsa:7378","ECrel","compound"
"423","hsa:139596","hsa:4860","ECrel","compound"
"424","hsa:139596","hsa:1890","ECrel","compound"
"425","hsa:139596","hsa:1806","ECrel","compound"
"426","hsa:54963","hsa:7372","ECrel","compound"
"427","hsa:54963","hsa:5167","ECrel","compound"
"428","hsa:54963","hsa:5169","ECrel","compound"
"429","hsa:54963","hsa:978","ECrel","compound"
"430","hsa:54963","hsa:151531","ECrel","compound"
"431","hsa:54963","hsa:7378","ECrel","compound"
"432","hsa:7371","hsa:7372","ECrel","compound"
"433","hsa:7371","hsa:5167","ECrel","compound"
"434","hsa:7371","hsa:5169","ECrel","compound"
"435","hsa:7371","hsa:978","ECrel","compound"
"436","hsa:7371","hsa:151531","ECrel","compound"
"437","hsa:7371","hsa:7378","ECrel","compound"
"438","hsa:83549","hsa:7372","ECrel","compound"
"439","hsa:83549","hsa:5167","ECrel","compound"
"440","hsa:83549","hsa:5169","ECrel","compound"
"441","hsa:83549","hsa:978","ECrel","compound"
"442","hsa:83549","hsa:151531","ECrel","compound"
"443","hsa:83549","hsa:7378","ECrel","compound"
"455","hsa:115024","hsa:7372","ECrel","compound"
"456","hsa:115024","hsa:5167","ECrel","compound"
"457","hsa:115024","hsa:5169","ECrel","compound"
"458","hsa:115024","hsa:978","ECrel","compound"
"459","hsa:115024","hsa:151531","ECrel","compound"
"460","hsa:115024","hsa:7378","ECrel","compound"
"461","hsa:115024","hsa:79077","ECrel","compound"
"462","hsa:115024","hsa:1635","ECrel","compound"
"463","hsa:115024","hsa:1890","ECrel","compound"
"464","hsa:115024","hsa:1854","ECrel","compound"
"465","hsa:115024","hsa:4860","ECrel","compound"
"466","hsa:22978","hsa:7372","ECrel","compound"
"467","hsa:22978","hsa:5167","ECrel","compound"
"468","hsa:22978","hsa:5169","ECrel","compound"
"469","hsa:22978","hsa:978","ECrel","compound"
"470","hsa:22978","hsa:151531","ECrel","compound"
"471","hsa:22978","hsa:7378","ECrel","compound"
"472","hsa:22978","hsa:79077","ECrel","compound"
"473","hsa:22978","hsa:1635","ECrel","compound"
"474","hsa:22978","hsa:1890","ECrel","compound"
"475","hsa:22978","hsa:1854","ECrel","compound"
"476","hsa:22978","hsa:4860","ECrel","compound"
"477","hsa:30833","hsa:7372","ECrel","compound"
"478","hsa:30833","hsa:5167","ECrel","compound"
"479","hsa:30833","hsa:5169","ECrel","compound"
"480","hsa:30833","hsa:978","ECrel","compound"
"481","hsa:30833","hsa:151531","ECrel","compound"
"482","hsa:30833","hsa:7378","ECrel","compound"
"483","hsa:30833","hsa:79077","ECrel","compound"
"484","hsa:30833","hsa:1635","ECrel","compound"
"485","hsa:30833","hsa:1890","ECrel","compound"
"486","hsa:30833","hsa:1854","ECrel","compound"
"487","hsa:30833","hsa:4860","ECrel","compound"
"488","hsa:4907","hsa:7372","ECrel","compound"
"489","hsa:4907","hsa:5167","ECrel","compound"
"490","hsa:4907","hsa:5169","ECrel","compound"
"491","hsa:4907","hsa:978","ECrel","compound"
"492","hsa:4907","hsa:151531","ECrel","compound"
"493","hsa:4907","hsa:7378","ECrel","compound"
"494","hsa:4907","hsa:79077","ECrel","compound"
"495","hsa:4907","hsa:1635","ECrel","compound"
"496","hsa:4907","hsa:1890","ECrel","compound"
"497","hsa:4907","hsa:1854","ECrel","compound"
"498","hsa:4907","hsa:4860","ECrel","compound"
"510","hsa:56953","hsa:7372","ECrel","compound"
"511","hsa:56953","hsa:5167","ECrel","compound"
"512","hsa:56953","hsa:5169","ECrel","compound"
"513","hsa:56953","hsa:978","ECrel","compound"
"514","hsa:56953","hsa:151531","ECrel","compound"
"515","hsa:56953","hsa:7378","ECrel","compound"
"516","hsa:56953","hsa:79077","ECrel","compound"
"517","hsa:56953","hsa:1635","ECrel","compound"
"518","hsa:56953","hsa:1890","ECrel","compound"
"519","hsa:56953","hsa:1854","ECrel","compound"
"520","hsa:56953","hsa:4860","ECrel","compound"
"521","hsa:84618","hsa:7372","ECrel","compound"
"522","hsa:84618","hsa:5167","ECrel","compound"
"523","hsa:84618","hsa:5169","ECrel","compound"
"524","hsa:84618","hsa:978","ECrel","compound"
"525","hsa:84618","hsa:151531","ECrel","compound"
"526","hsa:84618","hsa:7378","ECrel","compound"
"527","hsa:84618","hsa:79077","ECrel","compound"
"528","hsa:84618","hsa:1635","ECrel","compound"
"529","hsa:84618","hsa:1890","ECrel","compound"
"530","hsa:84618","hsa:1854","ECrel","compound"
"531","hsa:84618","hsa:4860","ECrel","compound"
"543","hsa:151531","hsa:978","ECrel","compound"
"544","hsa:151531","hsa:4860","ECrel","compound"
"545","hsa:151531","hsa:1890","ECrel","compound"
"546","hsa:151531","hsa:1806","ECrel","compound"
"547","hsa:151531","hsa:139596","ECrel","compound"
"548","hsa:7378","hsa:978","ECrel","compound"
"549","hsa:7378","hsa:4860","ECrel","compound"
"550","hsa:7378","hsa:1890","ECrel","compound"
"551","hsa:7378","hsa:1806","ECrel","compound"
"552","hsa:7378","hsa:139596","ECrel","compound"
"553","hsa:1806","hsa:4860","ECrel","compound"
"554","hsa:1806","hsa:1890","ECrel","compound"
"557","hsa:978","hsa:4860","ECrel","compound"
"558","hsa:978","hsa:1890","ECrel","compound"
"559","hsa:978","hsa:151531","ECrel","compound"
"560","hsa:978","hsa:7378","ECrel","compound"
"561","hsa:79077","hsa:79077","ECrel","compound"
"562","hsa:79077","hsa:1635","ECrel","compound"
"564","hsa:79077","hsa:115024","ECrel","compound"
"565","hsa:79077","hsa:22978","ECrel","compound"
"566","hsa:79077","hsa:30833","ECrel","compound"
"567","hsa:79077","hsa:4907","ECrel","compound"
"569","hsa:79077","hsa:56953","ECrel","compound"
"570","hsa:79077","hsa:84618","ECrel","compound"
"572","hsa:79077","hsa:1633","ECrel","compound"
"573","hsa:1633","hsa:79077","ECrel","compound"
"574","hsa:1633","hsa:1635","ECrel","compound"
"575","hsa:1633","hsa:978","ECrel","compound"
"576","hsa:1635","hsa:79077","ECrel","compound"
"577","hsa:1635","hsa:7083","ECrel","compound"
"579","hsa:1635","hsa:7298","ECrel","compound"
"580","hsa:1635","hsa:1841","ECrel","compound"
"581","hsa:1635","hsa:1854","ECrel","compound"
"582","hsa:1635","hsa:129607","ECrel","compound"
"583","hsa:1635","hsa:51727","ECrel","compound"
"584","hsa:1841","hsa:7083","ECrel","compound"
"586","hsa:1841","hsa:7298","ECrel","compound"
"587","hsa:1841","hsa:50484","ECrel","compound"
"588","hsa:1841","hsa:6240","ECrel","compound"
"589","hsa:1841","hsa:6241","ECrel","compound"
"591","hsa:1841","hsa:115024","ECrel","compound"
"592","hsa:1841","hsa:22978","ECrel","compound"
"593","hsa:1841","hsa:30833","ECrel","compound"
"594","hsa:1841","hsa:4907","ECrel","compound"
"596","hsa:1841","hsa:56953","ECrel","compound"
"597","hsa:1841","hsa:84618","ECrel","compound"
"599","hsa:7083","hsa:978","ECrel","compound"
"600","hsa:7083","hsa:4860","ECrel","compound"
"601","hsa:7083","hsa:1890","ECrel","compound"
"602","hsa:7083","hsa:7298","ECrel","compound"
"603","hsa:7083","hsa:151531","ECrel","compound"
"604","hsa:7083","hsa:7378","ECrel","compound"
"611","hsa:1890","hsa:1806","ECrel","compound"
"612","hsa:7298","hsa:1841","ECrel","compound"
"613","hsa:7298","hsa:377841","ECrel","compound"
"615","hsa:7298","hsa:956","ECrel","compound"
"617","hsa:7298","hsa:115024","ECrel","compound"
"618","hsa:7298","hsa:22978","ECrel","compound"
"619","hsa:7298","hsa:30833","ECrel","compound"
"620","hsa:7298","hsa:4907","ECrel","compound"
"622","hsa:7298","hsa:56953","ECrel","compound"
"623","hsa:7298","hsa:84618","ECrel","compound"
"625","hsa:7298","hsa:7083","ECrel","compound"
"627","hsa:5167","hsa:318","ECrel","compound"
"628","hsa:5167","hsa:377841","ECrel","compound"
"630","hsa:5167","hsa:956","ECrel","compound"
"631","hsa:5167","hsa:1503","ECrel","compound"
"632","hsa:5167","hsa:56474","ECrel","compound"
"633","hsa:5167","hsa:129607","ECrel","compound"
"634","hsa:5167","hsa:51727","ECrel","compound"
"636","hsa:5167","hsa:115024","ECrel","compound"
"637","hsa:5167","hsa:22978","ECrel","compound"
"638","hsa:5167","hsa:30833","ECrel","compound"
"639","hsa:5167","hsa:4907","ECrel","compound"
"641","hsa:5167","hsa:56953","ECrel","compound"
"642","hsa:5167","hsa:84618","ECrel","compound"
"644","hsa:5169","hsa:318","ECrel","compound"
"645","hsa:5169","hsa:377841","ECrel","compound"
"647","hsa:5169","hsa:956","ECrel","compound"
"648","hsa:5169","hsa:1503","ECrel","compound"
"649","hsa:5169","hsa:56474","ECrel","compound"
"650","hsa:5169","hsa:129607","ECrel","compound"
"651","hsa:5169","hsa:51727","ECrel","compound"
"653","hsa:5169","hsa:115024","ECrel","compound"
"654","hsa:5169","hsa:22978","ECrel","compound"
"655","hsa:5169","hsa:30833","ECrel","compound"
"656","hsa:5169","hsa:4907","ECrel","compound"
"658","hsa:5169","hsa:56953","ECrel","compound"
"659","hsa:5169","hsa:84618","ECrel","compound"
"661","hsa:1854","hsa:7083","ECrel","compound"
"663","hsa:1854","hsa:7298","ECrel","compound"
"664","hsa:1854","hsa:1841","ECrel","compound"
"665","hsa:1854","hsa:10201","ECrel","compound"
"667","hsa:1854","hsa:29922","ECrel","compound"
"670","hsa:1854","hsa:4832","ECrel","compound"
"671","hsa:1854","hsa:4833","ECrel","compound"
