"","from","to","type","subtype"
"90","hsa:4852","hsa:10888","PPrel","activation"
"91","hsa:4852","hsa:4886","PPrel","activation"
"92","hsa:4852","hsa:4887","PPrel","activation"
"93","hsa:4852","hsa:4889","PPrel","activation"
"96","hsa:5539","hsa:10888","PPrel","activation"
"97","hsa:5539","hsa:4886","PPrel","activation"
"98","hsa:5539","hsa:4887","PPrel","activation"
"99","hsa:5539","hsa:4889","PPrel","activation"
"102","hsa:5697","hsa:10888","PPrel","activation"
"103","hsa:5697","hsa:4886","PPrel","activation"
"104","hsa:5697","hsa:4887","PPrel","activation"
"105","hsa:5697","hsa:4889","PPrel","activation"
"107","hsa:256933","hsa:2831","PPrel","activation"
"108","hsa:256933","hsa:2832","PPrel","activation"
"109","hsa:283869","hsa:2831","PPrel","activation"
"110","hsa:283869","hsa:2832","PPrel","activation"
"111","hsa:4922","hsa:23620","PPrel","activation"
"112","hsa:4922","hsa:4923","PPrel","activation"
"113","hsa:3060","hsa:3061","PPrel","activation"
"114","hsa:3060","hsa:3062","PPrel","activation"
"115","hsa:5020","hsa:5021","PPrel","activation"
"121","hsa:6750","hsa:6751","PPrel","activation"
"123","hsa:6750","hsa:6753","PPrel","activation"
"125","hsa:6750","hsa:6755","PPrel","activation"
"126","hsa:255061","hsa:6869","PPrel","activation"
"127","hsa:6863","hsa:6869","PPrel","activation"
"128","hsa:6863","hsa:6865","PPrel","activation"
"129","hsa:6866","hsa:6870","PPrel","activation"
"130","hsa:10911","hsa:2837","PPrel","activation"
"132","hsa:551","hsa:552","PPrel","activation"
"133","hsa:551","hsa:553","PPrel","activation"
"134","hsa:551","hsa:554","PPrel","activation"
"135","hsa:51052","hsa:2834","PPrel","activation"
"136","hsa:5367","hsa:2847","PPrel","activation"
"137","hsa:5367","hsa:84539","PPrel","activation"
"138","hsa:2796","hsa:2798","PPrel","activation"
"139","hsa:2797","hsa:2798","PPrel","activation"
"140","hsa:10022","hsa:122042","PPrel","activation"
"141","hsa:10022","hsa:339403","PPrel","activation"
"142","hsa:10022","hsa:51289","PPrel","activation"
"143","hsa:10022","hsa:59350","PPrel","activation"
"144","hsa:117579","hsa:122042","PPrel","activation"
"145","hsa:117579","hsa:339403","PPrel","activation"
"146","hsa:117579","hsa:51289","PPrel","activation"
"147","hsa:117579","hsa:59350","PPrel","activation"
"148","hsa:3640","hsa:122042","PPrel","activation"
"149","hsa:3640","hsa:339403","PPrel","activation"
"150","hsa:3640","hsa:51289","PPrel","activation"
"151","hsa:3640","hsa:59350","PPrel","activation"
"152","hsa:6013","hsa:122042","PPrel","activation"
"153","hsa:6013","hsa:339403","PPrel","activation"
"154","hsa:6013","hsa:51289","PPrel","activation"
"155","hsa:6013","hsa:59350","PPrel","activation"
"156","hsa:6019","hsa:122042","PPrel","activation"
"157","hsa:6019","hsa:339403","PPrel","activation"
"158","hsa:6019","hsa:51289","PPrel","activation"
"159","hsa:6019","hsa:59350","PPrel","activation"
"160","hsa:7200","hsa:7201","PPrel","activation"
"161","hsa:133","hsa:10203","PPrel","activation"
"162","hsa:133","hsa:799","PPrel","activation"
"163","hsa:3375","hsa:10203","PPrel","activation"
"164","hsa:3375","hsa:799","PPrel","activation"
"165","hsa:796","hsa:10203","PPrel","activation"
"166","hsa:796","hsa:799","PPrel","activation"
"167","hsa:797","hsa:10203","PPrel","activation"
"168","hsa:797","hsa:799","PPrel","activation"
"169","hsa:114131","hsa:1394","PPrel","activation"
"170","hsa:114131","hsa:1395","PPrel","activation"
"171","hsa:1392","hsa:1394","PPrel","activation"
"172","hsa:1392","hsa:1395","PPrel","activation"
"173","hsa:7349","hsa:1394","PPrel","activation"
"174","hsa:7349","hsa:1395","PPrel","activation"
"175","hsa:90226","hsa:1394","PPrel","activation"
"176","hsa:90226","hsa:1395","PPrel","activation"
"177","hsa:2695","hsa:2696","PPrel","activation"
"178","hsa:2641","hsa:2642","PPrel","activation"
"179","hsa:2641","hsa:2740","PPrel","activation"
"180","hsa:2641","hsa:9340","PPrel","activation"
"181","hsa:2691","hsa:2692","PPrel","activation"
"182","hsa:113091","hsa:5745","PPrel","activation"
"184","hsa:5741","hsa:5745","PPrel","activation"
"186","hsa:116","hsa:117","PPrel","activation"
"187","hsa:6343","hsa:6344","PPrel","activation"
"188","hsa:7432","hsa:7433","PPrel","activation"
"189","hsa:7432","hsa:7434","PPrel","activation"
"190","hsa:5173","hsa:4985","PPrel","activation"
"191","hsa:5173","hsa:4986","PPrel","activation"
"192","hsa:5173","hsa:4987","PPrel","activation"
"193","hsa:5173","hsa:4988","PPrel","activation"
"194","hsa:5179","hsa:4985","PPrel","activation"
"195","hsa:5179","hsa:4986","PPrel","activation"
"196","hsa:5179","hsa:4987","PPrel","activation"
"197","hsa:5179","hsa:4988","PPrel","activation"
"214","hsa:57152","hsa:1134","PPrel","activation"
"215","hsa:57152","hsa:1135","PPrel","activation"
"216","hsa:57152","hsa:1136","PPrel","activation"
"217","hsa:57152","hsa:1137","PPrel","activation"
"218","hsa:57152","hsa:1138","PPrel","activation"
"220","hsa:57152","hsa:1140","PPrel","activation"
"221","hsa:57152","hsa:1141","PPrel","activation"
"222","hsa:57152","hsa:1142","PPrel","activation"
"223","hsa:57152","hsa:1143","PPrel","activation"
"224","hsa:57152","hsa:1144","PPrel","activation"
"225","hsa:57152","hsa:1145","PPrel","activation"
"226","hsa:57152","hsa:1146","PPrel","activation"
"227","hsa:57152","hsa:55584","PPrel","activation"
"228","hsa:57152","hsa:57053","PPrel","activation"
"229","hsa:57152","hsa:8973","PPrel","activation"
