"","from","to","type","subtype"
"272","hsa:54884","hsa:10170","ECrel","compound"
"273","hsa:54884","hsa:10901","ECrel","compound"
"275","hsa:54884","hsa:9249","ECrel","compound"
"276","hsa:54884","hsa:9227","ECrel","compound"
"277","hsa:54884","hsa:158835","ECrel","compound"
"278","hsa:54884","hsa:8694","ECrel","compound"
"279","hsa:54884","hsa:8228","ECrel","compound"
"280","hsa:54884","hsa:339761","ECrel","compound"
"281","hsa:6121","hsa:158835","ECrel","compound"
"282","hsa:6121","hsa:8694","ECrel","compound"
"283","hsa:6121","hsa:9227","ECrel","compound"
"284","hsa:6121","hsa:157506","ECrel","compound"
"287","hsa:145226","hsa:316","ECrel","compound"
"288","hsa:145226","hsa:216","ECrel","compound"
"289","hsa:145226","hsa:220","ECrel","compound"
"290","hsa:145226","hsa:8854","ECrel","compound"
"291","hsa:145226","hsa:9227","ECrel","compound"
"292","hsa:145226","hsa:158835","ECrel","compound"
"293","hsa:145226","hsa:8694","ECrel","compound"
"294","hsa:145226","hsa:8228","ECrel","compound"
"295","hsa:145226","hsa:339761","ECrel","compound"
"296","hsa:158835","hsa:6121","ECrel","compound"
"297","hsa:158835","hsa:157506","ECrel","compound"
"300","hsa:158835","hsa:195814","ECrel","compound"
"302","hsa:158835","hsa:339761","ECrel","compound"
"303","hsa:8694","hsa:6121","ECrel","compound"
"304","hsa:8694","hsa:157506","ECrel","compound"
"307","hsa:8694","hsa:195814","ECrel","compound"
"309","hsa:8694","hsa:339761","ECrel","compound"
"310","hsa:1592","hsa:124","ECrel","compound"
"311","hsa:1592","hsa:125","ECrel","compound"
"312","hsa:1592","hsa:126","ECrel","compound"
"313","hsa:1592","hsa:127","ECrel","compound"
"314","hsa:1592","hsa:128","ECrel","compound"
"315","hsa:1592","hsa:130","ECrel","compound"
"316","hsa:1592","hsa:131","ECrel","compound"
"317","hsa:1592","hsa:112724","ECrel","compound"
"318","hsa:1592","hsa:145226","ECrel","compound"
"319","hsa:1592","hsa:157506","ECrel","compound"
"320","hsa:1592","hsa:50700","ECrel","compound"
"322","hsa:1592","hsa:8608","ECrel","compound"
"323","hsa:1592","hsa:10170","ECrel","compound"
"324","hsa:1592","hsa:10901","ECrel","compound"
"326","hsa:1592","hsa:9249","ECrel","compound"
"327","hsa:1592","hsa:9227","ECrel","compound"
"328","hsa:1592","hsa:158835","ECrel","compound"
"329","hsa:1592","hsa:8694","ECrel","compound"
"330","hsa:1592","hsa:8228","ECrel","compound"
"331","hsa:1592","hsa:1543","ECrel","compound"
"334","hsa:1592","hsa:1555","ECrel","compound"
"335","hsa:1592","hsa:1558","ECrel","compound"
"336","hsa:1592","hsa:1559","ECrel","compound"
"339","hsa:1592","hsa:1551","ECrel","compound"
"340","hsa:1592","hsa:1576","ECrel","compound"
"341","hsa:1592","hsa:1577","ECrel","compound"
"342","hsa:1592","hsa:29785","ECrel","compound"
"343","hsa:1592","hsa:10720","ECrel","compound"
"344","hsa:1592","hsa:10941","ECrel","compound"
"345","hsa:1592","hsa:54490","ECrel","compound"
"356","hsa:1592","hsa:7363","ECrel","compound"
"357","hsa:1592","hsa:7364","ECrel","compound"
"358","hsa:1592","hsa:7365","ECrel","compound"
"359","hsa:1592","hsa:7366","ECrel","compound"
"360","hsa:1592","hsa:7367","ECrel","compound"
"361","hsa:1592","hsa:79799","ECrel","compound"
"362","hsa:1592","hsa:1544","ECrel","compound"
"363","hsa:1592","hsa:195814","ECrel","compound"
"365","hsa:1592","hsa:339761","ECrel","compound"
"366","hsa:340665","hsa:1543","ECrel","compound"
"369","hsa:340665","hsa:1555","ECrel","compound"
"370","hsa:340665","hsa:1558","ECrel","compound"
"371","hsa:340665","hsa:1559","ECrel","compound"
"374","hsa:340665","hsa:1551","ECrel","compound"
"375","hsa:340665","hsa:1576","ECrel","compound"
"376","hsa:340665","hsa:1577","ECrel","compound"
"377","hsa:340665","hsa:29785","ECrel","compound"
"378","hsa:340665","hsa:10720","ECrel","compound"
"379","hsa:340665","hsa:10941","ECrel","compound"
"380","hsa:340665","hsa:54490","ECrel","compound"
"391","hsa:340665","hsa:7363","ECrel","compound"
"392","hsa:340665","hsa:7364","ECrel","compound"
"393","hsa:340665","hsa:7365","ECrel","compound"
"394","hsa:340665","hsa:7366","ECrel","compound"
"395","hsa:340665","hsa:7367","ECrel","compound"
"396","hsa:340665","hsa:79799","ECrel","compound"
"397","hsa:340665","hsa:1544","ECrel","compound"
"398","hsa:56603","hsa:1543","ECrel","compound"
"401","hsa:56603","hsa:1555","ECrel","compound"
"402","hsa:56603","hsa:1558","ECrel","compound"
"403","hsa:56603","hsa:1559","ECrel","compound"
"406","hsa:56603","hsa:1551","ECrel","compound"
"407","hsa:56603","hsa:1576","ECrel","compound"
"408","hsa:56603","hsa:1577","ECrel","compound"
"409","hsa:56603","hsa:29785","ECrel","compound"
"410","hsa:56603","hsa:10720","ECrel","compound"
"411","hsa:56603","hsa:10941","ECrel","compound"
"412","hsa:56603","hsa:54490","ECrel","compound"
"423","hsa:56603","hsa:7363","ECrel","compound"
"424","hsa:56603","hsa:7364","ECrel","compound"
"425","hsa:56603","hsa:7365","ECrel","compound"
"426","hsa:56603","hsa:7366","ECrel","compound"
"427","hsa:56603","hsa:7367","ECrel","compound"
"428","hsa:56603","hsa:79799","ECrel","compound"
"429","hsa:56603","hsa:1544","ECrel","compound"
"461","hsa:1551","hsa:1592","ECrel","compound"
"462","hsa:1551","hsa:340665","ECrel","compound"
"463","hsa:1551","hsa:56603","ECrel","compound"
"464","hsa:1551","hsa:1543","ECrel","compound"
"467","hsa:1551","hsa:1555","ECrel","compound"
"468","hsa:1551","hsa:1558","ECrel","compound"
"469","hsa:1551","hsa:1559","ECrel","compound"
"471","hsa:1551","hsa:29785","ECrel","compound"
"472","hsa:1551","hsa:10720","ECrel","compound"
"473","hsa:1551","hsa:10941","ECrel","compound"
"474","hsa:1551","hsa:54490","ECrel","compound"
"485","hsa:1551","hsa:7363","ECrel","compound"
"486","hsa:1551","hsa:7364","ECrel","compound"
"487","hsa:1551","hsa:7365","ECrel","compound"
"488","hsa:1551","hsa:7366","ECrel","compound"
"489","hsa:1551","hsa:7367","ECrel","compound"
"490","hsa:1551","hsa:79799","ECrel","compound"
"491","hsa:1551","hsa:1544","ECrel","compound"
"492","hsa:1576","hsa:1592","ECrel","compound"
"493","hsa:1576","hsa:340665","ECrel","compound"
"494","hsa:1576","hsa:56603","ECrel","compound"
"495","hsa:1576","hsa:1543","ECrel","compound"
"498","hsa:1576","hsa:1555","ECrel","compound"
"499","hsa:1576","hsa:1558","ECrel","compound"
"500","hsa:1576","hsa:1559","ECrel","compound"
"502","hsa:1576","hsa:29785","ECrel","compound"
"503","hsa:1576","hsa:10720","ECrel","compound"
"504","hsa:1576","hsa:10941","ECrel","compound"
"505","hsa:1576","hsa:54490","ECrel","compound"
"516","hsa:1576","hsa:7363","ECrel","compound"
"517","hsa:1576","hsa:7364","ECrel","compound"
"518","hsa:1576","hsa:7365","ECrel","compound"
"519","hsa:1576","hsa:7366","ECrel","compound"
"520","hsa:1576","hsa:7367","ECrel","compound"
"521","hsa:1576","hsa:79799","ECrel","compound"
"522","hsa:1576","hsa:1544","ECrel","compound"
"523","hsa:1577","hsa:1592","ECrel","compound"
"524","hsa:1577","hsa:340665","ECrel","compound"
"525","hsa:1577","hsa:56603","ECrel","compound"
"526","hsa:1577","hsa:1543","ECrel","compound"
"529","hsa:1577","hsa:1555","ECrel","compound"
"530","hsa:1577","hsa:1558","ECrel","compound"
"531","hsa:1577","hsa:1559","ECrel","compound"
"533","hsa:1577","hsa:29785","ECrel","compound"
"534","hsa:1577","hsa:10720","ECrel","compound"
"535","hsa:1577","hsa:10941","ECrel","compound"
"536","hsa:1577","hsa:54490","ECrel","compound"
"547","hsa:1577","hsa:7363","ECrel","compound"
"548","hsa:1577","hsa:7364","ECrel","compound"
"549","hsa:1577","hsa:7365","ECrel","compound"
"550","hsa:1577","hsa:7366","ECrel","compound"
"551","hsa:1577","hsa:7367","ECrel","compound"
"552","hsa:1577","hsa:79799","ECrel","compound"
"553","hsa:1577","hsa:1544","ECrel","compound"
"554","hsa:1543","hsa:1592","ECrel","compound"
"555","hsa:1543","hsa:340665","ECrel","compound"
"556","hsa:1543","hsa:56603","ECrel","compound"
"559","hsa:1543","hsa:1555","ECrel","compound"
"560","hsa:1543","hsa:1558","ECrel","compound"
"561","hsa:1543","hsa:1559","ECrel","compound"
"564","hsa:1543","hsa:1551","ECrel","compound"
"565","hsa:1543","hsa:1576","ECrel","compound"
"566","hsa:1543","hsa:1577","ECrel","compound"
"567","hsa:1543","hsa:29785","ECrel","compound"
"568","hsa:1543","hsa:10720","ECrel","compound"
"569","hsa:1543","hsa:10941","ECrel","compound"
"570","hsa:1543","hsa:54490","ECrel","compound"
"581","hsa:1543","hsa:7363","ECrel","compound"
"582","hsa:1543","hsa:7364","ECrel","compound"
"583","hsa:1543","hsa:7365","ECrel","compound"
"584","hsa:1543","hsa:7366","ECrel","compound"
"585","hsa:1543","hsa:7367","ECrel","compound"
"586","hsa:1543","hsa:79799","ECrel","compound"
"587","hsa:1543","hsa:1543","ECrel","compound"
"588","hsa:1544","hsa:1592","ECrel","compound"
"589","hsa:1544","hsa:340665","ECrel","compound"
"590","hsa:1544","hsa:56603","ECrel","compound"
"593","hsa:1544","hsa:1555","ECrel","compound"
"594","hsa:1544","hsa:1558","ECrel","compound"
"595","hsa:1544","hsa:1559","ECrel","compound"
"598","hsa:1544","hsa:1551","ECrel","compound"
"599","hsa:1544","hsa:1576","ECrel","compound"
"600","hsa:1544","hsa:1577","ECrel","compound"
"601","hsa:1544","hsa:29785","ECrel","compound"
"602","hsa:1544","hsa:10720","ECrel","compound"
"603","hsa:1544","hsa:10941","ECrel","compound"
"604","hsa:1544","hsa:54490","ECrel","compound"
"615","hsa:1544","hsa:7363","ECrel","compound"
"616","hsa:1544","hsa:7364","ECrel","compound"
"617","hsa:1544","hsa:7365","ECrel","compound"
"618","hsa:1544","hsa:7366","ECrel","compound"
"619","hsa:1544","hsa:7367","ECrel","compound"
"620","hsa:1544","hsa:79799","ECrel","compound"
"621","hsa:1544","hsa:1543","ECrel","compound"
"622","hsa:112724","hsa:9227","ECrel","compound"
"623","hsa:112724","hsa:158835","ECrel","compound"
"624","hsa:112724","hsa:8694","ECrel","compound"
"625","hsa:112724","hsa:8228","ECrel","compound"
"626","hsa:112724","hsa:216","ECrel","compound"
"627","hsa:112724","hsa:220","ECrel","compound"
"628","hsa:112724","hsa:8854","ECrel","compound"
"629","hsa:112724","hsa:316","ECrel","compound"
"630","hsa:112724","hsa:339761","ECrel","compound"
"631","hsa:50700","hsa:9227","ECrel","compound"
"632","hsa:50700","hsa:158835","ECrel","compound"
"633","hsa:50700","hsa:8694","ECrel","compound"
"634","hsa:50700","hsa:8228","ECrel","compound"
"635","hsa:50700","hsa:216","ECrel","compound"
"636","hsa:50700","hsa:220","ECrel","compound"
"637","hsa:50700","hsa:8854","ECrel","compound"
"638","hsa:50700","hsa:316","ECrel","compound"
"639","hsa:50700","hsa:339761","ECrel","compound"
"640","hsa:8608","hsa:9227","ECrel","compound"
"641","hsa:8608","hsa:158835","ECrel","compound"
"642","hsa:8608","hsa:8694","ECrel","compound"
"643","hsa:8608","hsa:8228","ECrel","compound"
"644","hsa:8608","hsa:216","ECrel","compound"
"645","hsa:8608","hsa:220","ECrel","compound"
"646","hsa:8608","hsa:8854","ECrel","compound"
"647","hsa:8608","hsa:316","ECrel","compound"
"648","hsa:8608","hsa:339761","ECrel","compound"
"649","hsa:10170","hsa:9227","ECrel","compound"
"650","hsa:10170","hsa:158835","ECrel","compound"
"651","hsa:10170","hsa:8694","ECrel","compound"
"652","hsa:10170","hsa:8228","ECrel","compound"
"653","hsa:10170","hsa:216","ECrel","compound"
"654","hsa:10170","hsa:220","ECrel","compound"
"655","hsa:10170","hsa:8854","ECrel","compound"
"656","hsa:10170","hsa:316","ECrel","compound"
"657","hsa:10170","hsa:339761","ECrel","compound"
"658","hsa:10901","hsa:316","ECrel","compound"
"659","hsa:10901","hsa:216","ECrel","compound"
"660","hsa:10901","hsa:220","ECrel","compound"
"661","hsa:10901","hsa:8854","ECrel","compound"
"662","hsa:10901","hsa:9227","ECrel","compound"
"663","hsa:10901","hsa:158835","ECrel","compound"
"664","hsa:10901","hsa:8694","ECrel","compound"
"665","hsa:10901","hsa:8228","ECrel","compound"
"666","hsa:10901","hsa:339761","ECrel","compound"
"676","hsa:9249","hsa:9227","ECrel","compound"
"677","hsa:9249","hsa:158835","ECrel","compound"
"678","hsa:9249","hsa:8694","ECrel","compound"
"679","hsa:9249","hsa:8228","ECrel","compound"
"680","hsa:9249","hsa:216","ECrel","compound"
"681","hsa:9249","hsa:220","ECrel","compound"
"682","hsa:9249","hsa:8854","ECrel","compound"
"683","hsa:9249","hsa:316","ECrel","compound"
"684","hsa:9249","hsa:339761","ECrel","compound"
"741","hsa:1555","hsa:1592","ECrel","compound"
"742","hsa:1555","hsa:340665","ECrel","compound"
"743","hsa:1555","hsa:56603","ECrel","compound"
"744","hsa:1555","hsa:1543","ECrel","compound"
"746","hsa:1555","hsa:1551","ECrel","compound"
"747","hsa:1555","hsa:1576","ECrel","compound"
"748","hsa:1555","hsa:1577","ECrel","compound"
"749","hsa:1555","hsa:10720","ECrel","compound"
"750","hsa:1555","hsa:10941","ECrel","compound"
"751","hsa:1555","hsa:54490","ECrel","compound"
"762","hsa:1555","hsa:7363","ECrel","compound"
"763","hsa:1555","hsa:7364","ECrel","compound"
"764","hsa:1555","hsa:7365","ECrel","compound"
"765","hsa:1555","hsa:7366","ECrel","compound"
"766","hsa:1555","hsa:7367","ECrel","compound"
"767","hsa:1555","hsa:79799","ECrel","compound"
"768","hsa:1555","hsa:1544","ECrel","compound"
"769","hsa:29785","hsa:1592","ECrel","compound"
"770","hsa:29785","hsa:340665","ECrel","compound"
"771","hsa:29785","hsa:56603","ECrel","compound"
"772","hsa:29785","hsa:1543","ECrel","compound"
"774","hsa:29785","hsa:1551","ECrel","compound"
"775","hsa:29785","hsa:1576","ECrel","compound"
"776","hsa:29785","hsa:1577","ECrel","compound"
"777","hsa:29785","hsa:10720","ECrel","compound"
"778","hsa:29785","hsa:10941","ECrel","compound"
"779","hsa:29785","hsa:54490","ECrel","compound"
"790","hsa:29785","hsa:7363","ECrel","compound"
"791","hsa:29785","hsa:7364","ECrel","compound"
"792","hsa:29785","hsa:7365","ECrel","compound"
"793","hsa:29785","hsa:7366","ECrel","compound"
"794","hsa:29785","hsa:7367","ECrel","compound"
"795","hsa:29785","hsa:79799","ECrel","compound"
"796","hsa:29785","hsa:1544","ECrel","compound"
"797","hsa:1558","hsa:1592","ECrel","compound"
"798","hsa:1558","hsa:340665","ECrel","compound"
"799","hsa:1558","hsa:56603","ECrel","compound"
"800","hsa:1558","hsa:1543","ECrel","compound"
"802","hsa:1558","hsa:1551","ECrel","compound"
"803","hsa:1558","hsa:1576","ECrel","compound"
"804","hsa:1558","hsa:1577","ECrel","compound"
"805","hsa:1558","hsa:10720","ECrel","compound"
"806","hsa:1558","hsa:10941","ECrel","compound"
"807","hsa:1558","hsa:54490","ECrel","compound"
"818","hsa:1558","hsa:7363","ECrel","compound"
"819","hsa:1558","hsa:7364","ECrel","compound"
"820","hsa:1558","hsa:7365","ECrel","compound"
"821","hsa:1558","hsa:7366","ECrel","compound"
"822","hsa:1558","hsa:7367","ECrel","compound"
"823","hsa:1558","hsa:79799","ECrel","compound"
"824","hsa:1558","hsa:1544","ECrel","compound"
"825","hsa:1559","hsa:1592","ECrel","compound"
"826","hsa:1559","hsa:340665","ECrel","compound"
"827","hsa:1559","hsa:56603","ECrel","compound"
"828","hsa:1559","hsa:1543","ECrel","compound"
"830","hsa:1559","hsa:1551","ECrel","compound"
"831","hsa:1559","hsa:1576","ECrel","compound"
"832","hsa:1559","hsa:1577","ECrel","compound"
"833","hsa:1559","hsa:10720","ECrel","compound"
"834","hsa:1559","hsa:10941","ECrel","compound"
"835","hsa:1559","hsa:54490","ECrel","compound"
"846","hsa:1559","hsa:7363","ECrel","compound"
"847","hsa:1559","hsa:7364","ECrel","compound"
"848","hsa:1559","hsa:7365","ECrel","compound"
"849","hsa:1559","hsa:7366","ECrel","compound"
"850","hsa:1559","hsa:7367","ECrel","compound"
"851","hsa:1559","hsa:79799","ECrel","compound"
"852","hsa:1559","hsa:1544","ECrel","compound"
"881","hsa:8228","hsa:6121","ECrel","compound"
"882","hsa:8228","hsa:195814","ECrel","compound"
"884","hsa:8228","hsa:339761","ECrel","compound"
"885","hsa:195814","hsa:54884","ECrel","compound"
"887","hsa:195814","hsa:216","ECrel","compound"
"888","hsa:195814","hsa:220","ECrel","compound"
"889","hsa:195814","hsa:8854","ECrel","compound"
"890","hsa:195814","hsa:316","ECrel","compound"
"891","hsa:195814","hsa:339761","ECrel","compound"
"899","hsa:54905","hsa:1592","ECrel","compound"
"900","hsa:54905","hsa:340665","ECrel","compound"
"901","hsa:54905","hsa:56603","ECrel","compound"
"902","hsa:54905","hsa:1543","ECrel","compound"
"905","hsa:54905","hsa:1555","ECrel","compound"
"906","hsa:54905","hsa:1558","ECrel","compound"
"907","hsa:54905","hsa:1559","ECrel","compound"
"910","hsa:54905","hsa:1551","ECrel","compound"
"911","hsa:54905","hsa:1576","ECrel","compound"
"912","hsa:54905","hsa:1577","ECrel","compound"
"913","hsa:54905","hsa:29785","ECrel","compound"
"914","hsa:54905","hsa:10720","ECrel","compound"
"915","hsa:54905","hsa:10941","ECrel","compound"
"916","hsa:54905","hsa:54490","ECrel","compound"
"927","hsa:54905","hsa:7363","ECrel","compound"
"928","hsa:54905","hsa:7364","ECrel","compound"
"929","hsa:54905","hsa:7365","ECrel","compound"
"930","hsa:54905","hsa:7366","ECrel","compound"
"931","hsa:54905","hsa:7367","ECrel","compound"
"932","hsa:54905","hsa:79799","ECrel","compound"
