"","from","to","type","subtype"
"2","hsa:2821","hsa:2539","ECrel","compound"
"21","hsa:2821","hsa:6888","ECrel","compound"
"3","hsa:2821","hsa:9563","ECrel","compound"
"4","hsa:64080","hsa:22934","ECrel","compound"
"5","hsa:64080","hsa:7086","ECrel","compound"
"6","hsa:64080","hsa:8277","ECrel","compound"
"7","hsa:64080","hsa:84076","ECrel","compound"
"8","hsa:64080","hsa:5236","ECrel","compound"
"9","hsa:64080","hsa:55276","ECrel","compound"
"10","hsa:64080","hsa:51071","ECrel","compound"
"11","hsa:55276","hsa:22934","ECrel","compound"
"12","hsa:55276","hsa:7086","ECrel","compound"
"13","hsa:55276","hsa:8277","ECrel","compound"
"14","hsa:55276","hsa:84076","ECrel","compound"
"15","hsa:55276","hsa:64080","ECrel","compound"
"16","hsa:55276","hsa:51071","ECrel","compound"
"17","hsa:51071","hsa:226","ECrel","compound"
"18","hsa:51071","hsa:229","ECrel","compound"
"20","hsa:51071","hsa:7086","ECrel","compound"
"211","hsa:51071","hsa:8277","ECrel","compound"
"22","hsa:51071","hsa:84076","ECrel","compound"
"23","hsa:51071","hsa:6888","ECrel","compound"
"24","hsa:221823","hsa:22934","ECrel","compound"
"25","hsa:221823","hsa:7086","ECrel","compound"
"26","hsa:221823","hsa:8277","ECrel","compound"
"27","hsa:221823","hsa:84076","ECrel","compound"
"28","hsa:221823","hsa:64080","ECrel","compound"
"29","hsa:221823","hsa:55276","ECrel","compound"
"30","hsa:221823","hsa:5236","ECrel","compound"
"31","hsa:5631","hsa:22934","ECrel","compound"
"32","hsa:5631","hsa:7086","ECrel","compound"
"33","hsa:5631","hsa:8277","ECrel","compound"
"34","hsa:5631","hsa:84076","ECrel","compound"
"35","hsa:5631","hsa:64080","ECrel","compound"
"36","hsa:5631","hsa:55276","ECrel","compound"
"37","hsa:5631","hsa:5236","ECrel","compound"
"38","hsa:5634","hsa:22934","ECrel","compound"
"39","hsa:5634","hsa:7086","ECrel","compound"
"40","hsa:5634","hsa:8277","ECrel","compound"
"41","hsa:5634","hsa:84076","ECrel","compound"
"42","hsa:5634","hsa:64080","ECrel","compound"
"43","hsa:5634","hsa:55276","ECrel","compound"
"44","hsa:5634","hsa:5236","ECrel","compound"
"45","hsa:7086","hsa:22934","ECrel","compound"
"46","hsa:7086","hsa:5236","ECrel","compound"
"47","hsa:7086","hsa:55276","ECrel","compound"
"48","hsa:7086","hsa:6888","ECrel","compound"
"49","hsa:7086","hsa:2821","ECrel","compound"
"50","hsa:7086","hsa:5211","ECrel","compound"
"51","hsa:7086","hsa:5213","ECrel","compound"
"52","hsa:7086","hsa:5214","ECrel","compound"
"53","hsa:7086","hsa:2203","ECrel","compound"
"54","hsa:7086","hsa:8789","ECrel","compound"
"55","hsa:7086","hsa:226","ECrel","compound"
"56","hsa:7086","hsa:229","ECrel","compound"
"58","hsa:7086","hsa:6120","ECrel","compound"
"60","hsa:8277","hsa:22934","ECrel","compound"
"61","hsa:8277","hsa:5236","ECrel","compound"
"62","hsa:8277","hsa:55276","ECrel","compound"
"63","hsa:8277","hsa:6888","ECrel","compound"
"64","hsa:8277","hsa:2821","ECrel","compound"
"65","hsa:8277","hsa:5211","ECrel","compound"
"66","hsa:8277","hsa:5213","ECrel","compound"
"67","hsa:8277","hsa:5214","ECrel","compound"
"68","hsa:8277","hsa:2203","ECrel","compound"
"69","hsa:8277","hsa:8789","ECrel","compound"
"70","hsa:8277","hsa:226","ECrel","compound"
"71","hsa:8277","hsa:229","ECrel","compound"
"73","hsa:8277","hsa:6120","ECrel","compound"
"75","hsa:84076","hsa:22934","ECrel","compound"
"76","hsa:84076","hsa:5236","ECrel","compound"
"77","hsa:84076","hsa:55276","ECrel","compound"
"78","hsa:84076","hsa:6888","ECrel","compound"
"79","hsa:84076","hsa:2821","ECrel","compound"
"80","hsa:84076","hsa:5211","ECrel","compound"
"81","hsa:84076","hsa:5213","ECrel","compound"
"82","hsa:84076","hsa:5214","ECrel","compound"
"83","hsa:84076","hsa:2203","ECrel","compound"
"84","hsa:84076","hsa:8789","ECrel","compound"
"85","hsa:84076","hsa:226","ECrel","compound"
"86","hsa:84076","hsa:229","ECrel","compound"
"88","hsa:84076","hsa:6120","ECrel","compound"
"90","hsa:22934","hsa:5226","ECrel","compound"
"91","hsa:22934","hsa:6120","ECrel","compound"
"93","hsa:22934","hsa:5236","ECrel","compound"
"94","hsa:22934","hsa:55276","ECrel","compound"
"95","hsa:6120","hsa:5226","ECrel","compound"
"96","hsa:6120","hsa:7086","ECrel","compound"
"97","hsa:6120","hsa:8277","ECrel","compound"
"98","hsa:6120","hsa:84076","ECrel","compound"
"103","hsa:226","hsa:5211","ECrel","compound"
"104","hsa:226","hsa:5213","ECrel","compound"
"105","hsa:226","hsa:5214","ECrel","compound"
