"","from","to","type","subtype"
"76","hsa:5532","hsa:805","PPrel","binding/association"
"77","hsa:5532","hsa:808","PPrel","binding/association"
"78","hsa:5532","hsa:810","PPrel","binding/association"
"79","hsa:5532","hsa:91860","PPrel","binding/association"
"80","hsa:5533","hsa:163688","PPrel","binding/association"
"81","hsa:5533","hsa:51806","PPrel","binding/association"
"82","hsa:5533","hsa:801","PPrel","binding/association"
"83","hsa:5533","hsa:805","PPrel","binding/association"
"84","hsa:5533","hsa:808","PPrel","binding/association"
"85","hsa:5533","hsa:810","PPrel","binding/association"
"86","hsa:5533","hsa:91860","PPrel","binding/association"
"87","hsa:5534","hsa:163688","PPrel","binding/association"
"88","hsa:5534","hsa:51806","PPrel","binding/association"
"89","hsa:5534","hsa:801","PPrel","binding/association"
"90","hsa:5534","hsa:805","PPrel","binding/association"
"91","hsa:5534","hsa:808","PPrel","binding/association"
"92","hsa:5534","hsa:810","PPrel","binding/association"
"93","hsa:5534","hsa:91860","PPrel","binding/association"
"101","hsa:952","hsa:6261","PPrel","compound"
"102","hsa:952","hsa:6262","PPrel","compound"
"103","hsa:952","hsa:6263","PPrel","compound"
"104","hsa:952","hsa:219931","PPrel","compound"
"105","hsa:952","hsa:53373","PPrel","compound"
"106","hsa:51196","hsa:3708","PPrel","compound"
"107","hsa:51196","hsa:3709","PPrel","compound"
"108","hsa:51196","hsa:3710","PPrel","compound"
"109","hsa:51196","hsa:5578","PPrel","compound"
"110","hsa:51196","hsa:5579","PPrel","compound"
"111","hsa:51196","hsa:5582","PPrel","compound"
"114","hsa:1956","hsa:5335","PPrel","activation"
"115","hsa:1956","hsa:5336","PPrel","activation"
"116","hsa:2064","hsa:5335","PPrel","activation"
"117","hsa:2064","hsa:5336","PPrel","activation"
"118","hsa:2065","hsa:5335","PPrel","activation"
"119","hsa:2065","hsa:5336","PPrel","activation"
"120","hsa:2066","hsa:5335","PPrel","activation"
"121","hsa:2066","hsa:5336","PPrel","activation"
"122","hsa:2260","hsa:5335","PPrel","activation"
"123","hsa:2260","hsa:5336","PPrel","activation"
"124","hsa:2261","hsa:5335","PPrel","activation"
"125","hsa:2261","hsa:5336","PPrel","activation"
"126","hsa:2263","hsa:5335","PPrel","activation"
"127","hsa:2263","hsa:5336","PPrel","activation"
"128","hsa:2264","hsa:5335","PPrel","activation"
"129","hsa:2264","hsa:5336","PPrel","activation"
"130","hsa:2321","hsa:5335","PPrel","activation"
"131","hsa:2321","hsa:5336","PPrel","activation"
"132","hsa:2324","hsa:5335","PPrel","activation"
"133","hsa:2324","hsa:5336","PPrel","activation"
"134","hsa:3791","hsa:5335","PPrel","activation"
"135","hsa:3791","hsa:5336","PPrel","activation"
"136","hsa:4233","hsa:5335","PPrel","activation"
"137","hsa:4233","hsa:5336","PPrel","activation"
"138","hsa:4486","hsa:5335","PPrel","activation"
"139","hsa:4486","hsa:5336","PPrel","activation"
"140","hsa:4914","hsa:5335","PPrel","activation"
"141","hsa:4914","hsa:5336","PPrel","activation"
"142","hsa:4915","hsa:5335","PPrel","activation"
"143","hsa:4915","hsa:5336","PPrel","activation"
"144","hsa:4916","hsa:5335","PPrel","activation"
"145","hsa:4916","hsa:5336","PPrel","activation"
"146","hsa:5156","hsa:5335","PPrel","activation"
"147","hsa:5156","hsa:5336","PPrel","activation"
"148","hsa:5159","hsa:5335","PPrel","activation"
"149","hsa:5159","hsa:5336","PPrel","activation"
"150","hsa:5979","hsa:5335","PPrel","activation"
"151","hsa:5979","hsa:5336","PPrel","activation"
"152","hsa:2767","hsa:23236","PPrel","activation"
"153","hsa:2767","hsa:5330","PPrel","activation"
"154","hsa:2767","hsa:5331","PPrel","activation"
"155","hsa:2767","hsa:5332","PPrel","activation"
"156","hsa:2769","hsa:23236","PPrel","activation"
"157","hsa:2769","hsa:5330","PPrel","activation"
"158","hsa:2769","hsa:5331","PPrel","activation"
"159","hsa:2769","hsa:5332","PPrel","activation"
"160","hsa:2776","hsa:23236","PPrel","activation"
"161","hsa:2776","hsa:5330","PPrel","activation"
"162","hsa:2776","hsa:5331","PPrel","activation"
"163","hsa:2776","hsa:5332","PPrel","activation"
"164","hsa:9630","hsa:23236","PPrel","activation"
"165","hsa:9630","hsa:5330","PPrel","activation"
"166","hsa:9630","hsa:5331","PPrel","activation"
"167","hsa:9630","hsa:5332","PPrel","activation"
"168","hsa:5335","hsa:3708","PPrel","compound"
"169","hsa:5335","hsa:3709","PPrel","compound"
"170","hsa:5335","hsa:3710","PPrel","compound"
"171","hsa:5335","hsa:5578","PPrel","compound"
"172","hsa:5335","hsa:5579","PPrel","compound"
"173","hsa:5335","hsa:5582","PPrel","compound"
"174","hsa:5336","hsa:3708","PPrel","compound"
"175","hsa:5336","hsa:3709","PPrel","compound"
"176","hsa:5336","hsa:3710","PPrel","compound"
"177","hsa:5336","hsa:5578","PPrel","compound"
"178","hsa:5336","hsa:5579","PPrel","compound"
"179","hsa:5336","hsa:5582","PPrel","compound"
"180","hsa:89869","hsa:3708","PPrel","compound"
"181","hsa:89869","hsa:3709","PPrel","compound"
"182","hsa:89869","hsa:3710","PPrel","compound"
"183","hsa:89869","hsa:5578","PPrel","compound"
"184","hsa:89869","hsa:5579","PPrel","compound"
"185","hsa:89869","hsa:5582","PPrel","compound"
"186","hsa:113026","hsa:3708","PPrel","compound"
"187","hsa:113026","hsa:3709","PPrel","compound"
"188","hsa:113026","hsa:3710","PPrel","compound"
"189","hsa:113026","hsa:5578","PPrel","compound"
"190","hsa:113026","hsa:5579","PPrel","compound"
"191","hsa:113026","hsa:5582","PPrel","compound"
"192","hsa:5333","hsa:3708","PPrel","compound"
"193","hsa:5333","hsa:3709","PPrel","compound"
"194","hsa:5333","hsa:3710","PPrel","compound"
"195","hsa:5333","hsa:5578","PPrel","compound"
"196","hsa:5333","hsa:5579","PPrel","compound"
"197","hsa:5333","hsa:5582","PPrel","compound"
"198","hsa:84812","hsa:3708","PPrel","compound"
"199","hsa:84812","hsa:3709","PPrel","compound"
"200","hsa:84812","hsa:3710","PPrel","compound"
"201","hsa:84812","hsa:5578","PPrel","compound"
"202","hsa:84812","hsa:5579","PPrel","compound"
"203","hsa:84812","hsa:5582","PPrel","compound"
"204","hsa:5255","hsa:163688","PPrel","binding/association"
"205","hsa:5255","hsa:51806","PPrel","binding/association"
"206","hsa:5255","hsa:801","PPrel","binding/association"
"207","hsa:5255","hsa:805","PPrel","binding/association"
"208","hsa:5255","hsa:808","PPrel","binding/association"
"209","hsa:5255","hsa:810","PPrel","binding/association"
"210","hsa:5255","hsa:91860","PPrel","binding/association"
"2111","hsa:5256","hsa:163688","PPrel","binding/association"
"212","hsa:5256","hsa:51806","PPrel","binding/association"
"213","hsa:5256","hsa:801","PPrel","binding/association"
"214","hsa:5256","hsa:805","PPrel","binding/association"
"215","hsa:5256","hsa:808","PPrel","binding/association"
"216","hsa:5256","hsa:810","PPrel","binding/association"
"217","hsa:5256","hsa:91860","PPrel","binding/association"
"218","hsa:5257","hsa:163688","PPrel","binding/association"
"219","hsa:5257","hsa:51806","PPrel","binding/association"
"220","hsa:5257","hsa:801","PPrel","binding/association"
"221","hsa:5257","hsa:805","PPrel","binding/association"
"222","hsa:5257","hsa:808","PPrel","binding/association"
"223","hsa:5257","hsa:810","PPrel","binding/association"
"224","hsa:5257","hsa:91860","PPrel","binding/association"
"225","hsa:5260","hsa:163688","PPrel","binding/association"
"226","hsa:5260","hsa:51806","PPrel","binding/association"
"227","hsa:5260","hsa:801","PPrel","binding/association"
"228","hsa:5260","hsa:805","PPrel","binding/association"
"229","hsa:5260","hsa:808","PPrel","binding/association"
"230","hsa:5260","hsa:810","PPrel","binding/association"
"231","hsa:5260","hsa:91860","PPrel","binding/association"
"232","hsa:5261","hsa:163688","PPrel","binding/association"
"233","hsa:5261","hsa:51806","PPrel","binding/association"
"234","hsa:5261","hsa:801","PPrel","binding/association"
"235","hsa:5261","hsa:805","PPrel","binding/association"
"236","hsa:5261","hsa:808","PPrel","binding/association"
"237","hsa:5261","hsa:810","PPrel","binding/association"
"238","hsa:5261","hsa:91860","PPrel","binding/association"
"239","hsa:23236","hsa:3708","PPrel","compound"
"240","hsa:23236","hsa:3709","PPrel","compound"
"241","hsa:23236","hsa:3710","PPrel","compound"
"242","hsa:23236","hsa:5578","PPrel","compound"
"243","hsa:23236","hsa:5579","PPrel","compound"
"244","hsa:23236","hsa:5582","PPrel","compound"
"245","hsa:5330","hsa:3708","PPrel","compound"
"246","hsa:5330","hsa:3709","PPrel","compound"
"247","hsa:5330","hsa:3710","PPrel","compound"
"248","hsa:5330","hsa:5578","PPrel","compound"
"249","hsa:5330","hsa:5579","PPrel","compound"
"250","hsa:5330","hsa:5582","PPrel","compound"
"251","hsa:5331","hsa:3708","PPrel","compound"
"252","hsa:5331","hsa:3709","PPrel","compound"
"253","hsa:5331","hsa:3710","PPrel","compound"
"254","hsa:5331","hsa:5578","PPrel","compound"
"255","hsa:5331","hsa:5579","PPrel","compound"
"256","hsa:5331","hsa:5582","PPrel","compound"
"257","hsa:5332","hsa:3708","PPrel","compound"
"258","hsa:5332","hsa:3709","PPrel","compound"
"259","hsa:5332","hsa:3710","PPrel","compound"
"260","hsa:5332","hsa:5578","PPrel","compound"
"261","hsa:5332","hsa:5579","PPrel","compound"
"262","hsa:5332","hsa:5582","PPrel","compound"
"263","hsa:10800","hsa:2767","PPrel","activation"
"264","hsa:10800","hsa:2769","PPrel","activation"
"265","hsa:10800","hsa:2776","PPrel","activation"
"266","hsa:10800","hsa:9630","PPrel","activation"
"267","hsa:1128","hsa:2774","PPrel","activation"
"268","hsa:1128","hsa:2778","PPrel","activation"
"269","hsa:1128","hsa:2767","PPrel","activation"
"270","hsa:1128","hsa:2769","PPrel","activation"
"271","hsa:1128","hsa:2776","PPrel","activation"
"272","hsa:1128","hsa:9630","PPrel","activation"
"273","hsa:1129","hsa:2767","PPrel","activation"
"274","hsa:1129","hsa:2769","PPrel","activation"
"275","hsa:1129","hsa:2776","PPrel","activation"
"276","hsa:1129","hsa:9630","PPrel","activation"
"277","hsa:1131","hsa:2774","PPrel","activation"
"278","hsa:1131","hsa:2778","PPrel","activation"
"279","hsa:1131","hsa:2767","PPrel","activation"
"280","hsa:1131","hsa:2769","PPrel","activation"
"281","hsa:1131","hsa:2776","PPrel","activation"
"282","hsa:1131","hsa:9630","PPrel","activation"
"283","hsa:146","hsa:2767","PPrel","activation"
"284","hsa:146","hsa:2769","PPrel","activation"
"285","hsa:146","hsa:2776","PPrel","activation"
"286","hsa:146","hsa:9630","PPrel","activation"
"287","hsa:147","hsa:2767","PPrel","activation"
"288","hsa:147","hsa:2769","PPrel","activation"
"289","hsa:147","hsa:2776","PPrel","activation"
"290","hsa:147","hsa:9630","PPrel","activation"
"291","hsa:148","hsa:2767","PPrel","activation"
"292","hsa:148","hsa:2769","PPrel","activation"
"293","hsa:148","hsa:2776","PPrel","activation"
"294","hsa:148","hsa:9630","PPrel","activation"
"295","hsa:185","hsa:2767","PPrel","activation"
"296","hsa:185","hsa:2769","PPrel","activation"
"297","hsa:185","hsa:2776","PPrel","activation"
"298","hsa:185","hsa:9630","PPrel","activation"
"299","hsa:1909","hsa:2767","PPrel","activation"
"300","hsa:1909","hsa:2769","PPrel","activation"
"301","hsa:1909","hsa:2776","PPrel","activation"
"302","hsa:1909","hsa:9630","PPrel","activation"
"303","hsa:1910","hsa:2767","PPrel","activation"
"304","hsa:1910","hsa:2769","PPrel","activation"
"305","hsa:1910","hsa:2776","PPrel","activation"
"306","hsa:1910","hsa:9630","PPrel","activation"
"307","hsa:2149","hsa:2767","PPrel","activation"
"308","hsa:2149","hsa:2769","PPrel","activation"
"309","hsa:2149","hsa:2776","PPrel","activation"
"310","hsa:2149","hsa:9630","PPrel","activation"
"311","hsa:2911","hsa:2767","PPrel","activation"
"312","hsa:2911","hsa:2769","PPrel","activation"
"313","hsa:2911","hsa:2776","PPrel","activation"
"314","hsa:2911","hsa:9630","PPrel","activation"
"315","hsa:2915","hsa:2767","PPrel","activation"
"316","hsa:2915","hsa:2769","PPrel","activation"
"317","hsa:2915","hsa:2776","PPrel","activation"
"318","hsa:2915","hsa:9630","PPrel","activation"
"319","hsa:2925","hsa:2767","PPrel","activation"
"320","hsa:2925","hsa:2769","PPrel","activation"
"321","hsa:2925","hsa:2776","PPrel","activation"
"322","hsa:2925","hsa:9630","PPrel","activation"
"323","hsa:3269","hsa:2767","PPrel","activation"
"324","hsa:3269","hsa:2769","PPrel","activation"
"325","hsa:3269","hsa:2776","PPrel","activation"
"326","hsa:3269","hsa:9630","PPrel","activation"
"327","hsa:3356","hsa:2767","PPrel","activation"
"328","hsa:3356","hsa:2769","PPrel","activation"
"329","hsa:3356","hsa:2776","PPrel","activation"
"330","hsa:3356","hsa:9630","PPrel","activation"
"331","hsa:3357","hsa:2767","PPrel","activation"
"332","hsa:3357","hsa:2769","PPrel","activation"
"333","hsa:3357","hsa:2776","PPrel","activation"
"334","hsa:3357","hsa:9630","PPrel","activation"
"335","hsa:3358","hsa:2767","PPrel","activation"
"336","hsa:3358","hsa:2769","PPrel","activation"
"337","hsa:3358","hsa:2776","PPrel","activation"
"338","hsa:3358","hsa:9630","PPrel","activation"
"339","hsa:3973","hsa:2767","PPrel","activation"
"340","hsa:3973","hsa:2769","PPrel","activation"
"341","hsa:3973","hsa:2776","PPrel","activation"
"342","hsa:3973","hsa:9630","PPrel","activation"
"343","hsa:4923","hsa:2767","PPrel","activation"
"344","hsa:4923","hsa:2769","PPrel","activation"
"345","hsa:4923","hsa:2776","PPrel","activation"
"346","hsa:4923","hsa:9630","PPrel","activation"
"347","hsa:5021","hsa:2767","PPrel","activation"
"348","hsa:5021","hsa:2769","PPrel","activation"
"349","hsa:5021","hsa:2776","PPrel","activation"
"350","hsa:5021","hsa:9630","PPrel","activation"
"351","hsa:552","hsa:2767","PPrel","activation"
"352","hsa:552","hsa:2769","PPrel","activation"
"353","hsa:552","hsa:2776","PPrel","activation"
"354","hsa:552","hsa:9630","PPrel","activation"
"355","hsa:553","hsa:2767","PPrel","activation"
"356","hsa:553","hsa:2769","PPrel","activation"
"357","hsa:553","hsa:2776","PPrel","activation"
"358","hsa:553","hsa:9630","PPrel","activation"
"359","hsa:56413","hsa:2767","PPrel","activation"
"360","hsa:56413","hsa:2769","PPrel","activation"
"361","hsa:56413","hsa:2776","PPrel","activation"
"362","hsa:56413","hsa:9630","PPrel","activation"
"363","hsa:57105","hsa:2767","PPrel","activation"
"364","hsa:57105","hsa:2769","PPrel","activation"
"365","hsa:57105","hsa:2776","PPrel","activation"
"366","hsa:57105","hsa:9630","PPrel","activation"
"367","hsa:5724","hsa:2767","PPrel","activation"
"368","hsa:5724","hsa:2769","PPrel","activation"
"369","hsa:5724","hsa:2776","PPrel","activation"
"370","hsa:5724","hsa:9630","PPrel","activation"
"371","hsa:5731","hsa:2767","PPrel","activation"
"372","hsa:5731","hsa:2769","PPrel","activation"
"373","hsa:5731","hsa:2776","PPrel","activation"
"374","hsa:5731","hsa:9630","PPrel","activation"
"375","hsa:5733","hsa:2767","PPrel","activation"
"376","hsa:5733","hsa:2769","PPrel","activation"
"377","hsa:5733","hsa:2776","PPrel","activation"
"378","hsa:5733","hsa:9630","PPrel","activation"
"379","hsa:5737","hsa:2767","PPrel","activation"
"380","hsa:5737","hsa:2769","PPrel","activation"
"381","hsa:5737","hsa:2776","PPrel","activation"
"382","hsa:5737","hsa:9630","PPrel","activation"
"383","hsa:623","hsa:2767","PPrel","activation"
"384","hsa:623","hsa:2769","PPrel","activation"
"385","hsa:623","hsa:2776","PPrel","activation"
"386","hsa:623","hsa:9630","PPrel","activation"
"391","hsa:6865","hsa:2767","PPrel","activation"
"392","hsa:6865","hsa:2769","PPrel","activation"
"393","hsa:6865","hsa:2776","PPrel","activation"
"394","hsa:6865","hsa:9630","PPrel","activation"
"395","hsa:6869","hsa:2767","PPrel","activation"
"396","hsa:6869","hsa:2769","PPrel","activation"
"397","hsa:6869","hsa:2776","PPrel","activation"
"398","hsa:6869","hsa:9630","PPrel","activation"
"399","hsa:6870","hsa:2767","PPrel","activation"
"400","hsa:6870","hsa:2769","PPrel","activation"
"401","hsa:6870","hsa:2776","PPrel","activation"
"402","hsa:6870","hsa:9630","PPrel","activation"
"403","hsa:6915","hsa:2767","PPrel","activation"
"404","hsa:6915","hsa:2769","PPrel","activation"
"405","hsa:6915","hsa:2776","PPrel","activation"
"406","hsa:6915","hsa:9630","PPrel","activation"
"407","hsa:7201","hsa:2767","PPrel","activation"
"408","hsa:7201","hsa:2769","PPrel","activation"
"409","hsa:7201","hsa:2776","PPrel","activation"
"410","hsa:7201","hsa:9630","PPrel","activation"
"411","hsa:7852","hsa:2767","PPrel","activation"
"412","hsa:7852","hsa:2769","PPrel","activation"
"413","hsa:7852","hsa:2776","PPrel","activation"
"414","hsa:7852","hsa:9630","PPrel","activation"
"415","hsa:886","hsa:2767","PPrel","activation"
"416","hsa:886","hsa:2769","PPrel","activation"
"417","hsa:886","hsa:2776","PPrel","activation"
"418","hsa:886","hsa:9630","PPrel","activation"
"419","hsa:887","hsa:2767","PPrel","activation"
"420","hsa:887","hsa:2769","PPrel","activation"
"421","hsa:887","hsa:2776","PPrel","activation"
"422","hsa:887","hsa:9630","PPrel","activation"
"423","hsa:163688","hsa:340156","PPrel","activation"
"424","hsa:163688","hsa:4638","PPrel","activation"
"425","hsa:163688","hsa:85366","PPrel","activation"
"426","hsa:163688","hsa:91807","PPrel","activation"
"427","hsa:163688","hsa:5136","PPrel","activation"
"428","hsa:163688","hsa:5137","PPrel","activation"
"429","hsa:163688","hsa:5153","PPrel","activation"
"430","hsa:163688","hsa:107","PPrel","activation"
"431","hsa:163688","hsa:109","PPrel","activation"
"432","hsa:163688","hsa:114","PPrel","activation"
"433","hsa:163688","hsa:4842","PPrel","binding/association"
"434","hsa:163688","hsa:4843","PPrel","binding/association"
"435","hsa:163688","hsa:4846","PPrel","binding/association"
"436","hsa:51806","hsa:340156","PPrel","activation"
"437","hsa:51806","hsa:4638","PPrel","activation"
"438","hsa:51806","hsa:85366","PPrel","activation"
"439","hsa:51806","hsa:91807","PPrel","activation"
"440","hsa:51806","hsa:5136","PPrel","activation"
"441","hsa:51806","hsa:5137","PPrel","activation"
"442","hsa:51806","hsa:5153","PPrel","activation"
"443","hsa:51806","hsa:107","PPrel","activation"
"444","hsa:51806","hsa:109","PPrel","activation"
"445","hsa:51806","hsa:114","PPrel","activation"
"446","hsa:51806","hsa:4842","PPrel","binding/association"
"447","hsa:51806","hsa:4843","PPrel","binding/association"
"448","hsa:51806","hsa:4846","PPrel","binding/association"
"449","hsa:801","hsa:340156","PPrel","activation"
"450","hsa:801","hsa:4638","PPrel","activation"
"451","hsa:801","hsa:85366","PPrel","activation"
"452","hsa:801","hsa:91807","PPrel","activation"
"453","hsa:801","hsa:5136","PPrel","activation"
"454","hsa:801","hsa:5137","PPrel","activation"
"455","hsa:801","hsa:5153","PPrel","activation"
"456","hsa:801","hsa:107","PPrel","activation"
"457","hsa:801","hsa:109","PPrel","activation"
"458","hsa:801","hsa:114","PPrel","activation"
"459","hsa:801","hsa:4842","PPrel","binding/association"
"460","hsa:801","hsa:4843","PPrel","binding/association"
"461","hsa:801","hsa:4846","PPrel","binding/association"
"462","hsa:805","hsa:340156","PPrel","activation"
"463","hsa:805","hsa:4638","PPrel","activation"
"464","hsa:805","hsa:85366","PPrel","activation"
"465","hsa:805","hsa:91807","PPrel","activation"
"466","hsa:805","hsa:5136","PPrel","activation"
"467","hsa:805","hsa:5137","PPrel","activation"
"468","hsa:805","hsa:5153","PPrel","activation"
"469","hsa:805","hsa:107","PPrel","activation"
"470","hsa:805","hsa:109","PPrel","activation"
"471","hsa:805","hsa:114","PPrel","activation"
"472","hsa:805","hsa:4842","PPrel","binding/association"
"473","hsa:805","hsa:4843","PPrel","binding/association"
"474","hsa:805","hsa:4846","PPrel","binding/association"
"475","hsa:808","hsa:340156","PPrel","activation"
"476","hsa:808","hsa:4638","PPrel","activation"
"477","hsa:808","hsa:85366","PPrel","activation"
"478","hsa:808","hsa:91807","PPrel","activation"
"479","hsa:808","hsa:5136","PPrel","activation"
"480","hsa:808","hsa:5137","PPrel","activation"
"481","hsa:808","hsa:5153","PPrel","activation"
"482","hsa:808","hsa:107","PPrel","activation"
"483","hsa:808","hsa:109","PPrel","activation"
"484","hsa:808","hsa:114","PPrel","activation"
"485","hsa:808","hsa:4842","PPrel","binding/association"
"486","hsa:808","hsa:4843","PPrel","binding/association"
"487","hsa:808","hsa:4846","PPrel","binding/association"
"488","hsa:810","hsa:340156","PPrel","activation"
"489","hsa:810","hsa:4638","PPrel","activation"
"490","hsa:810","hsa:85366","PPrel","activation"
"491","hsa:810","hsa:91807","PPrel","activation"
"492","hsa:810","hsa:5136","PPrel","activation"
"493","hsa:810","hsa:5137","PPrel","activation"
"494","hsa:810","hsa:5153","PPrel","activation"
"495","hsa:810","hsa:107","PPrel","activation"
"496","hsa:810","hsa:109","PPrel","activation"
"497","hsa:810","hsa:114","PPrel","activation"
"498","hsa:810","hsa:4842","PPrel","binding/association"
"499","hsa:810","hsa:4843","PPrel","binding/association"
"500","hsa:810","hsa:4846","PPrel","binding/association"
"501","hsa:91860","hsa:340156","PPrel","activation"
"502","hsa:91860","hsa:4638","PPrel","activation"
"503","hsa:91860","hsa:85366","PPrel","activation"
"504","hsa:91860","hsa:91807","PPrel","activation"
"505","hsa:91860","hsa:5136","PPrel","activation"
"506","hsa:91860","hsa:5137","PPrel","activation"
"507","hsa:91860","hsa:5153","PPrel","activation"
"508","hsa:91860","hsa:107","PPrel","activation"
"509","hsa:91860","hsa:109","PPrel","activation"
"510","hsa:91860","hsa:114","PPrel","activation"
"511","hsa:91860","hsa:4842","PPrel","binding/association"
"512","hsa:91860","hsa:4843","PPrel","binding/association"
"513","hsa:91860","hsa:4846","PPrel","binding/association"
"514","hsa:108","hsa:5566","PPrel","compound"
"515","hsa:108","hsa:5567","PPrel","compound"
"516","hsa:108","hsa:5568","PPrel","compound"
"517","hsa:113","hsa:5566","PPrel","compound"
"518","hsa:113","hsa:5567","PPrel","compound"
"519","hsa:113","hsa:5568","PPrel","compound"
"520","hsa:115","hsa:5566","PPrel","compound"
"521","hsa:115","hsa:5567","PPrel","compound"
"522","hsa:115","hsa:5568","PPrel","compound"
"523","hsa:196883","hsa:5566","PPrel","compound"
"524","hsa:196883","hsa:5567","PPrel","compound"
"525","hsa:196883","hsa:5568","PPrel","compound"
"526","hsa:1133","hsa:2774","PPrel","activation"
"527","hsa:1133","hsa:2778","PPrel","activation"
"530","hsa:136","hsa:2774","PPrel","activation"
"531","hsa:136","hsa:2778","PPrel","activation"
"532","hsa:153","hsa:2774","PPrel","activation"
"533","hsa:153","hsa:2778","PPrel","activation"
"534","hsa:154","hsa:2774","PPrel","activation"
"535","hsa:154","hsa:2778","PPrel","activation"
"536","hsa:155","hsa:2774","PPrel","activation"
"537","hsa:155","hsa:2778","PPrel","activation"
"538","hsa:1812","hsa:2774","PPrel","activation"
"539","hsa:1812","hsa:2778","PPrel","activation"
"540","hsa:1816","hsa:2774","PPrel","activation"
"541","hsa:1816","hsa:2778","PPrel","activation"
"542","hsa:3274","hsa:2774","PPrel","activation"
"543","hsa:3274","hsa:2778","PPrel","activation"
"544","hsa:3360","hsa:2774","PPrel","activation"
"545","hsa:3360","hsa:2778","PPrel","activation"
"546","hsa:3361","hsa:2774","PPrel","activation"
"547","hsa:3361","hsa:2778","PPrel","activation"
"548","hsa:3362","hsa:2774","PPrel","activation"
"549","hsa:3362","hsa:2778","PPrel","activation"
"550","hsa:3363","hsa:2774","PPrel","activation"
"551","hsa:3363","hsa:2778","PPrel","activation"
