"","from","to","type","subtype"
"62","hsa:4128","hsa:501","ECrel","compound"
"63","hsa:4129","hsa:1644","ECrel","compound"
"65","hsa:4129","hsa:316","ECrel","compound"
"66","hsa:4129","hsa:217","ECrel","compound"
"67","hsa:4129","hsa:219","ECrel","compound"
"68","hsa:4129","hsa:223","ECrel","compound"
"69","hsa:4129","hsa:224","ECrel","compound"
"70","hsa:4129","hsa:501","ECrel","compound"
"71","hsa:1644","hsa:125061","ECrel","compound"
"72","hsa:1644","hsa:169355","ECrel","compound"
"73","hsa:1644","hsa:3620","ECrel","compound"
"74","hsa:1644","hsa:121278","ECrel","compound"
"76","hsa:1644","hsa:4128","ECrel","compound"
"77","hsa:1644","hsa:4129","ECrel","compound"
"80","hsa:1644","hsa:259307","ECrel","compound"
"81","hsa:1644","hsa:6999","ECrel","compound"
"82","hsa:125061","hsa:8942","ECrel","compound"
"83","hsa:125061","hsa:51166","ECrel","compound"
"86","hsa:125061","hsa:8564","ECrel","compound"
"87","hsa:125061","hsa:6999","ECrel","compound"
"88","hsa:125061","hsa:169355","ECrel","compound"
"89","hsa:125061","hsa:3620","ECrel","compound"
"90","hsa:38","hsa:1962","ECrel","compound"
"91","hsa:38","hsa:3033","ECrel","compound"
"92","hsa:39","hsa:1962","ECrel","compound"
"93","hsa:39","hsa:3033","ECrel","compound"
"94","hsa:1892","hsa:2639","ECrel","compound"
"95","hsa:3030","hsa:2639","ECrel","compound"
"96","hsa:2639","hsa:1738","ECrel","compound"
"97","hsa:2639","hsa:1743","ECrel","compound"
"98","hsa:2639","hsa:55526","ECrel","compound"
"99","hsa:64577","hsa:130013","ECrel","compound"
"100","hsa:130013","hsa:23498","ECrel","compound"
"101","hsa:23498","hsa:8942","ECrel","compound"
"102","hsa:23498","hsa:847","ECrel","compound"
"103","hsa:8942","hsa:125061","ECrel","compound"
"104","hsa:8942","hsa:51166","ECrel","compound"
"107","hsa:8942","hsa:847","ECrel","compound"
"108","hsa:8942","hsa:6999","ECrel","compound"
"109","hsa:8942","hsa:169355","ECrel","compound"
"110","hsa:8942","hsa:3620","ECrel","compound"
"111","hsa:8564","hsa:8942","ECrel","compound"
"112","hsa:8564","hsa:51166","ECrel","compound"
"115","hsa:6999","hsa:121278","ECrel","compound"
"117","hsa:6999","hsa:1644","ECrel","compound"
"118","hsa:121278","hsa:1644","ECrel","compound"
"119","hsa:121278","hsa:169355","ECrel","compound"
"120","hsa:121278","hsa:3620","ECrel","compound"
"124","hsa:217","hsa:4128","ECrel","compound"
"125","hsa:217","hsa:4129","ECrel","compound"
"127","hsa:219","hsa:4128","ECrel","compound"
"128","hsa:219","hsa:4129","ECrel","compound"
"130","hsa:223","hsa:4128","ECrel","compound"
"131","hsa:223","hsa:4129","ECrel","compound"
"133","hsa:224","hsa:4128","ECrel","compound"
"134","hsa:224","hsa:4129","ECrel","compound"
"136","hsa:501","hsa:4128","ECrel","compound"
"137","hsa:501","hsa:4129","ECrel","compound"
