"","from","to","type","subtype"
"2","hsa:5305","hsa:5728","ECrel","compound"
"21","hsa:5305","hsa:5290","ECrel","compound"
"3","hsa:5305","hsa:5291","ECrel","compound"
"4","hsa:5305","hsa:5293","ECrel","compound"
"5","hsa:5305","hsa:5294","ECrel","compound"
"6","hsa:5305","hsa:138429","ECrel","compound"
"7","hsa:5305","hsa:23396","ECrel","compound"
"8","hsa:5305","hsa:8394","ECrel","compound"
"9","hsa:5305","hsa:8395","ECrel","compound"
"10","hsa:5305","hsa:3633","ECrel","compound"
"11","hsa:5305","hsa:4952","ECrel","compound"
"12","hsa:5305","hsa:56623","ECrel","compound"
"13","hsa:5305","hsa:8867","ECrel","compound"
"14","hsa:5305","hsa:8871","ECrel","compound"
"15","hsa:79837","hsa:5728","ECrel","compound"
"16","hsa:79837","hsa:5290","ECrel","compound"
"17","hsa:79837","hsa:5291","ECrel","compound"
"18","hsa:79837","hsa:5293","ECrel","compound"
"19","hsa:79837","hsa:5294","ECrel","compound"
"20","hsa:79837","hsa:138429","ECrel","compound"
"211","hsa:79837","hsa:23396","ECrel","compound"
"22","hsa:79837","hsa:8394","ECrel","compound"
"23","hsa:79837","hsa:8395","ECrel","compound"
"24","hsa:79837","hsa:3633","ECrel","compound"
"25","hsa:79837","hsa:4952","ECrel","compound"
"26","hsa:79837","hsa:56623","ECrel","compound"
"27","hsa:79837","hsa:8867","ECrel","compound"
"28","hsa:79837","hsa:8871","ECrel","compound"
"29","hsa:8396","hsa:5728","ECrel","compound"
"30","hsa:8396","hsa:5290","ECrel","compound"
"31","hsa:8396","hsa:5291","ECrel","compound"
"32","hsa:8396","hsa:5293","ECrel","compound"
"33","hsa:8396","hsa:5294","ECrel","compound"
"34","hsa:8396","hsa:138429","ECrel","compound"
"35","hsa:8396","hsa:23396","ECrel","compound"
"36","hsa:8396","hsa:8394","ECrel","compound"
"37","hsa:8396","hsa:8395","ECrel","compound"
"38","hsa:8396","hsa:3633","ECrel","compound"
"39","hsa:8396","hsa:4952","ECrel","compound"
"40","hsa:8396","hsa:56623","ECrel","compound"
"41","hsa:8396","hsa:8867","ECrel","compound"
"42","hsa:8396","hsa:8871","ECrel","compound"
"43","hsa:3633","hsa:5286","ECrel","compound"
"44","hsa:3633","hsa:5287","ECrel","compound"
"45","hsa:3633","hsa:5288","ECrel","compound"
"46","hsa:3633","hsa:5297","ECrel","compound"
"47","hsa:3633","hsa:5298","ECrel","compound"
"48","hsa:3633","hsa:55300","ECrel","compound"
"49","hsa:3633","hsa:55361","ECrel","compound"
"50","hsa:4952","hsa:5286","ECrel","compound"
"51","hsa:4952","hsa:5287","ECrel","compound"
"52","hsa:4952","hsa:5288","ECrel","compound"
"53","hsa:4952","hsa:5297","ECrel","compound"
"54","hsa:4952","hsa:5298","ECrel","compound"
"55","hsa:4952","hsa:55300","ECrel","compound"
"56","hsa:4952","hsa:55361","ECrel","compound"
"57","hsa:56623","hsa:5286","ECrel","compound"
"58","hsa:56623","hsa:5287","ECrel","compound"
"59","hsa:56623","hsa:5288","ECrel","compound"
"60","hsa:56623","hsa:5297","ECrel","compound"
"61","hsa:56623","hsa:5298","ECrel","compound"
"62","hsa:56623","hsa:55300","ECrel","compound"
"63","hsa:56623","hsa:55361","ECrel","compound"
"64","hsa:8867","hsa:5286","ECrel","compound"
"65","hsa:8867","hsa:5287","ECrel","compound"
"66","hsa:8867","hsa:5288","ECrel","compound"
"67","hsa:8867","hsa:5297","ECrel","compound"
"68","hsa:8867","hsa:5298","ECrel","compound"
"69","hsa:8867","hsa:55300","ECrel","compound"
"70","hsa:8867","hsa:55361","ECrel","compound"
"71","hsa:8871","hsa:5286","ECrel","compound"
"72","hsa:8871","hsa:5287","ECrel","compound"
"73","hsa:8871","hsa:5288","ECrel","compound"
"74","hsa:8871","hsa:5297","ECrel","compound"
"75","hsa:8871","hsa:5298","ECrel","compound"
"76","hsa:8871","hsa:55300","ECrel","compound"
"77","hsa:8871","hsa:55361","ECrel","compound"
"78","hsa:253430","hsa:253430","ECrel","compound"
"79","hsa:253430","hsa:64768","ECrel","compound"
"80","hsa:253430","hsa:3705","ECrel","compound"
"81","hsa:253430","hsa:3706","ECrel","compound"
"82","hsa:253430","hsa:3707","ECrel","compound"
"83","hsa:253430","hsa:80271","ECrel","compound"
"84","hsa:253430","hsa:9562","ECrel","compound"
"85","hsa:253430","hsa:27124","ECrel","compound"
"86","hsa:253430","hsa:3632","ECrel","compound"
"87","hsa:253430","hsa:51763","ECrel","compound"
"88","hsa:253430","hsa:113026","ECrel","compound"
"89","hsa:253430","hsa:23007","ECrel","compound"
"90","hsa:253430","hsa:23236","ECrel","compound"
"91","hsa:253430","hsa:51196","ECrel","compound"
"92","hsa:253430","hsa:5330","ECrel","compound"
"93","hsa:253430","hsa:5331","ECrel","compound"
"94","hsa:253430","hsa:5332","ECrel","compound"
"95","hsa:253430","hsa:5333","ECrel","compound"
"96","hsa:253430","hsa:5335","ECrel","compound"
"97","hsa:253430","hsa:5336","ECrel","compound"
"98","hsa:253430","hsa:84812","ECrel","compound"
"99","hsa:253430","hsa:89869","ECrel","compound"
"100","hsa:253430","hsa:9651","ECrel","compound"
"101","hsa:5728","hsa:138429","ECrel","compound"
"102","hsa:5728","hsa:23396","ECrel","compound"
"103","hsa:5728","hsa:8394","ECrel","compound"
"104","hsa:5728","hsa:8395","ECrel","compound"
"105","hsa:5728","hsa:3633","ECrel","compound"
"106","hsa:5728","hsa:4952","ECrel","compound"
"107","hsa:5728","hsa:56623","ECrel","compound"
"108","hsa:5728","hsa:8867","ECrel","compound"
"109","hsa:5728","hsa:8871","ECrel","compound"
"110","hsa:5728","hsa:3635","ECrel","compound"
"111","hsa:5728","hsa:3636","ECrel","compound"
"112","hsa:9562","hsa:27124","ECrel","compound"
"113","hsa:9562","hsa:3632","ECrel","compound"
"114","hsa:9562","hsa:51763","ECrel","compound"
"115","hsa:9562","hsa:3705","ECrel","compound"
"116","hsa:27124","hsa:9562","ECrel","compound"
"117","hsa:27124","hsa:3706","ECrel","compound"
"118","hsa:27124","hsa:3707","ECrel","compound"
"119","hsa:27124","hsa:80271","ECrel","compound"
"120","hsa:27124","hsa:3705","ECrel","compound"
"121","hsa:27124","hsa:3628","ECrel","compound"
"122","hsa:3632","hsa:9562","ECrel","compound"
"123","hsa:3632","hsa:3706","ECrel","compound"
"124","hsa:3632","hsa:3707","ECrel","compound"
"125","hsa:3632","hsa:80271","ECrel","compound"
"126","hsa:3632","hsa:3705","ECrel","compound"
"127","hsa:3632","hsa:3628","ECrel","compound"
"128","hsa:51763","hsa:9562","ECrel","compound"
"129","hsa:51763","hsa:3706","ECrel","compound"
"130","hsa:51763","hsa:3707","ECrel","compound"
"131","hsa:51763","hsa:80271","ECrel","compound"
"132","hsa:51763","hsa:3705","ECrel","compound"
"133","hsa:51763","hsa:3628","ECrel","compound"
"134","hsa:3706","hsa:27124","ECrel","compound"
"135","hsa:3706","hsa:3632","ECrel","compound"
"136","hsa:3706","hsa:51763","ECrel","compound"
"137","hsa:3706","hsa:3705","ECrel","compound"
"138","hsa:3707","hsa:27124","ECrel","compound"
"139","hsa:3707","hsa:3632","ECrel","compound"
"140","hsa:3707","hsa:51763","ECrel","compound"
"141","hsa:3707","hsa:3705","ECrel","compound"
"142","hsa:80271","hsa:27124","ECrel","compound"
"143","hsa:80271","hsa:3632","ECrel","compound"
"144","hsa:80271","hsa:51763","ECrel","compound"
"145","hsa:80271","hsa:3705","ECrel","compound"
"146","hsa:3705","hsa:3705","ECrel","compound"
"147","hsa:3705","hsa:3628","ECrel","compound"
"148","hsa:3705","hsa:253430","ECrel","compound"
"149","hsa:3628","hsa:27124","ECrel","compound"
"150","hsa:3628","hsa:3632","ECrel","compound"
"151","hsa:3628","hsa:51763","ECrel","compound"
"152","hsa:3631","hsa:5289","ECrel","compound"
"153","hsa:3631","hsa:51477","ECrel","compound"
"154","hsa:3631","hsa:3628","ECrel","compound"
"155","hsa:3631","hsa:9896","ECrel","compound"
"156","hsa:8821","hsa:5289","ECrel","compound"
"157","hsa:8821","hsa:51477","ECrel","compound"
"158","hsa:8821","hsa:3628","ECrel","compound"
"159","hsa:8821","hsa:9896","ECrel","compound"
"160","hsa:4534","hsa:3631","ECrel","compound"
"161","hsa:4534","hsa:8821","ECrel","compound"
"162","hsa:4534","hsa:5297","ECrel","compound"
"163","hsa:4534","hsa:5298","ECrel","compound"
"164","hsa:4534","hsa:55300","ECrel","compound"
"165","hsa:4534","hsa:55361","ECrel","compound"
"166","hsa:4534","hsa:200576","ECrel","compound"
"167","hsa:4534","hsa:5305","ECrel","compound"
"168","hsa:4534","hsa:79837","ECrel","compound"
"169","hsa:4534","hsa:8396","ECrel","compound"
