"","from","to","type","subtype"
"2","hsa:10157","hsa:10157","ECrel","compound"
"21","hsa:10157","hsa:501","ECrel","compound"
"3","hsa:1892","hsa:2639","ECrel","compound"
"4","hsa:1892","hsa:1962","ECrel","compound"
"5","hsa:1892","hsa:3033","ECrel","compound"
"6","hsa:1962","hsa:2639","ECrel","compound"
"7","hsa:1962","hsa:1962","ECrel","compound"
"8","hsa:1962","hsa:3033","ECrel","compound"
"9","hsa:1962","hsa:38","ECrel","compound"
"10","hsa:1962","hsa:39","ECrel","compound"
"11","hsa:3030","hsa:2639","ECrel","compound"
"12","hsa:3030","hsa:1962","ECrel","compound"
"13","hsa:3030","hsa:3033","ECrel","compound"
"14","hsa:3033","hsa:38","ECrel","compound"
"15","hsa:3033","hsa:39","ECrel","compound"
"16","hsa:501","hsa:51166","ECrel","compound"
"17","hsa:51166","hsa:1738","ECrel","compound"
"18","hsa:51166","hsa:1743","ECrel","compound"
"19","hsa:51166","hsa:55526","ECrel","compound"
"20","hsa:2639","hsa:1738","ECrel","compound"
"211","hsa:2639","hsa:1743","ECrel","compound"
"22","hsa:2639","hsa:55526","ECrel","compound"
"23","hsa:8424","hsa:217","ECrel","compound"
"24","hsa:8424","hsa:219","ECrel","compound"
"25","hsa:8424","hsa:223","ECrel","compound"
"26","hsa:8424","hsa:224","ECrel","compound"
"27","hsa:8424","hsa:501","ECrel","compound"
"28","hsa:79823","hsa:5351","ECrel","compound"
"29","hsa:79823","hsa:5352","ECrel","compound"
"30","hsa:79823","hsa:8985","ECrel","compound"
"31","hsa:79823","hsa:10919","ECrel","compound"
"32","hsa:79823","hsa:11105","ECrel","compound"
"33","hsa:79823","hsa:150572","ECrel","compound"
"34","hsa:79823","hsa:2122","ECrel","compound"
"35","hsa:79823","hsa:2145","ECrel","compound"
"36","hsa:79823","hsa:2146","ECrel","compound"
"37","hsa:79823","hsa:23067","ECrel","compound"
"38","hsa:79823","hsa:29072","ECrel","compound"
"42","hsa:79823","hsa:55870","ECrel","compound"
"44","hsa:79823","hsa:56950","ECrel","compound"
"45","hsa:79823","hsa:56979","ECrel","compound"
"47","hsa:79823","hsa:63976","ECrel","compound"
"48","hsa:79823","hsa:6419","ECrel","compound"
"49","hsa:79823","hsa:64324","ECrel","compound"
"50","hsa:79823","hsa:64754","ECrel","compound"
"51","hsa:79823","hsa:6839","ECrel","compound"
"53","hsa:79823","hsa:7799","ECrel","compound"
"54","hsa:79823","hsa:79723","ECrel","compound"
"55","hsa:79823","hsa:79813","ECrel","compound"
"57","hsa:79823","hsa:80854","ECrel","compound"
"58","hsa:79823","hsa:83852","ECrel","compound"
"59","hsa:79823","hsa:84444","ECrel","compound"
"60","hsa:79823","hsa:93166","ECrel","compound"
"61","hsa:79823","hsa:9739","ECrel","compound"
"65","hsa:79823","hsa:9869","ECrel","compound"
"66","hsa:10919","hsa:5351","ECrel","compound"
"67","hsa:10919","hsa:5352","ECrel","compound"
"68","hsa:10919","hsa:8985","ECrel","compound"
"69","hsa:10919","hsa:79823","ECrel","compound"
"70","hsa:11105","hsa:5351","ECrel","compound"
"71","hsa:11105","hsa:5352","ECrel","compound"
"72","hsa:11105","hsa:8985","ECrel","compound"
"73","hsa:11105","hsa:79823","ECrel","compound"
"74","hsa:150572","hsa:5351","ECrel","compound"
"75","hsa:150572","hsa:5352","ECrel","compound"
"76","hsa:150572","hsa:8985","ECrel","compound"
"77","hsa:150572","hsa:79823","ECrel","compound"
"78","hsa:2122","hsa:5351","ECrel","compound"
"79","hsa:2122","hsa:5352","ECrel","compound"
"80","hsa:2122","hsa:8985","ECrel","compound"
"81","hsa:2145","hsa:5351","ECrel","compound"
"82","hsa:2145","hsa:5352","ECrel","compound"
"83","hsa:2145","hsa:8985","ECrel","compound"
"84","hsa:2145","hsa:79823","ECrel","compound"
"85","hsa:2146","hsa:5351","ECrel","compound"
"86","hsa:2146","hsa:5352","ECrel","compound"
"87","hsa:2146","hsa:8985","ECrel","compound"
"88","hsa:2146","hsa:79823","ECrel","compound"
"89","hsa:23067","hsa:5351","ECrel","compound"
"90","hsa:23067","hsa:5352","ECrel","compound"
"91","hsa:23067","hsa:8985","ECrel","compound"
"92","hsa:23067","hsa:79823","ECrel","compound"
"93","hsa:29072","hsa:5351","ECrel","compound"
"94","hsa:29072","hsa:5352","ECrel","compound"
"95","hsa:29072","hsa:8985","ECrel","compound"
"96","hsa:29072","hsa:79823","ECrel","compound"
