"","from","to","type","subtype"
"2","hsa:2717","hsa:3938","ECrel","compound"
"21","hsa:2717","hsa:2717","ECrel","compound"
"3","hsa:2717","hsa:2720","ECrel","compound"
"4","hsa:2717","hsa:2548","ECrel","compound"
"5","hsa:2717","hsa:2595","ECrel","compound"
"6","hsa:2717","hsa:8972","ECrel","compound"
"8","hsa:2717","hsa:6476","ECrel","compound"
"12","hsa:57016","hsa:2720","ECrel","compound"
"13","hsa:57016","hsa:3938","ECrel","compound"
"14","hsa:57016","hsa:2717","ECrel","compound"
"15","hsa:2645","hsa:3938","ECrel","compound"
"16","hsa:2645","hsa:2720","ECrel","compound"
"17","hsa:2645","hsa:5236","ECrel","compound"
"18","hsa:2645","hsa:55276","ECrel","compound"
"19","hsa:3098","hsa:3938","ECrel","compound"
"20","hsa:3098","hsa:2720","ECrel","compound"
"211","hsa:3098","hsa:5236","ECrel","compound"
"22","hsa:3098","hsa:55276","ECrel","compound"
"23","hsa:3099","hsa:3938","ECrel","compound"
"24","hsa:3099","hsa:2720","ECrel","compound"
"25","hsa:3099","hsa:5236","ECrel","compound"
"26","hsa:3099","hsa:55276","ECrel","compound"
"27","hsa:3101","hsa:3938","ECrel","compound"
"28","hsa:3101","hsa:2720","ECrel","compound"
"29","hsa:3101","hsa:5236","ECrel","compound"
"30","hsa:3101","hsa:55276","ECrel","compound"
"31","hsa:80201","hsa:3938","ECrel","compound"
"32","hsa:80201","hsa:2720","ECrel","compound"
"33","hsa:80201","hsa:5236","ECrel","compound"
"34","hsa:80201","hsa:55276","ECrel","compound"
"35","hsa:3938","hsa:2538","ECrel","compound"
"36","hsa:3938","hsa:57818","ECrel","compound"
"37","hsa:3938","hsa:92579","ECrel","compound"
"38","hsa:3938","hsa:2683","ECrel","compound"
"39","hsa:3938","hsa:3906","ECrel","compound"
"40","hsa:3938","hsa:8704","ECrel","compound"
"41","hsa:2720","hsa:2538","ECrel","compound"
"42","hsa:2720","hsa:57818","ECrel","compound"
"43","hsa:2720","hsa:92579","ECrel","compound"
"44","hsa:2720","hsa:2683","ECrel","compound"
"45","hsa:2720","hsa:3906","ECrel","compound"
"46","hsa:2720","hsa:8704","ECrel","compound"
"47","hsa:5236","hsa:7360","ECrel","compound"
"48","hsa:55276","hsa:7360","ECrel","compound"
"50","hsa:2683","hsa:2582","ECrel","compound"
"52","hsa:3906","hsa:2582","ECrel","compound"
"54","hsa:8704","hsa:2582","ECrel","compound"
"55","hsa:2582","hsa:7360","ECrel","compound"
"58","hsa:2538","hsa:5236","ECrel","compound"
"59","hsa:2538","hsa:55276","ECrel","compound"
"60","hsa:57818","hsa:5236","ECrel","compound"
"61","hsa:57818","hsa:55276","ECrel","compound"
"62","hsa:92579","hsa:5236","ECrel","compound"
"63","hsa:92579","hsa:55276","ECrel","compound"
"64","hsa:130589","hsa:2584","ECrel","compound"
"65","hsa:130589","hsa:2720","ECrel","compound"
"66","hsa:130589","hsa:3938","ECrel","compound"
"67","hsa:130589","hsa:2717","ECrel","compound"
"69","hsa:130589","hsa:57016","ECrel","compound"
