"","from","to","type","subtype"
"160","hsa:3592","hsa:3594","PPrel","activation"
"161","hsa:3593","hsa:3595","PPrel","activation"
"162","hsa:3593","hsa:3594","PPrel","activation"
"163","hsa:3596","hsa:3597","PPrel","activation"
"164","hsa:3596","hsa:3598","PPrel","activation"
"165","hsa:3596","hsa:3566","PPrel","activation"
"166","hsa:1440","hsa:1441","PPrel","activation"
"167","hsa:1489","hsa:3977","PPrel","activation"
"168","hsa:1489","hsa:3572","PPrel","activation"
"172","hsa:1270","hsa:1271","PPrel","activation"
"173","hsa:1270","hsa:3977","PPrel","activation"
"174","hsa:1270","hsa:3572","PPrel","activation"
"175","hsa:3976","hsa:3977","PPrel","activation"
"176","hsa:3976","hsa:3572","PPrel","activation"
"177","hsa:5008","hsa:3977","PPrel","activation"
"178","hsa:5008","hsa:3572","PPrel","activation"
"179","hsa:5008","hsa:9180","PPrel","activation"
"180","hsa:3589","hsa:3590","PPrel","activation"
"181","hsa:3589","hsa:3572","PPrel","activation"
"182","hsa:3569","hsa:3572","PPrel","activation"
"183","hsa:3569","hsa:3570","PPrel","activation"
"184","hsa:6376","hsa:1524","PPrel","activation"
"186","hsa:6375","hsa:2829","PPrel","activation"
"187","hsa:5196","hsa:2833","PPrel","activation"
"188","hsa:5197","hsa:2833","PPrel","activation"
"189","hsa:58191","hsa:10663","PPrel","activation"
"190","hsa:10563","hsa:2833","PPrel","activation"
"191","hsa:10563","hsa:643","PPrel","activation"
"192","hsa:6387","hsa:7852","PPrel","activation"
"194","hsa:6373","hsa:2833","PPrel","activation"
"195","hsa:3627","hsa:2833","PPrel","activation"
"196","hsa:4283","hsa:2833","PPrel","activation"
"199","hsa:6372","hsa:3577","PPrel","activation"
"200","hsa:6372","hsa:3579","PPrel","activation"
"201","hsa:6374","hsa:3577","PPrel","activation"
"202","hsa:6374","hsa:3579","PPrel","activation"
"203","hsa:5473","hsa:3579","PPrel","activation"
"205","hsa:8743","hsa:8795","PPrel","activation"
"206","hsa:8743","hsa:8797","PPrel","activation"
"207","hsa:8743","hsa:8794","PPrel","activation"
"208","hsa:8743","hsa:8793","PPrel","activation"
"210","hsa:9966","hsa:8718","PPrel","activation"
"2111","hsa:7124","hsa:7132","PPrel","activation"
"212","hsa:7124","hsa:7133","PPrel","activation"
"213","hsa:2919","hsa:3577","PPrel","activation"
"214","hsa:2919","hsa:3579","PPrel","activation"
"215","hsa:2920","hsa:3577","PPrel","activation"
"216","hsa:2920","hsa:3579","PPrel","activation"
"217","hsa:2921","hsa:3577","PPrel","activation"
"218","hsa:2921","hsa:3579","PPrel","activation"
"219","hsa:8600","hsa:4982","PPrel","activation"
"220","hsa:8600","hsa:8792","PPrel","activation"
"221","hsa:112744","hsa:23765","PPrel","activation"
"222","hsa:112744","hsa:84818","PPrel","activation"
"223","hsa:27189","hsa:132014","PPrel","activation"
"225","hsa:6351","hsa:1234","PPrel","activation"
"229","hsa:6348","hsa:1234","PPrel","activation"
"230","hsa:6348","hsa:1230","PPrel","activation"
"234","hsa:6366","hsa:1236","PPrel","activation"
"236","hsa:6363","hsa:1236","PPrel","activation"
"237","hsa:10344","hsa:1232","PPrel","activation"
"238","hsa:6369","hsa:1232","PPrel","activation"
"239","hsa:6356","hsa:1232","PPrel","activation"
"240","hsa:6360","hsa:1230","PPrel","activation"
"241","hsa:6358","hsa:1230","PPrel","activation"
"242","hsa:6354","hsa:1230","PPrel","activation"
"243","hsa:6354","hsa:1232","PPrel","activation"
"244","hsa:6354","hsa:729230","PPrel","activation"
"248","hsa:56477","hsa:1232","PPrel","activation"
"249","hsa:56477","hsa:2826","PPrel","activation"
"250","hsa:6346","hsa:1237","PPrel","activation"
"252","hsa:6370","hsa:10803","PPrel","activation"
"254","hsa:6347","hsa:729230","PPrel","activation"
"255","hsa:6367","hsa:1233","PPrel","activation"
"256","hsa:6361","hsa:1233","PPrel","activation"
"257","hsa:6352","hsa:1233","PPrel","activation"
"258","hsa:6352","hsa:1234","PPrel","activation"
"259","hsa:6352","hsa:1232","PPrel","activation"
"260","hsa:6352","hsa:1230","PPrel","activation"
"261","hsa:6355","hsa:1234","PPrel","activation"
"263","hsa:6355","hsa:729230","PPrel","activation"
"264","hsa:6355","hsa:1230","PPrel","activation"
"265","hsa:6357","hsa:1230","PPrel","activation"
"266","hsa:6357","hsa:1232","PPrel","activation"
"268","hsa:6357","hsa:729230","PPrel","activation"
"271","hsa:6368","hsa:1230","PPrel","activation"
"272","hsa:6368","hsa:1232","PPrel","activation"
"273","hsa:6364","hsa:1235","PPrel","activation"
"274","hsa:10148","hsa:9466","PPrel","activation"
"275","hsa:10148","hsa:3572","PPrel","activation"
"276","hsa:246778","hsa:9466","PPrel","activation"
"277","hsa:246778","hsa:3572","PPrel","activation"
"278","hsa:386653","hsa:133396","PPrel","activation"
"279","hsa:386653","hsa:9180","PPrel","activation"
"280","hsa:3557","hsa:7850","PPrel","activation"
"281","hsa:3557","hsa:3556","PPrel","inhibition"
"282","hsa:3557","hsa:3554","PPrel","inhibition"
"283","hsa:26525","hsa:3556","PPrel","activation"
"284","hsa:26525","hsa:8808","PPrel","activation"
"285","hsa:27179","hsa:3556","PPrel","activation"
"286","hsa:27179","hsa:8808","PPrel","activation"
"287","hsa:27178","hsa:8807","PPrel","activation"
"288","hsa:27178","hsa:8809","PPrel","activation"
"289","hsa:27177","hsa:3556","PPrel","activation"
"290","hsa:27177","hsa:8808","PPrel","activation"
"291","hsa:56300","hsa:3556","PPrel","activation"
"292","hsa:56300","hsa:8808","PPrel","activation"
"293","hsa:84639","hsa:3556","PPrel","activation"
"294","hsa:84639","hsa:8808","PPrel","activation"
"296","hsa:90865","hsa:3556","PPrel","activation"
"297","hsa:3603","hsa:920","PPrel","activation"
"298","hsa:146433","hsa:1436","PPrel","activation"
"299","hsa:1435","hsa:1436","PPrel","activation"
"300","hsa:4803","hsa:4804","PPrel","activation"
"322","hsa:2660","hsa:7046","PPrel","activation"
"323","hsa:2660","hsa:93","PPrel","activation"
"324","hsa:2660","hsa:91","PPrel","activation"
"334","hsa:652","hsa:657","PPrel","activation"
"335","hsa:652","hsa:92","PPrel","activation"
"336","hsa:652","hsa:93","PPrel","activation"
"337","hsa:652","hsa:659","PPrel","activation"
"338","hsa:652","hsa:658","PPrel","activation"
"339","hsa:392255","hsa:657","PPrel","activation"
"340","hsa:392255","hsa:92","PPrel","activation"
"341","hsa:392255","hsa:93","PPrel","activation"
"342","hsa:392255","hsa:659","PPrel","activation"
"343","hsa:392255","hsa:658","PPrel","activation"
"344","hsa:151449","hsa:657","PPrel","activation"
"345","hsa:151449","hsa:92","PPrel","activation"
"346","hsa:151449","hsa:93","PPrel","activation"
"347","hsa:151449","hsa:659","PPrel","activation"
"348","hsa:151449","hsa:658","PPrel","activation"
"349","hsa:653","hsa:92","PPrel","activation"
"350","hsa:653","hsa:90","PPrel","activation"
"351","hsa:653","hsa:93","PPrel","activation"
"352","hsa:653","hsa:659","PPrel","activation"
"353","hsa:653","hsa:657","PPrel","activation"
"354","hsa:653","hsa:658","PPrel","activation"
"355","hsa:654","hsa:92","PPrel","activation"
"356","hsa:654","hsa:90","PPrel","activation"
"357","hsa:654","hsa:93","PPrel","activation"
"358","hsa:654","hsa:659","PPrel","activation"
"359","hsa:654","hsa:657","PPrel","activation"
"360","hsa:654","hsa:658","PPrel","activation"
"367","hsa:656","hsa:92","PPrel","activation"
"368","hsa:656","hsa:90","PPrel","activation"
"369","hsa:656","hsa:93","PPrel","activation"
"370","hsa:656","hsa:659","PPrel","activation"
"371","hsa:656","hsa:657","PPrel","activation"
"372","hsa:656","hsa:658","PPrel","activation"
"373","hsa:9210","hsa:659","PPrel","activation"
"374","hsa:9210","hsa:658","PPrel","activation"
"375","hsa:3952","hsa:3953","PPrel","activation"
