"","from","to","type","subtype"
"82","hsa:1557","hsa:283748","ECrel","compound"
"83","hsa:1557","hsa:30814","ECrel","compound"
"84","hsa:1557","hsa:391013","ECrel","compound"
"85","hsa:1557","hsa:50487","ECrel","compound"
"86","hsa:1557","hsa:5319","ECrel","compound"
"87","hsa:1557","hsa:5320","ECrel","compound"
"88","hsa:1557","hsa:5321","ECrel","compound"
"89","hsa:1557","hsa:5322","ECrel","compound"
"90","hsa:1557","hsa:64600","ECrel","compound"
"91","hsa:1557","hsa:81579","ECrel","compound"
"92","hsa:1557","hsa:8398","ECrel","compound"
"93","hsa:1557","hsa:8399","ECrel","compound"
"94","hsa:1557","hsa:84647","ECrel","compound"
"95","hsa:1557","hsa:8605","ECrel","compound"
"97","hsa:1557","hsa:246","ECrel","compound"
"98","hsa:1558","hsa:1544","ECrel","compound"
"99","hsa:1558","hsa:1573","ECrel","compound"
"100","hsa:1558","hsa:1576","ECrel","compound"
"101","hsa:1558","hsa:1571","ECrel","compound"
"104","hsa:1558","hsa:123745","ECrel","compound"
"105","hsa:1558","hsa:151056","ECrel","compound"
"106","hsa:1558","hsa:255189","ECrel","compound"
"107","hsa:1558","hsa:26279","ECrel","compound"
"108","hsa:1558","hsa:283748","ECrel","compound"
"109","hsa:1558","hsa:30814","ECrel","compound"
"110","hsa:1558","hsa:391013","ECrel","compound"
"111","hsa:1558","hsa:50487","ECrel","compound"
"112","hsa:1558","hsa:5319","ECrel","compound"
"113","hsa:1558","hsa:5320","ECrel","compound"
"114","hsa:1558","hsa:5321","ECrel","compound"
"115","hsa:1558","hsa:5322","ECrel","compound"
"116","hsa:1558","hsa:64600","ECrel","compound"
"117","hsa:1558","hsa:81579","ECrel","compound"
"118","hsa:1558","hsa:8398","ECrel","compound"
"119","hsa:1558","hsa:8399","ECrel","compound"
"120","hsa:1558","hsa:84647","ECrel","compound"
"121","hsa:1558","hsa:8605","ECrel","compound"
"123","hsa:1558","hsa:246","ECrel","compound"
"124","hsa:1559","hsa:1544","ECrel","compound"
"125","hsa:1559","hsa:1573","ECrel","compound"
"126","hsa:1559","hsa:1576","ECrel","compound"
"127","hsa:1559","hsa:1571","ECrel","compound"
"130","hsa:1559","hsa:123745","ECrel","compound"
"131","hsa:1559","hsa:151056","ECrel","compound"
"132","hsa:1559","hsa:255189","ECrel","compound"
"133","hsa:1559","hsa:26279","ECrel","compound"
"134","hsa:1559","hsa:283748","ECrel","compound"
"135","hsa:1559","hsa:30814","ECrel","compound"
"136","hsa:1559","hsa:391013","ECrel","compound"
"137","hsa:1559","hsa:50487","ECrel","compound"
"138","hsa:1559","hsa:5319","ECrel","compound"
"139","hsa:1559","hsa:5320","ECrel","compound"
"140","hsa:1559","hsa:5321","ECrel","compound"
"141","hsa:1559","hsa:5322","ECrel","compound"
"142","hsa:1559","hsa:64600","ECrel","compound"
"143","hsa:1559","hsa:81579","ECrel","compound"
"144","hsa:1559","hsa:8398","ECrel","compound"
"145","hsa:1559","hsa:8399","ECrel","compound"
"146","hsa:1559","hsa:84647","ECrel","compound"
"147","hsa:1559","hsa:8605","ECrel","compound"
"149","hsa:1559","hsa:246","ECrel","compound"
"150","hsa:1573","hsa:1544","ECrel","compound"
"151","hsa:1573","hsa:1576","ECrel","compound"
"152","hsa:1573","hsa:1571","ECrel","compound"
"153","hsa:1573","hsa:1557","ECrel","compound"
"154","hsa:1573","hsa:1558","ECrel","compound"
"155","hsa:1573","hsa:1559","ECrel","compound"
"158","hsa:1573","hsa:123745","ECrel","compound"
"159","hsa:1573","hsa:151056","ECrel","compound"
"160","hsa:1573","hsa:255189","ECrel","compound"
"161","hsa:1573","hsa:26279","ECrel","compound"
"162","hsa:1573","hsa:283748","ECrel","compound"
"163","hsa:1573","hsa:30814","ECrel","compound"
"164","hsa:1573","hsa:391013","ECrel","compound"
"165","hsa:1573","hsa:50487","ECrel","compound"
"166","hsa:1573","hsa:5319","ECrel","compound"
"167","hsa:1573","hsa:5320","ECrel","compound"
"168","hsa:1573","hsa:5321","ECrel","compound"
"169","hsa:1573","hsa:5322","ECrel","compound"
"170","hsa:1573","hsa:64600","ECrel","compound"
"171","hsa:1573","hsa:81579","ECrel","compound"
"172","hsa:1573","hsa:8398","ECrel","compound"
"173","hsa:1573","hsa:8399","ECrel","compound"
"174","hsa:1573","hsa:84647","ECrel","compound"
"175","hsa:1573","hsa:8605","ECrel","compound"
"177","hsa:1573","hsa:246","ECrel","compound"
"178","hsa:1571","hsa:1544","ECrel","compound"
"179","hsa:1571","hsa:1573","ECrel","compound"
"180","hsa:1571","hsa:1576","ECrel","compound"
"183","hsa:1571","hsa:123745","ECrel","compound"
"184","hsa:1571","hsa:151056","ECrel","compound"
"185","hsa:1571","hsa:255189","ECrel","compound"
"186","hsa:1571","hsa:26279","ECrel","compound"
"187","hsa:1571","hsa:283748","ECrel","compound"
"188","hsa:1571","hsa:30814","ECrel","compound"
"189","hsa:1571","hsa:391013","ECrel","compound"
"190","hsa:1571","hsa:50487","ECrel","compound"
"191","hsa:1571","hsa:5319","ECrel","compound"
"192","hsa:1571","hsa:5320","ECrel","compound"
"193","hsa:1571","hsa:5321","ECrel","compound"
"194","hsa:1571","hsa:5322","ECrel","compound"
"195","hsa:1571","hsa:64600","ECrel","compound"
"196","hsa:1571","hsa:81579","ECrel","compound"
"197","hsa:1571","hsa:8398","ECrel","compound"
"198","hsa:1571","hsa:8399","ECrel","compound"
"199","hsa:1571","hsa:84647","ECrel","compound"
"200","hsa:1571","hsa:8605","ECrel","compound"
"202","hsa:1571","hsa:246","ECrel","compound"
"203","hsa:1571","hsa:1557","ECrel","compound"
"204","hsa:1571","hsa:1558","ECrel","compound"
"205","hsa:1571","hsa:1559","ECrel","compound"
"206","hsa:1576","hsa:1544","ECrel","compound"
"207","hsa:1576","hsa:1573","ECrel","compound"
"208","hsa:1576","hsa:1571","ECrel","compound"
"209","hsa:1576","hsa:1557","ECrel","compound"
"210","hsa:1576","hsa:1558","ECrel","compound"
"211","hsa:1576","hsa:1559","ECrel","compound"
"214","hsa:1576","hsa:123745","ECrel","compound"
"215","hsa:1576","hsa:151056","ECrel","compound"
"216","hsa:1576","hsa:255189","ECrel","compound"
"217","hsa:1576","hsa:26279","ECrel","compound"
"218","hsa:1576","hsa:283748","ECrel","compound"
"219","hsa:1576","hsa:30814","ECrel","compound"
"220","hsa:1576","hsa:391013","ECrel","compound"
"221","hsa:1576","hsa:50487","ECrel","compound"
"222","hsa:1576","hsa:5319","ECrel","compound"
"223","hsa:1576","hsa:5320","ECrel","compound"
"224","hsa:1576","hsa:5321","ECrel","compound"
"225","hsa:1576","hsa:5322","ECrel","compound"
"226","hsa:1576","hsa:64600","ECrel","compound"
"227","hsa:1576","hsa:81579","ECrel","compound"
"228","hsa:1576","hsa:8398","ECrel","compound"
"229","hsa:1576","hsa:8399","ECrel","compound"
"230","hsa:1576","hsa:84647","ECrel","compound"
"231","hsa:1576","hsa:8605","ECrel","compound"
"233","hsa:1576","hsa:246","ECrel","compound"
