"","from","to","type","subtype"
"2","hsa:80347","hsa:80347","ECrel","compound"
"21","hsa:80347","hsa:5167","ECrel","compound"
"3","hsa:80347","hsa:5169","ECrel","compound"
"4","hsa:5167","hsa:60490","ECrel","compound"
"5","hsa:5167","hsa:53354","ECrel","compound"
"6","hsa:5167","hsa:79646","ECrel","compound"
"7","hsa:5167","hsa:80025","ECrel","compound"
"8","hsa:5169","hsa:60490","ECrel","compound"
"9","hsa:5169","hsa:53354","ECrel","compound"
"10","hsa:5169","hsa:79646","ECrel","compound"
"11","hsa:5169","hsa:80025","ECrel","compound"
"12","hsa:53354","hsa:55350","ECrel","compound"
"13","hsa:53354","hsa:8875","ECrel","compound"
"14","hsa:53354","hsa:8876","ECrel","compound"
"15","hsa:53354","hsa:60490","ECrel","compound"
"16","hsa:53354","hsa:80347","ECrel","compound"
"17","hsa:53354","hsa:79717","ECrel","compound"
"18","hsa:79646","hsa:55350","ECrel","compound"
"19","hsa:79646","hsa:8875","ECrel","compound"
"20","hsa:79646","hsa:8876","ECrel","compound"
"211","hsa:79646","hsa:60490","ECrel","compound"
"22","hsa:79646","hsa:80347","ECrel","compound"
"23","hsa:79646","hsa:79717","ECrel","compound"
"24","hsa:80025","hsa:55350","ECrel","compound"
"25","hsa:80025","hsa:8875","ECrel","compound"
"26","hsa:80025","hsa:8876","ECrel","compound"
"27","hsa:80025","hsa:60490","ECrel","compound"
"28","hsa:80025","hsa:80347","ECrel","compound"
"29","hsa:80025","hsa:79717","ECrel","compound"
"30","hsa:60490","hsa:53354","ECrel","compound"
"31","hsa:60490","hsa:79646","ECrel","compound"
"32","hsa:60490","hsa:80025","ECrel","compound"
"33","hsa:60490","hsa:80347","ECrel","compound"
"35","hsa:51733","hsa:339896","ECrel","compound"
"37","hsa:60496","hsa:80347","ECrel","compound"
"38","hsa:79717","hsa:53354","ECrel","compound"
"39","hsa:79717","hsa:79646","ECrel","compound"
"40","hsa:79717","hsa:80025","ECrel","compound"
"41","hsa:79717","hsa:60490","ECrel","compound"
"42","hsa:217","hsa:51733","ECrel","compound"
"43","hsa:217","hsa:339896","ECrel","compound"
"44","hsa:219","hsa:51733","ECrel","compound"
"45","hsa:219","hsa:339896","ECrel","compound"
"46","hsa:224","hsa:51733","ECrel","compound"
"47","hsa:224","hsa:339896","ECrel","compound"
