"","from","to","type","subtype"
"2","hsa:81888","hsa:9380","ECrel","compound"
"21","hsa:48","hsa:1431","ECrel","compound"
"3","hsa:50","hsa:1431","ECrel","compound"
"8","hsa:51179","hsa:283871","ECrel","compound"
"9","hsa:51179","hsa:9380","ECrel","compound"
"10","hsa:51179","hsa:189","ECrel","compound"
"11","hsa:51179","hsa:847","ECrel","compound"
"12","hsa:54363","hsa:283871","ECrel","compound"
"13","hsa:54363","hsa:9380","ECrel","compound"
"14","hsa:54363","hsa:189","ECrel","compound"
"15","hsa:54363","hsa:847","ECrel","compound"
"16","hsa:9380","hsa:283871","ECrel","compound"
"17","hsa:1431","hsa:4190","ECrel","compound"
"18","hsa:1431","hsa:4191","ECrel","compound"
"19","hsa:1431","hsa:38","ECrel","compound"
"20","hsa:1431","hsa:39","ECrel","compound"
"22","hsa:5095","hsa:84693","ECrel","compound"
"23","hsa:5096","hsa:84693","ECrel","compound"
"24","hsa:189","hsa:9380","ECrel","compound"
"25","hsa:189","hsa:1738","ECrel","compound"
"27","hsa:189","hsa:2731","ECrel","compound"
"28","hsa:189","hsa:275","ECrel","compound"
"29","hsa:189","hsa:6470","ECrel","compound"
"30","hsa:189","hsa:6472","ECrel","compound"
"31","hsa:189","hsa:81888","ECrel","compound"
"32","hsa:6470","hsa:189","ECrel","compound"
"33","hsa:6472","hsa:189","ECrel","compound"
"34","hsa:1738","hsa:6470","ECrel","compound"
"35","hsa:1738","hsa:6472","ECrel","compound"
"38","hsa:2731","hsa:6470","ECrel","compound"
"39","hsa:2731","hsa:6472","ECrel","compound"
"40","hsa:275","hsa:6470","ECrel","compound"
"41","hsa:275","hsa:6472","ECrel","compound"
"42","hsa:847","hsa:51179","ECrel","compound"
"43","hsa:847","hsa:54363","ECrel","compound"
"44","hsa:132158","hsa:9380","ECrel","compound"
"45","hsa:55902","hsa:38","ECrel","compound"
"46","hsa:55902","hsa:39","ECrel","compound"
"47","hsa:55902","hsa:1431","ECrel","compound"
"48","hsa:84532","hsa:38","ECrel","compound"
"49","hsa:84532","hsa:39","ECrel","compound"
"50","hsa:84532","hsa:1431","ECrel","compound"
