"","from","to","type","subtype"
"2","hsa:7173","hsa:259307","ECrel","compound"
"21","hsa:7173","hsa:137362","ECrel","compound"
"3","hsa:7173","hsa:2805","ECrel","compound"
"4","hsa:7173","hsa:2806","ECrel","compound"
"5","hsa:7173","hsa:6898","ECrel","compound"
"6","hsa:7173","hsa:7054","ECrel","compound"
"7","hsa:7173","hsa:7299","ECrel","compound"
"8","hsa:7173","hsa:1644","ECrel","compound"
"9","hsa:2954","hsa:3081","ECrel","compound"
"10","hsa:3081","hsa:3242","ECrel","compound"
"11","hsa:137362","hsa:3242","ECrel","compound"
"12","hsa:137362","hsa:4282","ECrel","compound"
"13","hsa:137362","hsa:7054","ECrel","compound"
"14","hsa:137362","hsa:7299","ECrel","compound"
"15","hsa:137362","hsa:1644","ECrel","compound"
"16","hsa:2805","hsa:3242","ECrel","compound"
"17","hsa:2805","hsa:4282","ECrel","compound"
"18","hsa:2805","hsa:7054","ECrel","compound"
"19","hsa:2805","hsa:7299","ECrel","compound"
"20","hsa:2805","hsa:1644","ECrel","compound"
"211","hsa:2806","hsa:3242","ECrel","compound"
"22","hsa:2806","hsa:4282","ECrel","compound"
"23","hsa:2806","hsa:7054","ECrel","compound"
"24","hsa:2806","hsa:7299","ECrel","compound"
"25","hsa:2806","hsa:1644","ECrel","compound"
"26","hsa:4282","hsa:3242","ECrel","compound"
"27","hsa:4282","hsa:6898","ECrel","compound"
"28","hsa:4282","hsa:259307","ECrel","compound"
"29","hsa:3242","hsa:6898","ECrel","compound"
"30","hsa:3242","hsa:259307","ECrel","compound"
"31","hsa:218","hsa:4128","ECrel","compound"
"32","hsa:218","hsa:4129","ECrel","compound"
"33","hsa:218","hsa:314","ECrel","compound"
"34","hsa:218","hsa:8639","ECrel","compound"
"35","hsa:218","hsa:1312","ECrel","compound"
"36","hsa:218","hsa:220074","ECrel","compound"
"37","hsa:218","hsa:124","ECrel","compound"
"38","hsa:218","hsa:125","ECrel","compound"
"39","hsa:218","hsa:126","ECrel","compound"
"40","hsa:218","hsa:127","ECrel","compound"
"41","hsa:218","hsa:128","ECrel","compound"
"42","hsa:218","hsa:130","ECrel","compound"
"43","hsa:218","hsa:131","ECrel","compound"
"44","hsa:221","hsa:4128","ECrel","compound"
"45","hsa:221","hsa:4129","ECrel","compound"
"46","hsa:221","hsa:314","ECrel","compound"
"47","hsa:221","hsa:8639","ECrel","compound"
"48","hsa:221","hsa:1312","ECrel","compound"
"49","hsa:221","hsa:220074","ECrel","compound"
"50","hsa:221","hsa:124","ECrel","compound"
"51","hsa:221","hsa:125","ECrel","compound"
"52","hsa:221","hsa:126","ECrel","compound"
"53","hsa:221","hsa:127","ECrel","compound"
"54","hsa:221","hsa:128","ECrel","compound"
