"","from","to","type","subtype"
"146","hsa:1565","hsa:7367","ECrel","compound"
"147","hsa:1565","hsa:79799","ECrel","compound"
"148","hsa:1565","hsa:4128","ECrel","compound"
"149","hsa:1565","hsa:4129","ECrel","compound"
"150","hsa:1565","hsa:1557","ECrel","compound"
"151","hsa:1544","hsa:1576","ECrel","compound"
"154","hsa:1555","hsa:1576","ECrel","compound"
"155","hsa:1555","hsa:1558","ECrel","compound"
"156","hsa:1555","hsa:1557","ECrel","compound"
"157","hsa:1555","hsa:1559","ECrel","compound"
"158","hsa:1557","hsa:1576","ECrel","compound"
"159","hsa:1557","hsa:4128","ECrel","compound"
"160","hsa:1557","hsa:4129","ECrel","compound"
"164","hsa:1557","hsa:1565","ECrel","compound"
"167","hsa:1559","hsa:1576","ECrel","compound"
"168","hsa:1559","hsa:2326","ECrel","compound"
"169","hsa:1559","hsa:2327","ECrel","compound"
"170","hsa:1559","hsa:2328","ECrel","compound"
"171","hsa:1559","hsa:2329","ECrel","compound"
"172","hsa:1559","hsa:2330","ECrel","compound"
"173","hsa:119391","hsa:124","ECrel","compound"
"174","hsa:119391","hsa:125","ECrel","compound"
"175","hsa:119391","hsa:126","ECrel","compound"
"176","hsa:119391","hsa:127","ECrel","compound"
"177","hsa:119391","hsa:128","ECrel","compound"
"178","hsa:119391","hsa:130","ECrel","compound"
"179","hsa:119391","hsa:131","ECrel","compound"
"180","hsa:119391","hsa:218","ECrel","compound"
"181","hsa:119391","hsa:221","ECrel","compound"
"182","hsa:119391","hsa:222","ECrel","compound"
"183","hsa:221357","hsa:124","ECrel","compound"
"184","hsa:221357","hsa:125","ECrel","compound"
"185","hsa:221357","hsa:126","ECrel","compound"
"186","hsa:221357","hsa:127","ECrel","compound"
"187","hsa:221357","hsa:128","ECrel","compound"
"188","hsa:221357","hsa:130","ECrel","compound"
"189","hsa:221357","hsa:131","ECrel","compound"
"190","hsa:221357","hsa:218","ECrel","compound"
"191","hsa:221357","hsa:221","ECrel","compound"
"192","hsa:221357","hsa:222","ECrel","compound"
"193","hsa:27306","hsa:124","ECrel","compound"
"194","hsa:27306","hsa:125","ECrel","compound"
"195","hsa:27306","hsa:126","ECrel","compound"
"196","hsa:27306","hsa:127","ECrel","compound"
"197","hsa:27306","hsa:128","ECrel","compound"
"198","hsa:27306","hsa:130","ECrel","compound"
"199","hsa:27306","hsa:131","ECrel","compound"
"200","hsa:27306","hsa:218","ECrel","compound"
"201","hsa:27306","hsa:221","ECrel","compound"
"202","hsa:27306","hsa:222","ECrel","compound"
"203","hsa:2938","hsa:124","ECrel","compound"
"204","hsa:2938","hsa:125","ECrel","compound"
"205","hsa:2938","hsa:126","ECrel","compound"
"206","hsa:2938","hsa:127","ECrel","compound"
"207","hsa:2938","hsa:128","ECrel","compound"
"208","hsa:2938","hsa:130","ECrel","compound"
"209","hsa:2938","hsa:131","ECrel","compound"
"210","hsa:2938","hsa:218","ECrel","compound"
"2111","hsa:2938","hsa:221","ECrel","compound"
"212","hsa:2938","hsa:222","ECrel","compound"
"213","hsa:2939","hsa:124","ECrel","compound"
"214","hsa:2939","hsa:125","ECrel","compound"
"215","hsa:2939","hsa:126","ECrel","compound"
"216","hsa:2939","hsa:127","ECrel","compound"
"217","hsa:2939","hsa:128","ECrel","compound"
"218","hsa:2939","hsa:130","ECrel","compound"
"219","hsa:2939","hsa:131","ECrel","compound"
"220","hsa:2939","hsa:218","ECrel","compound"
"221","hsa:2939","hsa:221","ECrel","compound"
"222","hsa:2939","hsa:222","ECrel","compound"
"223","hsa:2940","hsa:124","ECrel","compound"
"224","hsa:2940","hsa:125","ECrel","compound"
"225","hsa:2940","hsa:126","ECrel","compound"
"226","hsa:2940","hsa:127","ECrel","compound"
"227","hsa:2940","hsa:128","ECrel","compound"
"228","hsa:2940","hsa:130","ECrel","compound"
"229","hsa:2940","hsa:131","ECrel","compound"
"230","hsa:2940","hsa:218","ECrel","compound"
"231","hsa:2940","hsa:221","ECrel","compound"
"232","hsa:2940","hsa:222","ECrel","compound"
"233","hsa:2941","hsa:124","ECrel","compound"
"234","hsa:2941","hsa:125","ECrel","compound"
"235","hsa:2941","hsa:126","ECrel","compound"
"236","hsa:2941","hsa:127","ECrel","compound"
"237","hsa:2941","hsa:128","ECrel","compound"
"238","hsa:2941","hsa:130","ECrel","compound"
"239","hsa:2941","hsa:131","ECrel","compound"
"240","hsa:2941","hsa:218","ECrel","compound"
"241","hsa:2941","hsa:221","ECrel","compound"
"242","hsa:2941","hsa:222","ECrel","compound"
"263","hsa:2947","hsa:124","ECrel","compound"
"264","hsa:2947","hsa:125","ECrel","compound"
"265","hsa:2947","hsa:126","ECrel","compound"
"266","hsa:2947","hsa:127","ECrel","compound"
"267","hsa:2947","hsa:128","ECrel","compound"
"268","hsa:2947","hsa:130","ECrel","compound"
"269","hsa:2947","hsa:131","ECrel","compound"
"270","hsa:2947","hsa:218","ECrel","compound"
"271","hsa:2947","hsa:221","ECrel","compound"
"272","hsa:2947","hsa:222","ECrel","compound"
"273","hsa:2948","hsa:124","ECrel","compound"
"274","hsa:2948","hsa:125","ECrel","compound"
"275","hsa:2948","hsa:126","ECrel","compound"
"276","hsa:2948","hsa:127","ECrel","compound"
"277","hsa:2948","hsa:128","ECrel","compound"
"278","hsa:2948","hsa:130","ECrel","compound"
"279","hsa:2948","hsa:131","ECrel","compound"
"280","hsa:2948","hsa:218","ECrel","compound"
"281","hsa:2948","hsa:221","ECrel","compound"
"282","hsa:2948","hsa:222","ECrel","compound"
"293","hsa:2950","hsa:124","ECrel","compound"
"294","hsa:2950","hsa:125","ECrel","compound"
"295","hsa:2950","hsa:126","ECrel","compound"
"296","hsa:2950","hsa:127","ECrel","compound"
"297","hsa:2950","hsa:128","ECrel","compound"
"298","hsa:2950","hsa:130","ECrel","compound"
"299","hsa:2950","hsa:131","ECrel","compound"
"300","hsa:2950","hsa:218","ECrel","compound"
"301","hsa:2950","hsa:221","ECrel","compound"
"302","hsa:2950","hsa:222","ECrel","compound"
"303","hsa:2952","hsa:124","ECrel","compound"
"304","hsa:2952","hsa:125","ECrel","compound"
"305","hsa:2952","hsa:126","ECrel","compound"
"306","hsa:2952","hsa:127","ECrel","compound"
"307","hsa:2952","hsa:128","ECrel","compound"
"308","hsa:2952","hsa:130","ECrel","compound"
"309","hsa:2952","hsa:131","ECrel","compound"
"310","hsa:2952","hsa:218","ECrel","compound"
"311","hsa:2952","hsa:221","ECrel","compound"
"312","hsa:2952","hsa:222","ECrel","compound"
"323","hsa:373156","hsa:124","ECrel","compound"
"324","hsa:373156","hsa:125","ECrel","compound"
"325","hsa:373156","hsa:126","ECrel","compound"
"326","hsa:373156","hsa:127","ECrel","compound"
"327","hsa:373156","hsa:128","ECrel","compound"
"328","hsa:373156","hsa:130","ECrel","compound"
"329","hsa:373156","hsa:131","ECrel","compound"
"330","hsa:373156","hsa:218","ECrel","compound"
"331","hsa:373156","hsa:221","ECrel","compound"
"332","hsa:373156","hsa:222","ECrel","compound"
"333","hsa:4257","hsa:124","ECrel","compound"
"334","hsa:4257","hsa:125","ECrel","compound"
"335","hsa:4257","hsa:126","ECrel","compound"
"336","hsa:4257","hsa:127","ECrel","compound"
"337","hsa:4257","hsa:128","ECrel","compound"
"338","hsa:4257","hsa:130","ECrel","compound"
"339","hsa:4257","hsa:131","ECrel","compound"
"340","hsa:4257","hsa:218","ECrel","compound"
"341","hsa:4257","hsa:221","ECrel","compound"
"342","hsa:4257","hsa:222","ECrel","compound"
"343","hsa:4258","hsa:124","ECrel","compound"
"344","hsa:4258","hsa:125","ECrel","compound"
"345","hsa:4258","hsa:126","ECrel","compound"
"346","hsa:4258","hsa:127","ECrel","compound"
"347","hsa:4258","hsa:128","ECrel","compound"
"348","hsa:4258","hsa:130","ECrel","compound"
"349","hsa:4258","hsa:131","ECrel","compound"
"350","hsa:4258","hsa:218","ECrel","compound"
"351","hsa:4258","hsa:221","ECrel","compound"
"352","hsa:4258","hsa:222","ECrel","compound"
"353","hsa:4259","hsa:124","ECrel","compound"
"354","hsa:4259","hsa:125","ECrel","compound"
"355","hsa:4259","hsa:126","ECrel","compound"
"356","hsa:4259","hsa:127","ECrel","compound"
"357","hsa:4259","hsa:128","ECrel","compound"
"358","hsa:4259","hsa:130","ECrel","compound"
"359","hsa:4259","hsa:131","ECrel","compound"
"360","hsa:4259","hsa:218","ECrel","compound"
"361","hsa:4259","hsa:221","ECrel","compound"
"362","hsa:4259","hsa:222","ECrel","compound"
"373","hsa:9446","hsa:124","ECrel","compound"
"374","hsa:9446","hsa:125","ECrel","compound"
"375","hsa:9446","hsa:126","ECrel","compound"
"376","hsa:9446","hsa:127","ECrel","compound"
"377","hsa:9446","hsa:128","ECrel","compound"
"378","hsa:9446","hsa:130","ECrel","compound"
"379","hsa:9446","hsa:131","ECrel","compound"
"380","hsa:9446","hsa:218","ECrel","compound"
"381","hsa:9446","hsa:221","ECrel","compound"
"382","hsa:9446","hsa:222","ECrel","compound"
"383","hsa:124","hsa:218","ECrel","compound"
"384","hsa:124","hsa:221","ECrel","compound"
"385","hsa:124","hsa:222","ECrel","compound"
"386","hsa:125","hsa:218","ECrel","compound"
"387","hsa:125","hsa:221","ECrel","compound"
"388","hsa:125","hsa:222","ECrel","compound"
"389","hsa:126","hsa:218","ECrel","compound"
"390","hsa:126","hsa:221","ECrel","compound"
"391","hsa:126","hsa:222","ECrel","compound"
"392","hsa:127","hsa:218","ECrel","compound"
"393","hsa:127","hsa:221","ECrel","compound"
"394","hsa:127","hsa:222","ECrel","compound"
"395","hsa:128","hsa:218","ECrel","compound"
"396","hsa:128","hsa:221","ECrel","compound"
"397","hsa:128","hsa:222","ECrel","compound"
"398","hsa:130","hsa:218","ECrel","compound"
"399","hsa:130","hsa:221","ECrel","compound"
"400","hsa:130","hsa:222","ECrel","compound"
"401","hsa:131","hsa:218","ECrel","compound"
"402","hsa:131","hsa:221","ECrel","compound"
"403","hsa:131","hsa:222","ECrel","compound"
"404","hsa:10720","hsa:1576","ECrel","compound"
"408","hsa:10720","hsa:1565","ECrel","compound"
"409","hsa:10941","hsa:1576","ECrel","compound"
"413","hsa:10941","hsa:1565","ECrel","compound"
"414","hsa:54490","hsa:1576","ECrel","compound"
"418","hsa:54490","hsa:1565","ECrel","compound"
"469","hsa:7363","hsa:1576","ECrel","compound"
"473","hsa:7363","hsa:1565","ECrel","compound"
"474","hsa:7364","hsa:1576","ECrel","compound"
"478","hsa:7364","hsa:1565","ECrel","compound"
"479","hsa:7365","hsa:1576","ECrel","compound"
"483","hsa:7365","hsa:1565","ECrel","compound"
"484","hsa:7366","hsa:1576","ECrel","compound"
"488","hsa:7366","hsa:1565","ECrel","compound"
"489","hsa:7367","hsa:1576","ECrel","compound"
"493","hsa:7367","hsa:1565","ECrel","compound"
"494","hsa:79799","hsa:1576","ECrel","compound"
"498","hsa:79799","hsa:1565","ECrel","compound"
"499","hsa:4128","hsa:1557","ECrel","compound"
"500","hsa:4128","hsa:1576","ECrel","compound"
"504","hsa:4128","hsa:1565","ECrel","compound"
"505","hsa:4128","hsa:316","ECrel","compound"
"506","hsa:4129","hsa:1557","ECrel","compound"
"507","hsa:4129","hsa:1576","ECrel","compound"
"511","hsa:4129","hsa:1565","ECrel","compound"
"512","hsa:4129","hsa:316","ECrel","compound"
"513","hsa:1571","hsa:1576","ECrel","compound"
"514","hsa:1577","hsa:1576","ECrel","compound"
"515","hsa:1577","hsa:1555","ECrel","compound"
"516","hsa:1577","hsa:1557","ECrel","compound"
"517","hsa:1577","hsa:1559","ECrel","compound"
