"","from","to","type","subtype"
"2","hsa:57733","hsa:2548","ECrel","compound"
"21","hsa:57733","hsa:2595","ECrel","compound"
"3","hsa:57733","hsa:8972","ECrel","compound"
"5","hsa:57733","hsa:6476","ECrel","compound"
"6","hsa:3098","hsa:2821","ECrel","compound"
"7","hsa:3099","hsa:2821","ECrel","compound"
"8","hsa:3101","hsa:2821","ECrel","compound"
"9","hsa:80201","hsa:2821","ECrel","compound"
"10","hsa:2548","hsa:6476","ECrel","compound"
"11","hsa:2548","hsa:8972","ECrel","compound"
"13","hsa:2548","hsa:3098","ECrel","compound"
"14","hsa:2548","hsa:3099","ECrel","compound"
"15","hsa:2548","hsa:3101","ECrel","compound"
"16","hsa:2548","hsa:80201","ECrel","compound"
"17","hsa:2595","hsa:6476","ECrel","compound"
"18","hsa:2595","hsa:8972","ECrel","compound"
"20","hsa:2595","hsa:3098","ECrel","compound"
"211","hsa:2595","hsa:3099","ECrel","compound"
"22","hsa:2595","hsa:3101","ECrel","compound"
"23","hsa:2595","hsa:80201","ECrel","compound"
"24","hsa:8972","hsa:6476","ECrel","compound"
"25","hsa:8972","hsa:2548","ECrel","compound"
"26","hsa:8972","hsa:2595","ECrel","compound"
"27","hsa:8972","hsa:8972","ECrel","compound"
"29","hsa:8972","hsa:3098","ECrel","compound"
"30","hsa:8972","hsa:3099","ECrel","compound"
"31","hsa:8972","hsa:3101","ECrel","compound"
"32","hsa:8972","hsa:80201","ECrel","compound"
"33","hsa:8972","hsa:2632","ECrel","compound"
"34","hsa:8972","hsa:178","ECrel","compound"
"35","hsa:8972","hsa:5834","ECrel","compound"
"36","hsa:8972","hsa:5836","ECrel","compound"
"37","hsa:8972","hsa:5837","ECrel","compound"
"62","hsa:6476","hsa:3098","ECrel","compound"
"63","hsa:6476","hsa:3099","ECrel","compound"
"64","hsa:6476","hsa:3101","ECrel","compound"
"65","hsa:6476","hsa:80201","ECrel","compound"
"66","hsa:5167","hsa:2992","ECrel","compound"
"67","hsa:5167","hsa:2997","ECrel","compound"
"68","hsa:5167","hsa:2998","ECrel","compound"
"69","hsa:5167","hsa:8908","ECrel","compound"
"70","hsa:5167","hsa:178","ECrel","compound"
"71","hsa:5167","hsa:5834","ECrel","compound"
"72","hsa:5167","hsa:5836","ECrel","compound"
"73","hsa:5167","hsa:5837","ECrel","compound"
"74","hsa:5167","hsa:5236","ECrel","compound"
"75","hsa:5167","hsa:55276","ECrel","compound"
"76","hsa:5167","hsa:283209","ECrel","compound"
"77","hsa:5169","hsa:2992","ECrel","compound"
"78","hsa:5169","hsa:2997","ECrel","compound"
"79","hsa:5169","hsa:2998","ECrel","compound"
"80","hsa:5169","hsa:8908","ECrel","compound"
"81","hsa:5169","hsa:178","ECrel","compound"
"82","hsa:5169","hsa:5834","ECrel","compound"
"83","hsa:5169","hsa:5836","ECrel","compound"
"84","hsa:5169","hsa:5837","ECrel","compound"
"85","hsa:5169","hsa:5236","ECrel","compound"
"86","hsa:5169","hsa:55276","ECrel","compound"
"87","hsa:5169","hsa:283209","ECrel","compound"
"88","hsa:283209","hsa:7360","ECrel","compound"
"89","hsa:283209","hsa:178","ECrel","compound"
"90","hsa:283209","hsa:5834","ECrel","compound"
"91","hsa:283209","hsa:5836","ECrel","compound"
"92","hsa:283209","hsa:5837","ECrel","compound"
"93","hsa:283209","hsa:5236","ECrel","compound"
"94","hsa:283209","hsa:55276","ECrel","compound"
"95","hsa:7360","hsa:2992","ECrel","compound"
"96","hsa:7360","hsa:2997","ECrel","compound"
"97","hsa:7360","hsa:2998","ECrel","compound"
"98","hsa:7360","hsa:8908","ECrel","compound"
"99","hsa:7360","hsa:178","ECrel","compound"
"100","hsa:7360","hsa:5834","ECrel","compound"
"101","hsa:7360","hsa:5836","ECrel","compound"
"102","hsa:7360","hsa:5837","ECrel","compound"
"103","hsa:7360","hsa:5236","ECrel","compound"
"104","hsa:7360","hsa:55276","ECrel","compound"
"105","hsa:2992","hsa:2632","ECrel","compound"
"106","hsa:2997","hsa:2632","ECrel","compound"
"107","hsa:2998","hsa:2632","ECrel","compound"
"108","hsa:8908","hsa:2632","ECrel","compound"
"109","hsa:5236","hsa:2821","ECrel","compound"
