"","from","to","type","subtype"
"2","hsa:130367","hsa:2531","ECrel","compound"
"21","hsa:130367","hsa:427","ECrel","compound"
"5","hsa:130367","hsa:204219","ECrel","compound"
"6","hsa:130367","hsa:253782","ECrel","compound"
"7","hsa:130367","hsa:29956","ECrel","compound"
"8","hsa:130367","hsa:79603","ECrel","compound"
"9","hsa:130367","hsa:91012","ECrel","compound"
"10","hsa:130367","hsa:123099","ECrel","compound"
"11","hsa:130367","hsa:8560","ECrel","compound"
"12","hsa:130367","hsa:125981","ECrel","compound"
"13","hsa:130367","hsa:340485","ECrel","compound"
"14","hsa:130367","hsa:339221","ECrel","compound"
"15","hsa:130367","hsa:55512","ECrel","compound"
"16","hsa:130367","hsa:55627","ECrel","compound"
"17","hsa:130367","hsa:6609","ECrel","compound"
"18","hsa:130367","hsa:6610","ECrel","compound"
"19","hsa:130367","hsa:2581","ECrel","compound"
"20","hsa:130367","hsa:7368","ECrel","compound"
"211","hsa:130367","hsa:2629","ECrel","compound"
"22","hsa:130367","hsa:57704","ECrel","compound"
"23","hsa:130367","hsa:7357","ECrel","compound"
"24","hsa:130367","hsa:8879","ECrel","compound"
"28","hsa:130367","hsa:56848","ECrel","compound"
"29","hsa:130367","hsa:8877","ECrel","compound"
"30","hsa:130367","hsa:55331","ECrel","compound"
"31","hsa:81537","hsa:2531","ECrel","compound"
"32","hsa:81537","hsa:427","ECrel","compound"
"35","hsa:81537","hsa:204219","ECrel","compound"
"36","hsa:81537","hsa:253782","ECrel","compound"
"37","hsa:81537","hsa:29956","ECrel","compound"
"38","hsa:81537","hsa:79603","ECrel","compound"
"39","hsa:81537","hsa:91012","ECrel","compound"
"40","hsa:81537","hsa:123099","ECrel","compound"
"41","hsa:81537","hsa:8560","ECrel","compound"
"42","hsa:81537","hsa:125981","ECrel","compound"
"43","hsa:81537","hsa:340485","ECrel","compound"
"44","hsa:81537","hsa:339221","ECrel","compound"
"45","hsa:81537","hsa:55512","ECrel","compound"
"46","hsa:81537","hsa:55627","ECrel","compound"
"47","hsa:81537","hsa:6609","ECrel","compound"
"48","hsa:81537","hsa:6610","ECrel","compound"
"49","hsa:81537","hsa:2581","ECrel","compound"
"50","hsa:81537","hsa:7368","ECrel","compound"
"51","hsa:81537","hsa:2629","ECrel","compound"
"52","hsa:81537","hsa:57704","ECrel","compound"
"53","hsa:81537","hsa:7357","ECrel","compound"
"54","hsa:81537","hsa:8879","ECrel","compound"
"58","hsa:81537","hsa:56848","ECrel","compound"
"59","hsa:81537","hsa:8877","ECrel","compound"
"60","hsa:81537","hsa:55331","ECrel","compound"
"64","hsa:427","hsa:56848","ECrel","compound"
"65","hsa:427","hsa:8877","ECrel","compound"
"66","hsa:427","hsa:2531","ECrel","compound"
"67","hsa:427","hsa:123099","ECrel","compound"
"68","hsa:427","hsa:8560","ECrel","compound"
"69","hsa:427","hsa:2581","ECrel","compound"
"70","hsa:427","hsa:166929","ECrel","compound"
"71","hsa:427","hsa:259230","ECrel","compound"
"102","hsa:204219","hsa:56848","ECrel","compound"
"103","hsa:204219","hsa:8877","ECrel","compound"
"104","hsa:204219","hsa:2531","ECrel","compound"
"105","hsa:204219","hsa:123099","ECrel","compound"
"106","hsa:204219","hsa:8560","ECrel","compound"
"107","hsa:204219","hsa:64781","ECrel","compound"
"108","hsa:204219","hsa:2581","ECrel","compound"
"109","hsa:204219","hsa:7368","ECrel","compound"
"110","hsa:204219","hsa:2629","ECrel","compound"
"111","hsa:204219","hsa:57704","ECrel","compound"
"112","hsa:204219","hsa:7357","ECrel","compound"
"113","hsa:204219","hsa:166929","ECrel","compound"
"114","hsa:204219","hsa:259230","ECrel","compound"
"118","hsa:253782","hsa:56848","ECrel","compound"
"119","hsa:253782","hsa:8877","ECrel","compound"
"120","hsa:253782","hsa:2531","ECrel","compound"
"121","hsa:253782","hsa:123099","ECrel","compound"
"122","hsa:253782","hsa:8560","ECrel","compound"
"123","hsa:253782","hsa:64781","ECrel","compound"
"124","hsa:253782","hsa:2581","ECrel","compound"
"125","hsa:253782","hsa:7368","ECrel","compound"
"126","hsa:253782","hsa:2629","ECrel","compound"
"127","hsa:253782","hsa:57704","ECrel","compound"
"128","hsa:253782","hsa:7357","ECrel","compound"
"129","hsa:253782","hsa:166929","ECrel","compound"
"130","hsa:253782","hsa:259230","ECrel","compound"
"134","hsa:29956","hsa:56848","ECrel","compound"
"135","hsa:29956","hsa:8877","ECrel","compound"
"136","hsa:29956","hsa:2531","ECrel","compound"
"137","hsa:29956","hsa:123099","ECrel","compound"
"138","hsa:29956","hsa:8560","ECrel","compound"
"139","hsa:29956","hsa:64781","ECrel","compound"
"140","hsa:29956","hsa:2581","ECrel","compound"
"141","hsa:29956","hsa:7368","ECrel","compound"
"142","hsa:29956","hsa:2629","ECrel","compound"
"143","hsa:29956","hsa:57704","ECrel","compound"
"144","hsa:29956","hsa:7357","ECrel","compound"
"145","hsa:29956","hsa:166929","ECrel","compound"
"146","hsa:29956","hsa:259230","ECrel","compound"
"150","hsa:79603","hsa:56848","ECrel","compound"
"151","hsa:79603","hsa:8877","ECrel","compound"
"152","hsa:79603","hsa:2531","ECrel","compound"
"153","hsa:79603","hsa:123099","ECrel","compound"
"154","hsa:79603","hsa:8560","ECrel","compound"
"155","hsa:79603","hsa:64781","ECrel","compound"
"156","hsa:79603","hsa:2581","ECrel","compound"
"157","hsa:79603","hsa:7368","ECrel","compound"
"158","hsa:79603","hsa:2629","ECrel","compound"
"159","hsa:79603","hsa:57704","ECrel","compound"
"160","hsa:79603","hsa:7357","ECrel","compound"
"161","hsa:79603","hsa:166929","ECrel","compound"
"162","hsa:79603","hsa:259230","ECrel","compound"
"166","hsa:91012","hsa:56848","ECrel","compound"
"167","hsa:91012","hsa:8877","ECrel","compound"
"168","hsa:91012","hsa:2531","ECrel","compound"
"169","hsa:91012","hsa:123099","ECrel","compound"
"170","hsa:91012","hsa:8560","ECrel","compound"
"171","hsa:91012","hsa:64781","ECrel","compound"
"172","hsa:91012","hsa:2581","ECrel","compound"
"173","hsa:91012","hsa:7368","ECrel","compound"
"174","hsa:91012","hsa:2629","ECrel","compound"
"175","hsa:91012","hsa:57704","ECrel","compound"
"176","hsa:91012","hsa:7357","ECrel","compound"
"177","hsa:91012","hsa:166929","ECrel","compound"
"178","hsa:91012","hsa:259230","ECrel","compound"
"182","hsa:123099","hsa:56848","ECrel","compound"
"183","hsa:123099","hsa:8877","ECrel","compound"
"184","hsa:123099","hsa:2531","ECrel","compound"
"185","hsa:123099","hsa:123099","ECrel","compound"
"186","hsa:123099","hsa:8560","ECrel","compound"
"188","hsa:123099","hsa:204219","ECrel","compound"
"189","hsa:123099","hsa:253782","ECrel","compound"
"190","hsa:123099","hsa:29956","ECrel","compound"
"191","hsa:123099","hsa:79603","ECrel","compound"
"192","hsa:123099","hsa:91012","ECrel","compound"
"193","hsa:123099","hsa:125981","ECrel","compound"
"194","hsa:123099","hsa:340485","ECrel","compound"
"195","hsa:123099","hsa:427","ECrel","compound"
"197","hsa:123099","hsa:339221","ECrel","compound"
"198","hsa:123099","hsa:55512","ECrel","compound"
"199","hsa:123099","hsa:55627","ECrel","compound"
"200","hsa:123099","hsa:6609","ECrel","compound"
"201","hsa:123099","hsa:6610","ECrel","compound"
"202","hsa:123099","hsa:64781","ECrel","compound"
"203","hsa:123099","hsa:2581","ECrel","compound"
"204","hsa:123099","hsa:7368","ECrel","compound"
"205","hsa:123099","hsa:2629","ECrel","compound"
"206","hsa:123099","hsa:57704","ECrel","compound"
"207","hsa:123099","hsa:7357","ECrel","compound"
"208","hsa:123099","hsa:55331","ECrel","compound"
"212","hsa:8560","hsa:56848","ECrel","compound"
"213","hsa:8560","hsa:8877","ECrel","compound"
"214","hsa:8560","hsa:2531","ECrel","compound"
"215","hsa:8560","hsa:123099","ECrel","compound"
"216","hsa:8560","hsa:8560","ECrel","compound"
"218","hsa:8560","hsa:204219","ECrel","compound"
"219","hsa:8560","hsa:253782","ECrel","compound"
"220","hsa:8560","hsa:29956","ECrel","compound"
"221","hsa:8560","hsa:79603","ECrel","compound"
"222","hsa:8560","hsa:91012","ECrel","compound"
"223","hsa:8560","hsa:125981","ECrel","compound"
"224","hsa:8560","hsa:340485","ECrel","compound"
"225","hsa:8560","hsa:427","ECrel","compound"
"227","hsa:8560","hsa:339221","ECrel","compound"
"228","hsa:8560","hsa:55512","ECrel","compound"
"229","hsa:8560","hsa:55627","ECrel","compound"
"230","hsa:8560","hsa:6609","ECrel","compound"
"231","hsa:8560","hsa:6610","ECrel","compound"
"232","hsa:8560","hsa:64781","ECrel","compound"
"233","hsa:8560","hsa:2581","ECrel","compound"
"234","hsa:8560","hsa:7368","ECrel","compound"
"235","hsa:8560","hsa:2629","ECrel","compound"
"236","hsa:8560","hsa:57704","ECrel","compound"
"237","hsa:8560","hsa:7357","ECrel","compound"
"238","hsa:8560","hsa:55331","ECrel","compound"
"240","hsa:339221","hsa:204219","ECrel","compound"
"241","hsa:339221","hsa:253782","ECrel","compound"
"242","hsa:339221","hsa:29956","ECrel","compound"
"243","hsa:339221","hsa:79603","ECrel","compound"
"244","hsa:339221","hsa:91012","ECrel","compound"
"245","hsa:339221","hsa:125981","ECrel","compound"
"246","hsa:339221","hsa:340485","ECrel","compound"
"247","hsa:339221","hsa:427","ECrel","compound"
"249","hsa:339221","hsa:64781","ECrel","compound"
"253","hsa:339221","hsa:2581","ECrel","compound"
"254","hsa:339221","hsa:7368","ECrel","compound"
"255","hsa:339221","hsa:2629","ECrel","compound"
"256","hsa:339221","hsa:57704","ECrel","compound"
"257","hsa:339221","hsa:7357","ECrel","compound"
"259","hsa:55512","hsa:204219","ECrel","compound"
"260","hsa:55512","hsa:253782","ECrel","compound"
"261","hsa:55512","hsa:29956","ECrel","compound"
"262","hsa:55512","hsa:79603","ECrel","compound"
"263","hsa:55512","hsa:91012","ECrel","compound"
"264","hsa:55512","hsa:125981","ECrel","compound"
"265","hsa:55512","hsa:340485","ECrel","compound"
"266","hsa:55512","hsa:427","ECrel","compound"
"268","hsa:55512","hsa:64781","ECrel","compound"
"272","hsa:55512","hsa:2581","ECrel","compound"
"273","hsa:55512","hsa:7368","ECrel","compound"
"274","hsa:55512","hsa:2629","ECrel","compound"
"275","hsa:55512","hsa:57704","ECrel","compound"
"276","hsa:55512","hsa:7357","ECrel","compound"
"278","hsa:55627","hsa:204219","ECrel","compound"
"279","hsa:55627","hsa:253782","ECrel","compound"
"280","hsa:55627","hsa:29956","ECrel","compound"
"281","hsa:55627","hsa:79603","ECrel","compound"
"282","hsa:55627","hsa:91012","ECrel","compound"
"283","hsa:55627","hsa:125981","ECrel","compound"
"284","hsa:55627","hsa:340485","ECrel","compound"
"285","hsa:55627","hsa:427","ECrel","compound"
"287","hsa:55627","hsa:64781","ECrel","compound"
"291","hsa:55627","hsa:2581","ECrel","compound"
"292","hsa:55627","hsa:7368","ECrel","compound"
"293","hsa:55627","hsa:2629","ECrel","compound"
"294","hsa:55627","hsa:57704","ECrel","compound"
"295","hsa:55627","hsa:7357","ECrel","compound"
"297","hsa:6609","hsa:204219","ECrel","compound"
"298","hsa:6609","hsa:253782","ECrel","compound"
"299","hsa:6609","hsa:29956","ECrel","compound"
"300","hsa:6609","hsa:79603","ECrel","compound"
"301","hsa:6609","hsa:91012","ECrel","compound"
"302","hsa:6609","hsa:125981","ECrel","compound"
"303","hsa:6609","hsa:340485","ECrel","compound"
"304","hsa:6609","hsa:427","ECrel","compound"
"306","hsa:6609","hsa:64781","ECrel","compound"
"310","hsa:6609","hsa:2581","ECrel","compound"
"311","hsa:6609","hsa:7368","ECrel","compound"
"312","hsa:6609","hsa:2629","ECrel","compound"
"313","hsa:6609","hsa:57704","ECrel","compound"
"314","hsa:6609","hsa:7357","ECrel","compound"
"316","hsa:6610","hsa:204219","ECrel","compound"
"317","hsa:6610","hsa:253782","ECrel","compound"
"318","hsa:6610","hsa:29956","ECrel","compound"
"319","hsa:6610","hsa:79603","ECrel","compound"
"320","hsa:6610","hsa:91012","ECrel","compound"
"321","hsa:6610","hsa:125981","ECrel","compound"
"322","hsa:6610","hsa:340485","ECrel","compound"
"323","hsa:6610","hsa:427","ECrel","compound"
"325","hsa:6610","hsa:64781","ECrel","compound"
"329","hsa:6610","hsa:2581","ECrel","compound"
"330","hsa:6610","hsa:7368","ECrel","compound"
"331","hsa:6610","hsa:2629","ECrel","compound"
"332","hsa:6610","hsa:57704","ECrel","compound"
"333","hsa:6610","hsa:7357","ECrel","compound"
"334","hsa:64781","hsa:125981","ECrel","compound"
"335","hsa:64781","hsa:340485","ECrel","compound"
"336","hsa:64781","hsa:427","ECrel","compound"
"338","hsa:64781","hsa:2581","ECrel","compound"
"339","hsa:64781","hsa:7368","ECrel","compound"
"340","hsa:64781","hsa:2629","ECrel","compound"
"341","hsa:64781","hsa:57704","ECrel","compound"
"342","hsa:64781","hsa:7357","ECrel","compound"
"385","hsa:10558","hsa:2531","ECrel","compound"
"386","hsa:55304","hsa:2531","ECrel","compound"
"387","hsa:9517","hsa:2531","ECrel","compound"
"388","hsa:2531","hsa:56848","ECrel","compound"
"389","hsa:2531","hsa:8877","ECrel","compound"
"390","hsa:2531","hsa:55331","ECrel","compound"
"391","hsa:9514","hsa:7368","ECrel","compound"
"392","hsa:9514","hsa:2581","ECrel","compound"
"393","hsa:9514","hsa:10825","ECrel","compound"
"394","hsa:9514","hsa:129807","ECrel","compound"
"395","hsa:9514","hsa:4758","ECrel","compound"
"396","hsa:9514","hsa:4759","ECrel","compound"
"397","hsa:9514","hsa:2717","ECrel","compound"
"398","hsa:2717","hsa:7368","ECrel","compound"
"399","hsa:2717","hsa:2581","ECrel","compound"
"400","hsa:2717","hsa:9514","ECrel","compound"
"401","hsa:2717","hsa:410","ECrel","compound"
"402","hsa:2717","hsa:10825","ECrel","compound"
"403","hsa:2717","hsa:129807","ECrel","compound"
"404","hsa:2717","hsa:4758","ECrel","compound"
"405","hsa:2717","hsa:4759","ECrel","compound"
"406","hsa:10825","hsa:7368","ECrel","compound"
"407","hsa:10825","hsa:2581","ECrel","compound"
"408","hsa:10825","hsa:410","ECrel","compound"
"409","hsa:129807","hsa:7368","ECrel","compound"
"410","hsa:129807","hsa:2581","ECrel","compound"
"411","hsa:129807","hsa:410","ECrel","compound"
"412","hsa:4758","hsa:7368","ECrel","compound"
"413","hsa:4758","hsa:2581","ECrel","compound"
"414","hsa:4758","hsa:410","ECrel","compound"
"415","hsa:4759","hsa:7368","ECrel","compound"
"416","hsa:4759","hsa:2581","ECrel","compound"
"417","hsa:4759","hsa:410","ECrel","compound"
"418","hsa:7368","hsa:125981","ECrel","compound"
"419","hsa:7368","hsa:340485","ECrel","compound"
"420","hsa:7368","hsa:427","ECrel","compound"
"422","hsa:7368","hsa:2629","ECrel","compound"
"423","hsa:7368","hsa:57704","ECrel","compound"
"424","hsa:7368","hsa:7357","ECrel","compound"
"425","hsa:7368","hsa:410","ECrel","compound"
"426","hsa:2720","hsa:7357","ECrel","compound"
"427","hsa:2720","hsa:2629","ECrel","compound"
"428","hsa:2720","hsa:57704","ECrel","compound"
"429","hsa:2629","hsa:125981","ECrel","compound"
"430","hsa:2629","hsa:340485","ECrel","compound"
"431","hsa:2629","hsa:427","ECrel","compound"
"433","hsa:2629","hsa:2581","ECrel","compound"
"434","hsa:2629","hsa:9331","ECrel","compound"
"435","hsa:57704","hsa:125981","ECrel","compound"
"436","hsa:57704","hsa:340485","ECrel","compound"
"437","hsa:57704","hsa:427","ECrel","compound"
"439","hsa:57704","hsa:2581","ECrel","compound"
"440","hsa:57704","hsa:9331","ECrel","compound"
"441","hsa:7357","hsa:125981","ECrel","compound"
"442","hsa:7357","hsa:340485","ECrel","compound"
"443","hsa:7357","hsa:427","ECrel","compound"
"445","hsa:7357","hsa:2581","ECrel","compound"
"446","hsa:7357","hsa:9331","ECrel","compound"
"447","hsa:125981","hsa:2581","ECrel","compound"
"448","hsa:125981","hsa:56848","ECrel","compound"
"449","hsa:125981","hsa:8877","ECrel","compound"
"450","hsa:125981","hsa:166929","ECrel","compound"
"451","hsa:125981","hsa:259230","ECrel","compound"
"452","hsa:340485","hsa:2581","ECrel","compound"
"453","hsa:340485","hsa:56848","ECrel","compound"
"454","hsa:340485","hsa:8877","ECrel","compound"
"455","hsa:340485","hsa:166929","ECrel","compound"
"456","hsa:340485","hsa:259230","ECrel","compound"
"457","hsa:56848","hsa:8879","ECrel","compound"
"458","hsa:56848","hsa:55331","ECrel","compound"
"459","hsa:8877","hsa:8879","ECrel","compound"
"460","hsa:8877","hsa:55331","ECrel","compound"
"461","hsa:2581","hsa:410","ECrel","compound"
"462","hsa:166929","hsa:64781","ECrel","compound"
"466","hsa:166929","hsa:130367","ECrel","compound"
"467","hsa:166929","hsa:81537","ECrel","compound"
"468","hsa:166929","hsa:2581","ECrel","compound"
"469","hsa:166929","hsa:7368","ECrel","compound"
"470","hsa:166929","hsa:2629","ECrel","compound"
"471","hsa:166929","hsa:57704","ECrel","compound"
"472","hsa:166929","hsa:7357","ECrel","compound"
"473","hsa:166929","hsa:123099","ECrel","compound"
"474","hsa:166929","hsa:8560","ECrel","compound"
"475","hsa:259230","hsa:64781","ECrel","compound"
"479","hsa:259230","hsa:130367","ECrel","compound"
