"","from","to","type","subtype"
"65","hsa:9791","hsa:122618","ECrel","compound"
"66","hsa:9791","hsa:23646","ECrel","compound"
"67","hsa:9791","hsa:5337","ECrel","compound"
"68","hsa:9791","hsa:5338","ECrel","compound"
"69","hsa:8443","hsa:23171","ECrel","compound"
"70","hsa:8443","hsa:2819","ECrel","compound"
"71","hsa:8443","hsa:2820","ECrel","compound"
"73","hsa:10162","hsa:10390","ECrel","compound"
"74","hsa:10162","hsa:56994","ECrel","compound"
"75","hsa:10162","hsa:10400","ECrel","compound"
"76","hsa:10162","hsa:122618","ECrel","compound"
"77","hsa:10162","hsa:23646","ECrel","compound"
"78","hsa:10162","hsa:5337","ECrel","compound"
"79","hsa:10162","hsa:5338","ECrel","compound"
"80","hsa:10162","hsa:23761","ECrel","compound"
"82","hsa:10162","hsa:10908","ECrel","compound"
"83","hsa:10162","hsa:151056","ECrel","compound"
"84","hsa:10162","hsa:23659","ECrel","compound"
"85","hsa:10162","hsa:375775","ECrel","compound"
"86","hsa:10162","hsa:81490","ECrel","compound"
"87","hsa:10162","hsa:51365","ECrel","compound"
"88","hsa:10162","hsa:9791","ECrel","compound"
"90","hsa:254531","hsa:10390","ECrel","compound"
"91","hsa:254531","hsa:56994","ECrel","compound"
"92","hsa:254531","hsa:10400","ECrel","compound"
"93","hsa:254531","hsa:122618","ECrel","compound"
"94","hsa:254531","hsa:23646","ECrel","compound"
"95","hsa:254531","hsa:5337","ECrel","compound"
"96","hsa:254531","hsa:5338","ECrel","compound"
"97","hsa:254531","hsa:23761","ECrel","compound"
"99","hsa:254531","hsa:10908","ECrel","compound"
"100","hsa:254531","hsa:151056","ECrel","compound"
"101","hsa:254531","hsa:23659","ECrel","compound"
"102","hsa:254531","hsa:375775","ECrel","compound"
"103","hsa:254531","hsa:54675","ECrel","compound"
"104","hsa:254531","hsa:81490","ECrel","compound"
"105","hsa:254531","hsa:51365","ECrel","compound"
"106","hsa:254531","hsa:9791","ECrel","compound"
"108","hsa:54947","hsa:10390","ECrel","compound"
"109","hsa:54947","hsa:56994","ECrel","compound"
"110","hsa:54947","hsa:10400","ECrel","compound"
"111","hsa:54947","hsa:122618","ECrel","compound"
"112","hsa:54947","hsa:23646","ECrel","compound"
"113","hsa:54947","hsa:5337","ECrel","compound"
"114","hsa:54947","hsa:5338","ECrel","compound"
"116","hsa:54947","hsa:10908","ECrel","compound"
"117","hsa:54947","hsa:151056","ECrel","compound"
"118","hsa:54947","hsa:23659","ECrel","compound"
"119","hsa:54947","hsa:375775","ECrel","compound"
"120","hsa:54947","hsa:54675","ECrel","compound"
"122","hsa:79888","hsa:10390","ECrel","compound"
"123","hsa:79888","hsa:56994","ECrel","compound"
"124","hsa:79888","hsa:10400","ECrel","compound"
"125","hsa:79888","hsa:122618","ECrel","compound"
"126","hsa:79888","hsa:23646","ECrel","compound"
"127","hsa:79888","hsa:5337","ECrel","compound"
"128","hsa:79888","hsa:5338","ECrel","compound"
"130","hsa:79888","hsa:10908","ECrel","compound"
"131","hsa:79888","hsa:151056","ECrel","compound"
"132","hsa:79888","hsa:23659","ECrel","compound"
"133","hsa:79888","hsa:375775","ECrel","compound"
"134","hsa:79888","hsa:54675","ECrel","compound"
"135","hsa:10390","hsa:3931","ECrel","compound"
"138","hsa:10390","hsa:123745","ECrel","compound"
"139","hsa:10390","hsa:151056","ECrel","compound"
"140","hsa:10390","hsa:255189","ECrel","compound"
"141","hsa:10390","hsa:26279","ECrel","compound"
"142","hsa:10390","hsa:283748","ECrel","compound"
"143","hsa:10390","hsa:30814","ECrel","compound"
"144","hsa:10390","hsa:391013","ECrel","compound"
"145","hsa:10390","hsa:50487","ECrel","compound"
"146","hsa:10390","hsa:5319","ECrel","compound"
"147","hsa:10390","hsa:5320","ECrel","compound"
"148","hsa:10390","hsa:5321","ECrel","compound"
"149","hsa:10390","hsa:5322","ECrel","compound"
"150","hsa:10390","hsa:64600","ECrel","compound"
"151","hsa:10390","hsa:81579","ECrel","compound"
"152","hsa:10390","hsa:8398","ECrel","compound"
"153","hsa:10390","hsa:8399","ECrel","compound"
"154","hsa:10390","hsa:84647","ECrel","compound"
"155","hsa:10390","hsa:8605","ECrel","compound"
"157","hsa:10390","hsa:10400","ECrel","compound"
"158","hsa:10390","hsa:122618","ECrel","compound"
"159","hsa:10390","hsa:23646","ECrel","compound"
"160","hsa:10390","hsa:5337","ECrel","compound"
"161","hsa:10390","hsa:5338","ECrel","compound"
"162","hsa:10390","hsa:10390","ECrel","compound"
"164","hsa:10390","hsa:139189","ECrel","compound"
"165","hsa:10390","hsa:1606","ECrel","compound"
"166","hsa:10390","hsa:1607","ECrel","compound"
"167","hsa:10390","hsa:1608","ECrel","compound"
"168","hsa:10390","hsa:160851","ECrel","compound"
"169","hsa:10390","hsa:1609","ECrel","compound"
"170","hsa:10390","hsa:8525","ECrel","compound"
"171","hsa:10390","hsa:8526","ECrel","compound"
"172","hsa:10390","hsa:8527","ECrel","compound"
"173","hsa:10390","hsa:9162","ECrel","compound"
"175","hsa:10390","hsa:23175","ECrel","compound"
"176","hsa:10390","hsa:64900","ECrel","compound"
"181","hsa:10390","hsa:9663","ECrel","compound"
"182","hsa:10390","hsa:10162","ECrel","compound"
"183","hsa:10390","hsa:129642","ECrel","compound"
"184","hsa:10390","hsa:154141","ECrel","compound"
"185","hsa:10390","hsa:254531","ECrel","compound"
"186","hsa:10390","hsa:23761","ECrel","compound"
"187","hsa:10390","hsa:5130","ECrel","compound"
"188","hsa:10390","hsa:9468","ECrel","compound"
"189","hsa:56994","hsa:3931","ECrel","compound"
"192","hsa:56994","hsa:123745","ECrel","compound"
"193","hsa:56994","hsa:151056","ECrel","compound"
"194","hsa:56994","hsa:255189","ECrel","compound"
"195","hsa:56994","hsa:26279","ECrel","compound"
"196","hsa:56994","hsa:283748","ECrel","compound"
"197","hsa:56994","hsa:30814","ECrel","compound"
"198","hsa:56994","hsa:391013","ECrel","compound"
"199","hsa:56994","hsa:50487","ECrel","compound"
"200","hsa:56994","hsa:5319","ECrel","compound"
"201","hsa:56994","hsa:5320","ECrel","compound"
"202","hsa:56994","hsa:5321","ECrel","compound"
"203","hsa:56994","hsa:5322","ECrel","compound"
"204","hsa:56994","hsa:64600","ECrel","compound"
"205","hsa:56994","hsa:81579","ECrel","compound"
"206","hsa:56994","hsa:8398","ECrel","compound"
"207","hsa:56994","hsa:8399","ECrel","compound"
"208","hsa:56994","hsa:84647","ECrel","compound"
"209","hsa:56994","hsa:8605","ECrel","compound"
"211","hsa:56994","hsa:10400","ECrel","compound"
"212","hsa:56994","hsa:122618","ECrel","compound"
"213","hsa:56994","hsa:23646","ECrel","compound"
"214","hsa:56994","hsa:5337","ECrel","compound"
"215","hsa:56994","hsa:5338","ECrel","compound"
"216","hsa:56994","hsa:10390","ECrel","compound"
"218","hsa:56994","hsa:139189","ECrel","compound"
"219","hsa:56994","hsa:1606","ECrel","compound"
"220","hsa:56994","hsa:1607","ECrel","compound"
"221","hsa:56994","hsa:1608","ECrel","compound"
"222","hsa:56994","hsa:160851","ECrel","compound"
"223","hsa:56994","hsa:1609","ECrel","compound"
"224","hsa:56994","hsa:8525","ECrel","compound"
"225","hsa:56994","hsa:8526","ECrel","compound"
"226","hsa:56994","hsa:8527","ECrel","compound"
"227","hsa:56994","hsa:9162","ECrel","compound"
"229","hsa:56994","hsa:23175","ECrel","compound"
"230","hsa:56994","hsa:64900","ECrel","compound"
"235","hsa:56994","hsa:9663","ECrel","compound"
"236","hsa:56994","hsa:5130","ECrel","compound"
"237","hsa:56994","hsa:9468","ECrel","compound"
"238","hsa:5130","hsa:1119","ECrel","compound"
"240","hsa:5130","hsa:162466","ECrel","compound"
"241","hsa:9468","hsa:1119","ECrel","compound"
"243","hsa:9468","hsa:162466","ECrel","compound"
"244","hsa:1119","hsa:43","ECrel","compound"
"245","hsa:1119","hsa:1103","ECrel","compound"
"246","hsa:1119","hsa:56261","ECrel","compound"
"252","hsa:43","hsa:162466","ECrel","compound"
"253","hsa:43","hsa:56261","ECrel","compound"
"254","hsa:1103","hsa:162466","ECrel","compound"
"255","hsa:1103","hsa:56261","ECrel","compound"
"256","hsa:5833","hsa:10390","ECrel","compound"
"258","hsa:5833","hsa:1119","ECrel","compound"
"260","hsa:5833","hsa:55224","ECrel","compound"
"261","hsa:5833","hsa:55500","ECrel","compound"
"262","hsa:5833","hsa:162466","ECrel","compound"
"264","hsa:55224","hsa:56261","ECrel","compound"
"266","hsa:55500","hsa:56261","ECrel","compound"
"321","hsa:123745","hsa:10400","ECrel","compound"
"322","hsa:123745","hsa:122618","ECrel","compound"
"323","hsa:123745","hsa:23646","ECrel","compound"
"324","hsa:123745","hsa:5337","ECrel","compound"
"325","hsa:123745","hsa:5338","ECrel","compound"
"326","hsa:123745","hsa:10390","ECrel","compound"
"329","hsa:123745","hsa:23761","ECrel","compound"
"331","hsa:123745","hsa:10908","ECrel","compound"
"332","hsa:123745","hsa:151056","ECrel","compound"
"333","hsa:123745","hsa:23659","ECrel","compound"
"334","hsa:123745","hsa:375775","ECrel","compound"
"335","hsa:151056","hsa:10400","ECrel","compound"
"336","hsa:151056","hsa:122618","ECrel","compound"
"337","hsa:151056","hsa:23646","ECrel","compound"
"338","hsa:151056","hsa:5337","ECrel","compound"
"339","hsa:151056","hsa:5338","ECrel","compound"
"340","hsa:151056","hsa:10390","ECrel","compound"
"343","hsa:151056","hsa:23761","ECrel","compound"
"345","hsa:151056","hsa:10908","ECrel","compound"
"346","hsa:151056","hsa:151056","ECrel","compound"
"347","hsa:151056","hsa:23659","ECrel","compound"
"348","hsa:151056","hsa:375775","ECrel","compound"
"349","hsa:151056","hsa:10162","ECrel","compound"
"350","hsa:151056","hsa:129642","ECrel","compound"
"351","hsa:151056","hsa:154141","ECrel","compound"
"352","hsa:151056","hsa:254531","ECrel","compound"
"353","hsa:151056","hsa:56261","ECrel","compound"
"354","hsa:255189","hsa:10400","ECrel","compound"
"355","hsa:255189","hsa:122618","ECrel","compound"
"356","hsa:255189","hsa:23646","ECrel","compound"
"357","hsa:255189","hsa:5337","ECrel","compound"
"358","hsa:255189","hsa:5338","ECrel","compound"
"359","hsa:255189","hsa:10390","ECrel","compound"
"362","hsa:255189","hsa:23761","ECrel","compound"
"364","hsa:255189","hsa:10908","ECrel","compound"
"365","hsa:255189","hsa:151056","ECrel","compound"
"366","hsa:255189","hsa:23659","ECrel","compound"
"367","hsa:255189","hsa:375775","ECrel","compound"
"368","hsa:26279","hsa:10400","ECrel","compound"
"369","hsa:26279","hsa:122618","ECrel","compound"
"370","hsa:26279","hsa:23646","ECrel","compound"
"371","hsa:26279","hsa:5337","ECrel","compound"
"372","hsa:26279","hsa:5338","ECrel","compound"
"373","hsa:26279","hsa:10390","ECrel","compound"
"376","hsa:26279","hsa:23761","ECrel","compound"
"378","hsa:26279","hsa:10908","ECrel","compound"
"379","hsa:26279","hsa:151056","ECrel","compound"
"380","hsa:26279","hsa:23659","ECrel","compound"
"381","hsa:26279","hsa:375775","ECrel","compound"
"382","hsa:283748","hsa:10400","ECrel","compound"
"383","hsa:283748","hsa:122618","ECrel","compound"
"384","hsa:283748","hsa:23646","ECrel","compound"
"385","hsa:283748","hsa:5337","ECrel","compound"
"386","hsa:283748","hsa:5338","ECrel","compound"
"387","hsa:283748","hsa:10390","ECrel","compound"
"390","hsa:283748","hsa:23761","ECrel","compound"
"392","hsa:283748","hsa:10908","ECrel","compound"
"393","hsa:283748","hsa:151056","ECrel","compound"
"394","hsa:283748","hsa:23659","ECrel","compound"
"395","hsa:283748","hsa:375775","ECrel","compound"
"396","hsa:30814","hsa:10400","ECrel","compound"
"397","hsa:30814","hsa:122618","ECrel","compound"
"398","hsa:30814","hsa:23646","ECrel","compound"
"399","hsa:30814","hsa:5337","ECrel","compound"
"400","hsa:30814","hsa:5338","ECrel","compound"
"401","hsa:30814","hsa:10390","ECrel","compound"
"404","hsa:30814","hsa:23761","ECrel","compound"
"406","hsa:30814","hsa:10908","ECrel","compound"
"407","hsa:30814","hsa:151056","ECrel","compound"
"408","hsa:30814","hsa:23659","ECrel","compound"
"409","hsa:30814","hsa:375775","ECrel","compound"
"410","hsa:391013","hsa:10400","ECrel","compound"
"411","hsa:391013","hsa:122618","ECrel","compound"
"412","hsa:391013","hsa:23646","ECrel","compound"
"413","hsa:391013","hsa:5337","ECrel","compound"
"414","hsa:391013","hsa:5338","ECrel","compound"
"415","hsa:391013","hsa:10390","ECrel","compound"
"418","hsa:391013","hsa:23761","ECrel","compound"
"420","hsa:391013","hsa:10908","ECrel","compound"
"421","hsa:391013","hsa:151056","ECrel","compound"
"422","hsa:391013","hsa:23659","ECrel","compound"
"423","hsa:391013","hsa:375775","ECrel","compound"
"424","hsa:50487","hsa:10400","ECrel","compound"
"425","hsa:50487","hsa:122618","ECrel","compound"
"426","hsa:50487","hsa:23646","ECrel","compound"
"427","hsa:50487","hsa:5337","ECrel","compound"
"428","hsa:50487","hsa:5338","ECrel","compound"
"429","hsa:50487","hsa:10390","ECrel","compound"
"432","hsa:50487","hsa:23761","ECrel","compound"
"434","hsa:50487","hsa:10908","ECrel","compound"
"435","hsa:50487","hsa:151056","ECrel","compound"
"436","hsa:50487","hsa:23659","ECrel","compound"
"437","hsa:50487","hsa:375775","ECrel","compound"
"438","hsa:5319","hsa:10400","ECrel","compound"
"439","hsa:5319","hsa:122618","ECrel","compound"
"440","hsa:5319","hsa:23646","ECrel","compound"
"441","hsa:5319","hsa:5337","ECrel","compound"
"442","hsa:5319","hsa:5338","ECrel","compound"
"443","hsa:5319","hsa:10390","ECrel","compound"
"446","hsa:5319","hsa:23761","ECrel","compound"
"448","hsa:5319","hsa:10908","ECrel","compound"
"449","hsa:5319","hsa:151056","ECrel","compound"
"450","hsa:5319","hsa:23659","ECrel","compound"
"451","hsa:5319","hsa:375775","ECrel","compound"
"452","hsa:5320","hsa:10400","ECrel","compound"
"453","hsa:5320","hsa:122618","ECrel","compound"
"454","hsa:5320","hsa:23646","ECrel","compound"
"455","hsa:5320","hsa:5337","ECrel","compound"
"456","hsa:5320","hsa:5338","ECrel","compound"
"457","hsa:5320","hsa:10390","ECrel","compound"
"460","hsa:5320","hsa:23761","ECrel","compound"
"462","hsa:5320","hsa:10908","ECrel","compound"
"463","hsa:5320","hsa:151056","ECrel","compound"
"464","hsa:5320","hsa:23659","ECrel","compound"
"465","hsa:5320","hsa:375775","ECrel","compound"
"466","hsa:5321","hsa:10400","ECrel","compound"
"467","hsa:5321","hsa:122618","ECrel","compound"
"468","hsa:5321","hsa:23646","ECrel","compound"
"469","hsa:5321","hsa:5337","ECrel","compound"
"470","hsa:5321","hsa:5338","ECrel","compound"
"471","hsa:5321","hsa:10390","ECrel","compound"
"474","hsa:5321","hsa:23761","ECrel","compound"
"476","hsa:5321","hsa:10908","ECrel","compound"
"477","hsa:5321","hsa:151056","ECrel","compound"
"478","hsa:5321","hsa:23659","ECrel","compound"
"479","hsa:5321","hsa:375775","ECrel","compound"
"480","hsa:5322","hsa:10400","ECrel","compound"
"481","hsa:5322","hsa:122618","ECrel","compound"
"482","hsa:5322","hsa:23646","ECrel","compound"
"483","hsa:5322","hsa:5337","ECrel","compound"
"484","hsa:5322","hsa:5338","ECrel","compound"
"485","hsa:5322","hsa:10390","ECrel","compound"
"488","hsa:5322","hsa:23761","ECrel","compound"
"490","hsa:5322","hsa:10908","ECrel","compound"
"491","hsa:5322","hsa:151056","ECrel","compound"
"492","hsa:5322","hsa:23659","ECrel","compound"
"493","hsa:5322","hsa:375775","ECrel","compound"
"494","hsa:64600","hsa:10400","ECrel","compound"
"495","hsa:64600","hsa:122618","ECrel","compound"
"496","hsa:64600","hsa:23646","ECrel","compound"
"497","hsa:64600","hsa:5337","ECrel","compound"
"498","hsa:64600","hsa:5338","ECrel","compound"
"499","hsa:64600","hsa:10390","ECrel","compound"
"502","hsa:64600","hsa:23761","ECrel","compound"
"504","hsa:64600","hsa:10908","ECrel","compound"
"505","hsa:64600","hsa:151056","ECrel","compound"
"506","hsa:64600","hsa:23659","ECrel","compound"
"507","hsa:64600","hsa:375775","ECrel","compound"
"508","hsa:81579","hsa:10400","ECrel","compound"
"509","hsa:81579","hsa:122618","ECrel","compound"
"510","hsa:81579","hsa:23646","ECrel","compound"
"511","hsa:81579","hsa:5337","ECrel","compound"
"512","hsa:81579","hsa:5338","ECrel","compound"
"513","hsa:81579","hsa:10390","ECrel","compound"
"516","hsa:81579","hsa:23761","ECrel","compound"
"518","hsa:81579","hsa:10908","ECrel","compound"
"519","hsa:81579","hsa:151056","ECrel","compound"
"520","hsa:81579","hsa:23659","ECrel","compound"
"521","hsa:81579","hsa:375775","ECrel","compound"
"522","hsa:8398","hsa:10400","ECrel","compound"
"523","hsa:8398","hsa:122618","ECrel","compound"
"524","hsa:8398","hsa:23646","ECrel","compound"
"525","hsa:8398","hsa:5337","ECrel","compound"
"526","hsa:8398","hsa:5338","ECrel","compound"
"527","hsa:8398","hsa:10390","ECrel","compound"
"530","hsa:8398","hsa:23761","ECrel","compound"
"532","hsa:8398","hsa:10908","ECrel","compound"
"533","hsa:8398","hsa:151056","ECrel","compound"
"534","hsa:8398","hsa:23659","ECrel","compound"
"535","hsa:8398","hsa:375775","ECrel","compound"
"536","hsa:8399","hsa:10400","ECrel","compound"
"537","hsa:8399","hsa:122618","ECrel","compound"
"538","hsa:8399","hsa:23646","ECrel","compound"
"539","hsa:8399","hsa:5337","ECrel","compound"
"540","hsa:8399","hsa:5338","ECrel","compound"
"541","hsa:8399","hsa:10390","ECrel","compound"
"544","hsa:8399","hsa:23761","ECrel","compound"
"546","hsa:8399","hsa:10908","ECrel","compound"
"547","hsa:8399","hsa:151056","ECrel","compound"
"548","hsa:8399","hsa:23659","ECrel","compound"
"549","hsa:8399","hsa:375775","ECrel","compound"
"550","hsa:84647","hsa:10400","ECrel","compound"
"551","hsa:84647","hsa:122618","ECrel","compound"
"552","hsa:84647","hsa:23646","ECrel","compound"
"553","hsa:84647","hsa:5337","ECrel","compound"
"554","hsa:84647","hsa:5338","ECrel","compound"
"555","hsa:84647","hsa:10390","ECrel","compound"
"558","hsa:84647","hsa:23761","ECrel","compound"
"560","hsa:84647","hsa:10908","ECrel","compound"
"561","hsa:84647","hsa:151056","ECrel","compound"
"562","hsa:84647","hsa:23659","ECrel","compound"
"563","hsa:84647","hsa:375775","ECrel","compound"
"564","hsa:8605","hsa:10400","ECrel","compound"
"565","hsa:8605","hsa:122618","ECrel","compound"
"566","hsa:8605","hsa:23646","ECrel","compound"
"567","hsa:8605","hsa:5337","ECrel","compound"
"568","hsa:8605","hsa:5338","ECrel","compound"
"569","hsa:8605","hsa:10390","ECrel","compound"
"572","hsa:8605","hsa:23761","ECrel","compound"
"574","hsa:8605","hsa:10908","ECrel","compound"
"575","hsa:8605","hsa:151056","ECrel","compound"
"576","hsa:8605","hsa:23659","ECrel","compound"
"577","hsa:8605","hsa:375775","ECrel","compound"
"592","hsa:139189","hsa:10554","ECrel","compound"
"593","hsa:139189","hsa:10555","ECrel","compound"
"594","hsa:139189","hsa:129642","ECrel","compound"
"595","hsa:139189","hsa:154141","ECrel","compound"
"596","hsa:139189","hsa:253558","ECrel","compound"
"597","hsa:139189","hsa:55326","ECrel","compound"
"598","hsa:139189","hsa:56894","ECrel","compound"
"599","hsa:139189","hsa:56895","ECrel","compound"
"600","hsa:139189","hsa:122618","ECrel","compound"
"601","hsa:139189","hsa:23646","ECrel","compound"
"602","hsa:139189","hsa:5337","ECrel","compound"
"603","hsa:139189","hsa:5338","ECrel","compound"
"604","hsa:139189","hsa:1040","ECrel","compound"
"605","hsa:139189","hsa:8760","ECrel","compound"
"606","hsa:139189","hsa:10390","ECrel","compound"
"608","hsa:1606","hsa:10554","ECrel","compound"
"609","hsa:1606","hsa:10555","ECrel","compound"
"610","hsa:1606","hsa:129642","ECrel","compound"
"611","hsa:1606","hsa:154141","ECrel","compound"
"612","hsa:1606","hsa:253558","ECrel","compound"
"613","hsa:1606","hsa:55326","ECrel","compound"
"614","hsa:1606","hsa:56894","ECrel","compound"
"615","hsa:1606","hsa:56895","ECrel","compound"
"616","hsa:1606","hsa:122618","ECrel","compound"
"617","hsa:1606","hsa:23646","ECrel","compound"
"618","hsa:1606","hsa:5337","ECrel","compound"
"619","hsa:1606","hsa:5338","ECrel","compound"
"620","hsa:1606","hsa:1040","ECrel","compound"
"621","hsa:1606","hsa:8760","ECrel","compound"
"622","hsa:1606","hsa:10390","ECrel","compound"
"624","hsa:1607","hsa:10554","ECrel","compound"
"625","hsa:1607","hsa:10555","ECrel","compound"
"626","hsa:1607","hsa:129642","ECrel","compound"
"627","hsa:1607","hsa:154141","ECrel","compound"
"628","hsa:1607","hsa:253558","ECrel","compound"
"629","hsa:1607","hsa:55326","ECrel","compound"
"630","hsa:1607","hsa:56894","ECrel","compound"
"631","hsa:1607","hsa:56895","ECrel","compound"
"632","hsa:1607","hsa:122618","ECrel","compound"
"633","hsa:1607","hsa:23646","ECrel","compound"
"634","hsa:1607","hsa:5337","ECrel","compound"
"635","hsa:1607","hsa:5338","ECrel","compound"
"636","hsa:1607","hsa:1040","ECrel","compound"
"637","hsa:1607","hsa:8760","ECrel","compound"
"638","hsa:1607","hsa:10390","ECrel","compound"
"640","hsa:1608","hsa:10554","ECrel","compound"
"641","hsa:1608","hsa:10555","ECrel","compound"
"642","hsa:1608","hsa:129642","ECrel","compound"
"643","hsa:1608","hsa:154141","ECrel","compound"
"644","hsa:1608","hsa:253558","ECrel","compound"
"645","hsa:1608","hsa:55326","ECrel","compound"
"646","hsa:1608","hsa:56894","ECrel","compound"
"647","hsa:1608","hsa:56895","ECrel","compound"
"648","hsa:1608","hsa:122618","ECrel","compound"
"649","hsa:1608","hsa:23646","ECrel","compound"
"650","hsa:1608","hsa:5337","ECrel","compound"
"651","hsa:1608","hsa:5338","ECrel","compound"
"652","hsa:1608","hsa:1040","ECrel","compound"
"653","hsa:1608","hsa:8760","ECrel","compound"
"654","hsa:1608","hsa:10390","ECrel","compound"
"656","hsa:160851","hsa:10554","ECrel","compound"
"657","hsa:160851","hsa:10555","ECrel","compound"
"658","hsa:160851","hsa:129642","ECrel","compound"
"659","hsa:160851","hsa:154141","ECrel","compound"
"660","hsa:160851","hsa:253558","ECrel","compound"
"661","hsa:160851","hsa:55326","ECrel","compound"
"662","hsa:160851","hsa:56894","ECrel","compound"
"663","hsa:160851","hsa:56895","ECrel","compound"
"664","hsa:160851","hsa:122618","ECrel","compound"
"665","hsa:160851","hsa:23646","ECrel","compound"
"666","hsa:160851","hsa:5337","ECrel","compound"
"667","hsa:160851","hsa:5338","ECrel","compound"
"668","hsa:160851","hsa:1040","ECrel","compound"
"669","hsa:160851","hsa:8760","ECrel","compound"
"670","hsa:160851","hsa:10390","ECrel","compound"
"672","hsa:1609","hsa:10554","ECrel","compound"
"673","hsa:1609","hsa:10555","ECrel","compound"
"674","hsa:1609","hsa:129642","ECrel","compound"
"675","hsa:1609","hsa:154141","ECrel","compound"
"676","hsa:1609","hsa:253558","ECrel","compound"
"677","hsa:1609","hsa:55326","ECrel","compound"
"678","hsa:1609","hsa:56894","ECrel","compound"
"679","hsa:1609","hsa:56895","ECrel","compound"
"680","hsa:1609","hsa:122618","ECrel","compound"
"681","hsa:1609","hsa:23646","ECrel","compound"
"682","hsa:1609","hsa:5337","ECrel","compound"
"683","hsa:1609","hsa:5338","ECrel","compound"
"684","hsa:1609","hsa:1040","ECrel","compound"
"685","hsa:1609","hsa:8760","ECrel","compound"
"686","hsa:1609","hsa:10390","ECrel","compound"
"688","hsa:8525","hsa:10554","ECrel","compound"
"689","hsa:8525","hsa:10555","ECrel","compound"
"690","hsa:8525","hsa:129642","ECrel","compound"
"691","hsa:8525","hsa:154141","ECrel","compound"
"692","hsa:8525","hsa:253558","ECrel","compound"
"693","hsa:8525","hsa:55326","ECrel","compound"
"694","hsa:8525","hsa:56894","ECrel","compound"
"695","hsa:8525","hsa:56895","ECrel","compound"
"696","hsa:8525","hsa:122618","ECrel","compound"
"697","hsa:8525","hsa:23646","ECrel","compound"
"698","hsa:8525","hsa:5337","ECrel","compound"
"699","hsa:8525","hsa:5338","ECrel","compound"
"700","hsa:8525","hsa:1040","ECrel","compound"
"701","hsa:8525","hsa:8760","ECrel","compound"
"702","hsa:8525","hsa:10390","ECrel","compound"
"704","hsa:8526","hsa:10554","ECrel","compound"
"705","hsa:8526","hsa:10555","ECrel","compound"
"706","hsa:8526","hsa:129642","ECrel","compound"
"707","hsa:8526","hsa:154141","ECrel","compound"
"708","hsa:8526","hsa:253558","ECrel","compound"
"709","hsa:8526","hsa:55326","ECrel","compound"
"710","hsa:8526","hsa:56894","ECrel","compound"
