"","from","to","type","subtype"
"104","hsa:275","hsa:123263","ECrel","compound"
"105","hsa:275","hsa:2618","ECrel","compound"
"106","hsa:275","hsa:4548","ECrel","compound"
"107","hsa:275","hsa:10797","ECrel","compound"
"108","hsa:275","hsa:441024","ECrel","compound"
"109","hsa:123263","hsa:2618","ECrel","compound"
"110","hsa:123263","hsa:10841","ECrel","compound"
"111","hsa:123263","hsa:4548","ECrel","compound"
"112","hsa:10840","hsa:2618","ECrel","compound"
"113","hsa:10840","hsa:10841","ECrel","compound"
"114","hsa:10840","hsa:4548","ECrel","compound"
"115","hsa:160428","hsa:2618","ECrel","compound"
"116","hsa:160428","hsa:10841","ECrel","compound"
"117","hsa:160428","hsa:4548","ECrel","compound"
"118","hsa:25902","hsa:10841","ECrel","compound"
"119","hsa:25902","hsa:6470","ECrel","compound"
"120","hsa:25902","hsa:6472","ECrel","compound"
"121","hsa:25902","hsa:275","ECrel","compound"
"122","hsa:25902","hsa:2618","ECrel","compound"
"123","hsa:25902","hsa:4548","ECrel","compound"
"124","hsa:471","hsa:10841","ECrel","compound"
"125","hsa:471","hsa:6470","ECrel","compound"
"126","hsa:471","hsa:6472","ECrel","compound"
"127","hsa:471","hsa:275","ECrel","compound"
"128","hsa:471","hsa:2618","ECrel","compound"
"129","hsa:471","hsa:4548","ECrel","compound"
"132","hsa:7298","hsa:4524","ECrel","compound"
"133","hsa:7298","hsa:10797","ECrel","compound"
"134","hsa:7298","hsa:441024","ECrel","compound"
"135","hsa:7298","hsa:4522","ECrel","compound"
"136","hsa:7298","hsa:6470","ECrel","compound"
"137","hsa:7298","hsa:6472","ECrel","compound"
"138","hsa:7298","hsa:275","ECrel","compound"
"139","hsa:4548","hsa:4524","ECrel","compound"
"140","hsa:6470","hsa:4524","ECrel","compound"
"141","hsa:6470","hsa:4522","ECrel","compound"
"142","hsa:6470","hsa:10840","ECrel","compound"
"143","hsa:6470","hsa:160428","ECrel","compound"
"144","hsa:6470","hsa:123263","ECrel","compound"
"145","hsa:6470","hsa:2618","ECrel","compound"
"146","hsa:6470","hsa:10841","ECrel","compound"
"147","hsa:6470","hsa:4548","ECrel","compound"
"148","hsa:6472","hsa:4524","ECrel","compound"
"149","hsa:6472","hsa:4522","ECrel","compound"
"150","hsa:6472","hsa:10840","ECrel","compound"
"151","hsa:6472","hsa:160428","ECrel","compound"
"152","hsa:6472","hsa:123263","ECrel","compound"
"153","hsa:6472","hsa:2618","ECrel","compound"
"154","hsa:6472","hsa:10841","ECrel","compound"
"155","hsa:6472","hsa:4548","ECrel","compound"
