"","from","to","type","subtype"
"43","hsa:1573","hsa:2878","ECrel","compound"
"44","hsa:1573","hsa:2880","ECrel","compound"
"45","hsa:1573","hsa:2882","ECrel","compound"
"46","hsa:1573","hsa:493869","ECrel","compound"
"49","hsa:1573","hsa:123745","ECrel","compound"
"50","hsa:1573","hsa:151056","ECrel","compound"
"51","hsa:1573","hsa:255189","ECrel","compound"
"52","hsa:1573","hsa:26279","ECrel","compound"
"53","hsa:1573","hsa:283748","ECrel","compound"
"54","hsa:1573","hsa:30814","ECrel","compound"
"55","hsa:1573","hsa:391013","ECrel","compound"
"56","hsa:1573","hsa:50487","ECrel","compound"
"57","hsa:1573","hsa:5319","ECrel","compound"
"58","hsa:1573","hsa:5320","ECrel","compound"
"59","hsa:1573","hsa:5321","ECrel","compound"
"60","hsa:1573","hsa:5322","ECrel","compound"
"61","hsa:1573","hsa:64600","ECrel","compound"
"62","hsa:1573","hsa:81579","ECrel","compound"
"63","hsa:1573","hsa:8398","ECrel","compound"
"64","hsa:1573","hsa:8399","ECrel","compound"
"65","hsa:1573","hsa:84647","ECrel","compound"
"66","hsa:1573","hsa:8605","ECrel","compound"
"68","hsa:1573","hsa:113612","ECrel","compound"
"69","hsa:1573","hsa:4051","ECrel","compound"
"70","hsa:1573","hsa:8529","ECrel","compound"
"71","hsa:1573","hsa:240","ECrel","compound"
"72","hsa:1573","hsa:5742","ECrel","compound"
"73","hsa:1573","hsa:5743","ECrel","compound"
"74","hsa:1573","hsa:239","ECrel","compound"
"75","hsa:1573","hsa:242","ECrel","compound"
"76","hsa:1573","hsa:1571","ECrel","compound"
"77","hsa:1573","hsa:1573","ECrel","compound"
"80","hsa:1559","hsa:123745","ECrel","compound"
"81","hsa:1559","hsa:151056","ECrel","compound"
"82","hsa:1559","hsa:255189","ECrel","compound"
"83","hsa:1559","hsa:26279","ECrel","compound"
"84","hsa:1559","hsa:283748","ECrel","compound"
"85","hsa:1559","hsa:30814","ECrel","compound"
"86","hsa:1559","hsa:391013","ECrel","compound"
"87","hsa:1559","hsa:50487","ECrel","compound"
"88","hsa:1559","hsa:5319","ECrel","compound"
"89","hsa:1559","hsa:5320","ECrel","compound"
"90","hsa:1559","hsa:5321","ECrel","compound"
"91","hsa:1559","hsa:5322","ECrel","compound"
"92","hsa:1559","hsa:64600","ECrel","compound"
"93","hsa:1559","hsa:81579","ECrel","compound"
"94","hsa:1559","hsa:8398","ECrel","compound"
"95","hsa:1559","hsa:8399","ECrel","compound"
"96","hsa:1559","hsa:84647","ECrel","compound"
"97","hsa:1559","hsa:8605","ECrel","compound"
"99","hsa:1559","hsa:113612","ECrel","compound"
"100","hsa:1559","hsa:4051","ECrel","compound"
"101","hsa:1559","hsa:8529","ECrel","compound"
"102","hsa:1559","hsa:240","ECrel","compound"
"103","hsa:1559","hsa:5742","ECrel","compound"
"104","hsa:1559","hsa:5743","ECrel","compound"
"105","hsa:1559","hsa:246","ECrel","compound"
"106","hsa:1559","hsa:247","ECrel","compound"
"107","hsa:1559","hsa:239","ECrel","compound"
"108","hsa:1559","hsa:242","ECrel","compound"
"109","hsa:1559","hsa:1571","ECrel","compound"
"110","hsa:1559","hsa:1573","ECrel","compound"
"111","hsa:1558","hsa:246","ECrel","compound"
"112","hsa:1558","hsa:247","ECrel","compound"
"113","hsa:1558","hsa:257202","ECrel","compound"
"114","hsa:1558","hsa:2876","ECrel","compound"
"115","hsa:1558","hsa:2877","ECrel","compound"
"116","hsa:1558","hsa:2878","ECrel","compound"
"117","hsa:1558","hsa:2880","ECrel","compound"
"118","hsa:1558","hsa:2882","ECrel","compound"
"119","hsa:1558","hsa:493869","ECrel","compound"
"122","hsa:1558","hsa:123745","ECrel","compound"
"123","hsa:1558","hsa:151056","ECrel","compound"
"124","hsa:1558","hsa:255189","ECrel","compound"
"125","hsa:1558","hsa:26279","ECrel","compound"
"126","hsa:1558","hsa:283748","ECrel","compound"
"127","hsa:1558","hsa:30814","ECrel","compound"
"128","hsa:1558","hsa:391013","ECrel","compound"
"129","hsa:1558","hsa:50487","ECrel","compound"
"130","hsa:1558","hsa:5319","ECrel","compound"
"131","hsa:1558","hsa:5320","ECrel","compound"
"132","hsa:1558","hsa:5321","ECrel","compound"
"133","hsa:1558","hsa:5322","ECrel","compound"
"134","hsa:1558","hsa:64600","ECrel","compound"
"135","hsa:1558","hsa:81579","ECrel","compound"
"136","hsa:1558","hsa:8398","ECrel","compound"
"137","hsa:1558","hsa:8399","ECrel","compound"
"138","hsa:1558","hsa:84647","ECrel","compound"
"139","hsa:1558","hsa:8605","ECrel","compound"
"141","hsa:1558","hsa:113612","ECrel","compound"
"142","hsa:1558","hsa:4051","ECrel","compound"
"143","hsa:1558","hsa:8529","ECrel","compound"
"144","hsa:1558","hsa:240","ECrel","compound"
"145","hsa:1558","hsa:5742","ECrel","compound"
"146","hsa:1558","hsa:5743","ECrel","compound"
"147","hsa:1558","hsa:239","ECrel","compound"
"148","hsa:1558","hsa:242","ECrel","compound"
"149","hsa:1558","hsa:1571","ECrel","compound"
"150","hsa:1558","hsa:1573","ECrel","compound"
"153","hsa:247","hsa:123745","ECrel","compound"
"154","hsa:247","hsa:151056","ECrel","compound"
"155","hsa:247","hsa:255189","ECrel","compound"
"156","hsa:247","hsa:26279","ECrel","compound"
"157","hsa:247","hsa:283748","ECrel","compound"
"158","hsa:247","hsa:30814","ECrel","compound"
"159","hsa:247","hsa:391013","ECrel","compound"
"160","hsa:247","hsa:50487","ECrel","compound"
"161","hsa:247","hsa:5319","ECrel","compound"
"162","hsa:247","hsa:5320","ECrel","compound"
"163","hsa:247","hsa:5321","ECrel","compound"
"164","hsa:247","hsa:5322","ECrel","compound"
"165","hsa:247","hsa:64600","ECrel","compound"
"166","hsa:247","hsa:81579","ECrel","compound"
"167","hsa:247","hsa:8398","ECrel","compound"
"168","hsa:247","hsa:8399","ECrel","compound"
"169","hsa:247","hsa:84647","ECrel","compound"
"170","hsa:247","hsa:8605","ECrel","compound"
"172","hsa:247","hsa:113612","ECrel","compound"
"173","hsa:247","hsa:4051","ECrel","compound"
"174","hsa:247","hsa:8529","ECrel","compound"
"175","hsa:247","hsa:1571","ECrel","compound"
"176","hsa:247","hsa:240","ECrel","compound"
"177","hsa:247","hsa:5742","ECrel","compound"
"178","hsa:247","hsa:5743","ECrel","compound"
"179","hsa:247","hsa:246","ECrel","compound"
"180","hsa:247","hsa:247","ECrel","compound"
"181","hsa:247","hsa:239","ECrel","compound"
"182","hsa:247","hsa:242","ECrel","compound"
"183","hsa:247","hsa:1573","ECrel","compound"
"186","hsa:242","hsa:123745","ECrel","compound"
"187","hsa:242","hsa:151056","ECrel","compound"
"188","hsa:242","hsa:255189","ECrel","compound"
"189","hsa:242","hsa:26279","ECrel","compound"
"190","hsa:242","hsa:283748","ECrel","compound"
"191","hsa:242","hsa:30814","ECrel","compound"
"192","hsa:242","hsa:391013","ECrel","compound"
"193","hsa:242","hsa:50487","ECrel","compound"
"194","hsa:242","hsa:5319","ECrel","compound"
"195","hsa:242","hsa:5320","ECrel","compound"
"196","hsa:242","hsa:5321","ECrel","compound"
"197","hsa:242","hsa:5322","ECrel","compound"
"198","hsa:242","hsa:64600","ECrel","compound"
"199","hsa:242","hsa:81579","ECrel","compound"
"200","hsa:242","hsa:8398","ECrel","compound"
"201","hsa:242","hsa:8399","ECrel","compound"
"202","hsa:242","hsa:84647","ECrel","compound"
"203","hsa:242","hsa:8605","ECrel","compound"
"205","hsa:242","hsa:113612","ECrel","compound"
"206","hsa:242","hsa:4051","ECrel","compound"
"207","hsa:242","hsa:8529","ECrel","compound"
"208","hsa:242","hsa:1571","ECrel","compound"
"209","hsa:242","hsa:240","ECrel","compound"
"210","hsa:242","hsa:5742","ECrel","compound"
"2111","hsa:242","hsa:5743","ECrel","compound"
"212","hsa:242","hsa:246","ECrel","compound"
"213","hsa:242","hsa:247","ECrel","compound"
"214","hsa:242","hsa:239","ECrel","compound"
"215","hsa:242","hsa:1573","ECrel","compound"
"218","hsa:113612","hsa:123745","ECrel","compound"
"219","hsa:113612","hsa:151056","ECrel","compound"
"220","hsa:113612","hsa:255189","ECrel","compound"
"221","hsa:113612","hsa:26279","ECrel","compound"
"222","hsa:113612","hsa:283748","ECrel","compound"
"223","hsa:113612","hsa:30814","ECrel","compound"
"224","hsa:113612","hsa:391013","ECrel","compound"
"225","hsa:113612","hsa:50487","ECrel","compound"
"226","hsa:113612","hsa:5319","ECrel","compound"
"227","hsa:113612","hsa:5320","ECrel","compound"
"228","hsa:113612","hsa:5321","ECrel","compound"
"229","hsa:113612","hsa:5322","ECrel","compound"
"230","hsa:113612","hsa:64600","ECrel","compound"
"231","hsa:113612","hsa:81579","ECrel","compound"
"232","hsa:113612","hsa:8398","ECrel","compound"
"233","hsa:113612","hsa:8399","ECrel","compound"
"234","hsa:113612","hsa:84647","ECrel","compound"
"235","hsa:113612","hsa:8605","ECrel","compound"
"237","hsa:113612","hsa:1571","ECrel","compound"
"238","hsa:113612","hsa:113612","ECrel","compound"
"239","hsa:113612","hsa:240","ECrel","compound"
"240","hsa:113612","hsa:5742","ECrel","compound"
"241","hsa:113612","hsa:5743","ECrel","compound"
"242","hsa:113612","hsa:246","ECrel","compound"
"243","hsa:113612","hsa:247","ECrel","compound"
"244","hsa:113612","hsa:239","ECrel","compound"
"245","hsa:113612","hsa:4051","ECrel","compound"
"246","hsa:113612","hsa:8529","ECrel","compound"
"247","hsa:113612","hsa:1573","ECrel","compound"
"248","hsa:113612","hsa:11283","ECrel","compound"
"249","hsa:257202","hsa:246","ECrel","compound"
"250","hsa:257202","hsa:247","ECrel","compound"
"251","hsa:257202","hsa:240","ECrel","compound"
"252","hsa:2876","hsa:246","ECrel","compound"
"253","hsa:2876","hsa:247","ECrel","compound"
"254","hsa:2876","hsa:240","ECrel","compound"
"255","hsa:2877","hsa:246","ECrel","compound"
"256","hsa:2877","hsa:247","ECrel","compound"
"257","hsa:2877","hsa:240","ECrel","compound"
"258","hsa:2878","hsa:246","ECrel","compound"
"259","hsa:2878","hsa:247","ECrel","compound"
"260","hsa:2878","hsa:240","ECrel","compound"
"261","hsa:2880","hsa:246","ECrel","compound"
"262","hsa:2880","hsa:247","ECrel","compound"
"263","hsa:2880","hsa:240","ECrel","compound"
"264","hsa:2882","hsa:246","ECrel","compound"
"265","hsa:2882","hsa:247","ECrel","compound"
"266","hsa:2882","hsa:240","ECrel","compound"
"267","hsa:493869","hsa:246","ECrel","compound"
"268","hsa:493869","hsa:247","ECrel","compound"
"269","hsa:493869","hsa:240","ECrel","compound"
"272","hsa:4051","hsa:123745","ECrel","compound"
"273","hsa:4051","hsa:151056","ECrel","compound"
"274","hsa:4051","hsa:255189","ECrel","compound"
"275","hsa:4051","hsa:26279","ECrel","compound"
"276","hsa:4051","hsa:283748","ECrel","compound"
"277","hsa:4051","hsa:30814","ECrel","compound"
"278","hsa:4051","hsa:391013","ECrel","compound"
"279","hsa:4051","hsa:50487","ECrel","compound"
"280","hsa:4051","hsa:5319","ECrel","compound"
"281","hsa:4051","hsa:5320","ECrel","compound"
"282","hsa:4051","hsa:5321","ECrel","compound"
"283","hsa:4051","hsa:5322","ECrel","compound"
"284","hsa:4051","hsa:64600","ECrel","compound"
"285","hsa:4051","hsa:81579","ECrel","compound"
"286","hsa:4051","hsa:8398","ECrel","compound"
"287","hsa:4051","hsa:8399","ECrel","compound"
"288","hsa:4051","hsa:84647","ECrel","compound"
"289","hsa:4051","hsa:8605","ECrel","compound"
"291","hsa:4051","hsa:1571","ECrel","compound"
"292","hsa:4051","hsa:240","ECrel","compound"
"293","hsa:4051","hsa:5742","ECrel","compound"
"294","hsa:4051","hsa:5743","ECrel","compound"
"295","hsa:4051","hsa:246","ECrel","compound"
"296","hsa:4051","hsa:247","ECrel","compound"
"297","hsa:4051","hsa:239","ECrel","compound"
"298","hsa:4051","hsa:1573","ECrel","compound"
"299","hsa:4051","hsa:11283","ECrel","compound"
"302","hsa:8529","hsa:123745","ECrel","compound"
"303","hsa:8529","hsa:151056","ECrel","compound"
"304","hsa:8529","hsa:255189","ECrel","compound"
"305","hsa:8529","hsa:26279","ECrel","compound"
"306","hsa:8529","hsa:283748","ECrel","compound"
"307","hsa:8529","hsa:30814","ECrel","compound"
"308","hsa:8529","hsa:391013","ECrel","compound"
"309","hsa:8529","hsa:50487","ECrel","compound"
"310","hsa:8529","hsa:5319","ECrel","compound"
"311","hsa:8529","hsa:5320","ECrel","compound"
"312","hsa:8529","hsa:5321","ECrel","compound"
"313","hsa:8529","hsa:5322","ECrel","compound"
"314","hsa:8529","hsa:64600","ECrel","compound"
"315","hsa:8529","hsa:81579","ECrel","compound"
"316","hsa:8529","hsa:8398","ECrel","compound"
"317","hsa:8529","hsa:8399","ECrel","compound"
"318","hsa:8529","hsa:84647","ECrel","compound"
"319","hsa:8529","hsa:8605","ECrel","compound"
"321","hsa:8529","hsa:1571","ECrel","compound"
"322","hsa:8529","hsa:240","ECrel","compound"
"323","hsa:8529","hsa:5742","ECrel","compound"
"324","hsa:8529","hsa:5743","ECrel","compound"
"325","hsa:8529","hsa:246","ECrel","compound"
"326","hsa:8529","hsa:247","ECrel","compound"
"327","hsa:8529","hsa:239","ECrel","compound"
"328","hsa:8529","hsa:1573","ECrel","compound"
"329","hsa:8529","hsa:11283","ECrel","compound"
"332","hsa:239","hsa:123745","ECrel","compound"
"333","hsa:239","hsa:151056","ECrel","compound"
"334","hsa:239","hsa:255189","ECrel","compound"
"335","hsa:239","hsa:26279","ECrel","compound"
"336","hsa:239","hsa:283748","ECrel","compound"
"337","hsa:239","hsa:30814","ECrel","compound"
"338","hsa:239","hsa:391013","ECrel","compound"
"339","hsa:239","hsa:50487","ECrel","compound"
"340","hsa:239","hsa:5319","ECrel","compound"
"341","hsa:239","hsa:5320","ECrel","compound"
"342","hsa:239","hsa:5321","ECrel","compound"
"343","hsa:239","hsa:5322","ECrel","compound"
"344","hsa:239","hsa:64600","ECrel","compound"
"345","hsa:239","hsa:81579","ECrel","compound"
"346","hsa:239","hsa:8398","ECrel","compound"
"347","hsa:239","hsa:8399","ECrel","compound"
"348","hsa:239","hsa:84647","ECrel","compound"
"349","hsa:239","hsa:8605","ECrel","compound"
"351","hsa:239","hsa:240","ECrel","compound"
"352","hsa:239","hsa:5742","ECrel","compound"
"353","hsa:239","hsa:5743","ECrel","compound"
"354","hsa:239","hsa:246","ECrel","compound"
"355","hsa:239","hsa:247","ECrel","compound"
"356","hsa:239","hsa:1573","ECrel","compound"
"359","hsa:246","hsa:123745","ECrel","compound"
"360","hsa:246","hsa:151056","ECrel","compound"
"361","hsa:246","hsa:255189","ECrel","compound"
"362","hsa:246","hsa:26279","ECrel","compound"
"363","hsa:246","hsa:283748","ECrel","compound"
"364","hsa:246","hsa:30814","ECrel","compound"
"365","hsa:246","hsa:391013","ECrel","compound"
"366","hsa:246","hsa:50487","ECrel","compound"
"367","hsa:246","hsa:5319","ECrel","compound"
"368","hsa:246","hsa:5320","ECrel","compound"
"369","hsa:246","hsa:5321","ECrel","compound"
"370","hsa:246","hsa:5322","ECrel","compound"
"371","hsa:246","hsa:64600","ECrel","compound"
"372","hsa:246","hsa:81579","ECrel","compound"
"373","hsa:246","hsa:8398","ECrel","compound"
"374","hsa:246","hsa:8399","ECrel","compound"
"375","hsa:246","hsa:84647","ECrel","compound"
"376","hsa:246","hsa:8605","ECrel","compound"
"378","hsa:246","hsa:240","ECrel","compound"
"379","hsa:246","hsa:5742","ECrel","compound"
"380","hsa:246","hsa:5743","ECrel","compound"
"381","hsa:246","hsa:1573","ECrel","compound"
"382","hsa:5742","hsa:6916","ECrel","compound"
"383","hsa:5742","hsa:10728","ECrel","compound"
"384","hsa:5742","hsa:80142","ECrel","compound"
"385","hsa:5742","hsa:9536","ECrel","compound"
"386","hsa:5742","hsa:27306","ECrel","compound"
"387","hsa:5742","hsa:5730","ECrel","compound"
"388","hsa:5742","hsa:5740","ECrel","compound"
"389","hsa:5742","hsa:1573","ECrel","compound"
"391","hsa:5743","hsa:6916","ECrel","compound"
"392","hsa:5743","hsa:10728","ECrel","compound"
"393","hsa:5743","hsa:80142","ECrel","compound"
"394","hsa:5743","hsa:9536","ECrel","compound"
"395","hsa:5743","hsa:27306","ECrel","compound"
"396","hsa:5743","hsa:5730","ECrel","compound"
"397","hsa:5743","hsa:5740","ECrel","compound"
"398","hsa:5743","hsa:1573","ECrel","compound"
"408","hsa:123745","hsa:240","ECrel","compound"
"409","hsa:123745","hsa:5742","ECrel","compound"
"410","hsa:123745","hsa:5743","ECrel","compound"
"411","hsa:123745","hsa:1573","ECrel","compound"
"412","hsa:151056","hsa:240","ECrel","compound"
"413","hsa:151056","hsa:5742","ECrel","compound"
"414","hsa:151056","hsa:5743","ECrel","compound"
"415","hsa:151056","hsa:1573","ECrel","compound"
"416","hsa:255189","hsa:240","ECrel","compound"
"417","hsa:255189","hsa:5742","ECrel","compound"
"418","hsa:255189","hsa:5743","ECrel","compound"
"419","hsa:255189","hsa:1573","ECrel","compound"
"420","hsa:26279","hsa:240","ECrel","compound"
"421","hsa:26279","hsa:5742","ECrel","compound"
"422","hsa:26279","hsa:5743","ECrel","compound"
"423","hsa:26279","hsa:1573","ECrel","compound"
"424","hsa:283748","hsa:240","ECrel","compound"
"425","hsa:283748","hsa:5742","ECrel","compound"
"426","hsa:283748","hsa:5743","ECrel","compound"
"427","hsa:283748","hsa:1573","ECrel","compound"
"428","hsa:30814","hsa:240","ECrel","compound"
"429","hsa:30814","hsa:5742","ECrel","compound"
"430","hsa:30814","hsa:5743","ECrel","compound"
"431","hsa:30814","hsa:1573","ECrel","compound"
"432","hsa:391013","hsa:240","ECrel","compound"
"433","hsa:391013","hsa:5742","ECrel","compound"
"434","hsa:391013","hsa:5743","ECrel","compound"
"435","hsa:391013","hsa:1573","ECrel","compound"
"436","hsa:50487","hsa:240","ECrel","compound"
"437","hsa:50487","hsa:5742","ECrel","compound"
"438","hsa:50487","hsa:5743","ECrel","compound"
"439","hsa:50487","hsa:1573","ECrel","compound"
"440","hsa:5319","hsa:240","ECrel","compound"
"441","hsa:5319","hsa:5742","ECrel","compound"
"442","hsa:5319","hsa:5743","ECrel","compound"
"443","hsa:5319","hsa:1573","ECrel","compound"
"444","hsa:5320","hsa:240","ECrel","compound"
"445","hsa:5320","hsa:5742","ECrel","compound"
"446","hsa:5320","hsa:5743","ECrel","compound"
"447","hsa:5320","hsa:1573","ECrel","compound"
"448","hsa:5321","hsa:240","ECrel","compound"
"449","hsa:5321","hsa:5742","ECrel","compound"
"450","hsa:5321","hsa:5743","ECrel","compound"
"451","hsa:5321","hsa:1573","ECrel","compound"
"452","hsa:5322","hsa:240","ECrel","compound"
"453","hsa:5322","hsa:5742","ECrel","compound"
"454","hsa:5322","hsa:5743","ECrel","compound"
"455","hsa:5322","hsa:1573","ECrel","compound"
"456","hsa:64600","hsa:240","ECrel","compound"
"457","hsa:64600","hsa:5742","ECrel","compound"
"458","hsa:64600","hsa:5743","ECrel","compound"
"459","hsa:64600","hsa:1573","ECrel","compound"
"460","hsa:81579","hsa:240","ECrel","compound"
"461","hsa:81579","hsa:5742","ECrel","compound"
"462","hsa:81579","hsa:5743","ECrel","compound"
"463","hsa:81579","hsa:1573","ECrel","compound"
"464","hsa:8398","hsa:240","ECrel","compound"
"465","hsa:8398","hsa:5742","ECrel","compound"
"466","hsa:8398","hsa:5743","ECrel","compound"
"467","hsa:8398","hsa:1573","ECrel","compound"
"468","hsa:8399","hsa:240","ECrel","compound"
"469","hsa:8399","hsa:5742","ECrel","compound"
"470","hsa:8399","hsa:5743","ECrel","compound"
"471","hsa:8399","hsa:1573","ECrel","compound"
"472","hsa:84647","hsa:240","ECrel","compound"
"473","hsa:84647","hsa:5742","ECrel","compound"
"474","hsa:84647","hsa:5743","ECrel","compound"
"475","hsa:84647","hsa:1573","ECrel","compound"
"476","hsa:8605","hsa:240","ECrel","compound"
"477","hsa:8605","hsa:5742","ECrel","compound"
"478","hsa:8605","hsa:5743","ECrel","compound"
"479","hsa:8605","hsa:1573","ECrel","compound"
"485","hsa:240","hsa:4048","ECrel","compound"
"486","hsa:240","hsa:5742","ECrel","compound"
"487","hsa:240","hsa:5743","ECrel","compound"
"488","hsa:240","hsa:1573","ECrel","compound"
"489","hsa:4048","hsa:4051","ECrel","compound"
"490","hsa:4048","hsa:8529","ECrel","compound"
"494","hsa:5740","hsa:6916","ECrel","compound"
"495","hsa:5740","hsa:10728","ECrel","compound"
"496","hsa:5740","hsa:80142","ECrel","compound"
"497","hsa:5740","hsa:9536","ECrel","compound"
"498","hsa:5740","hsa:27306","ECrel","compound"
"499","hsa:5740","hsa:5730","ECrel","compound"
"501","hsa:10728","hsa:873","ECrel","compound"
"502","hsa:10728","hsa:874","ECrel","compound"
"503","hsa:10728","hsa:6916","ECrel","compound"
"504","hsa:10728","hsa:27306","ECrel","compound"
"505","hsa:10728","hsa:5730","ECrel","compound"
"507","hsa:80142","hsa:873","ECrel","compound"
"508","hsa:80142","hsa:874","ECrel","compound"
"509","hsa:80142","hsa:6916","ECrel","compound"
"510","hsa:80142","hsa:27306","ECrel","compound"
"511","hsa:80142","hsa:5730","ECrel","compound"
"513","hsa:9536","hsa:873","ECrel","compound"
"514","hsa:9536","hsa:874","ECrel","compound"
"515","hsa:9536","hsa:6916","ECrel","compound"
"516","hsa:9536","hsa:27306","ECrel","compound"
"517","hsa:9536","hsa:5730","ECrel","compound"
"519","hsa:6916","hsa:27306","ECrel","compound"
"520","hsa:6916","hsa:5730","ECrel","compound"
"522","hsa:8644","hsa:27306","ECrel","compound"
"523","hsa:8644","hsa:5730","ECrel","compound"
"528","hsa:1557","hsa:240","ECrel","compound"
"529","hsa:1557","hsa:5742","ECrel","compound"
"530","hsa:1557","hsa:5743","ECrel","compound"
"531","hsa:1557","hsa:246","ECrel","compound"
"532","hsa:1557","hsa:247","ECrel","compound"
"533","hsa:1557","hsa:1555","ECrel","compound"
"534","hsa:1557","hsa:1558","ECrel","compound"
"535","hsa:1557","hsa:1559","ECrel","compound"
"536","hsa:1557","hsa:1573","ECrel","compound"
"537","hsa:1557","hsa:239","ECrel","compound"
"538","hsa:1557","hsa:242","ECrel","compound"
"541","hsa:1557","hsa:123745","ECrel","compound"
"542","hsa:1557","hsa:151056","ECrel","compound"
"543","hsa:1557","hsa:255189","ECrel","compound"
"544","hsa:1557","hsa:26279","ECrel","compound"
"545","hsa:1557","hsa:283748","ECrel","compound"
"546","hsa:1557","hsa:30814","ECrel","compound"
"547","hsa:1557","hsa:391013","ECrel","compound"
"548","hsa:1557","hsa:50487","ECrel","compound"
"549","hsa:1557","hsa:5319","ECrel","compound"
"550","hsa:1557","hsa:5320","ECrel","compound"
"551","hsa:1557","hsa:5321","ECrel","compound"
"552","hsa:1557","hsa:5322","ECrel","compound"
"553","hsa:1557","hsa:64600","ECrel","compound"
"554","hsa:1557","hsa:81579","ECrel","compound"
"555","hsa:1557","hsa:8398","ECrel","compound"
"556","hsa:1557","hsa:8399","ECrel","compound"
"557","hsa:1557","hsa:84647","ECrel","compound"
"558","hsa:1557","hsa:8605","ECrel","compound"
"560","hsa:1557","hsa:113612","ECrel","compound"
"561","hsa:1557","hsa:4051","ECrel","compound"
"562","hsa:1557","hsa:8529","ECrel","compound"
"563","hsa:11283","hsa:240","ECrel","compound"
"564","hsa:11283","hsa:5742","ECrel","compound"
"565","hsa:11283","hsa:5743","ECrel","compound"
"566","hsa:11283","hsa:246","ECrel","compound"
"567","hsa:11283","hsa:247","ECrel","compound"
"568","hsa:11283","hsa:1555","ECrel","compound"
"569","hsa:11283","hsa:1558","ECrel","compound"
"570","hsa:11283","hsa:1559","ECrel","compound"
"571","hsa:11283","hsa:1573","ECrel","compound"
"572","hsa:11283","hsa:242","ECrel","compound"
"573","hsa:11283","hsa:239","ECrel","compound"
"576","hsa:11283","hsa:123745","ECrel","compound"
"577","hsa:11283","hsa:151056","ECrel","compound"
"578","hsa:11283","hsa:255189","ECrel","compound"
"579","hsa:11283","hsa:26279","ECrel","compound"
"580","hsa:11283","hsa:283748","ECrel","compound"
"581","hsa:11283","hsa:30814","ECrel","compound"
"582","hsa:11283","hsa:391013","ECrel","compound"
"583","hsa:11283","hsa:50487","ECrel","compound"
"584","hsa:11283","hsa:5319","ECrel","compound"
"585","hsa:11283","hsa:5320","ECrel","compound"
"586","hsa:11283","hsa:5321","ECrel","compound"
"587","hsa:11283","hsa:5322","ECrel","compound"
"588","hsa:11283","hsa:64600","ECrel","compound"
"589","hsa:11283","hsa:81579","ECrel","compound"
"590","hsa:11283","hsa:8398","ECrel","compound"
"591","hsa:11283","hsa:8399","ECrel","compound"
"592","hsa:11283","hsa:84647","ECrel","compound"
"593","hsa:11283","hsa:8605","ECrel","compound"
"597","hsa:1571","hsa:123745","ECrel","compound"
"598","hsa:1571","hsa:151056","ECrel","compound"
"599","hsa:1571","hsa:255189","ECrel","compound"
"600","hsa:1571","hsa:26279","ECrel","compound"
"601","hsa:1571","hsa:283748","ECrel","compound"
"602","hsa:1571","hsa:30814","ECrel","compound"
"603","hsa:1571","hsa:391013","ECrel","compound"
"604","hsa:1571","hsa:50487","ECrel","compound"
"605","hsa:1571","hsa:5319","ECrel","compound"
"606","hsa:1571","hsa:5320","ECrel","compound"
"607","hsa:1571","hsa:5321","ECrel","compound"
"608","hsa:1571","hsa:5322","ECrel","compound"
"609","hsa:1571","hsa:64600","ECrel","compound"
"610","hsa:1571","hsa:81579","ECrel","compound"
"611","hsa:1571","hsa:8398","ECrel","compound"
"612","hsa:1571","hsa:8399","ECrel","compound"
"613","hsa:1571","hsa:84647","ECrel","compound"
