"","from","to","type","subtype"
"111","hsa:55902","hsa:98","ECrel","compound"
"112","hsa:55902","hsa:217","ECrel","compound"
"113","hsa:55902","hsa:219","ECrel","compound"
"114","hsa:55902","hsa:223","ECrel","compound"
"115","hsa:55902","hsa:224","ECrel","compound"
"116","hsa:55902","hsa:501","ECrel","compound"
"117","hsa:55902","hsa:55902","ECrel","compound"
"118","hsa:55902","hsa:84532","ECrel","compound"
"119","hsa:55902","hsa:1737","ECrel","compound"
"120","hsa:55902","hsa:134526","ECrel","compound"
"121","hsa:55902","hsa:31","ECrel","compound"
"122","hsa:55902","hsa:32","ECrel","compound"
"123","hsa:55902","hsa:38","ECrel","compound"
"124","hsa:55902","hsa:39","ECrel","compound"
"125","hsa:84532","hsa:97","ECrel","compound"
"126","hsa:84532","hsa:98","ECrel","compound"
"127","hsa:84532","hsa:217","ECrel","compound"
"128","hsa:84532","hsa:219","ECrel","compound"
"129","hsa:84532","hsa:223","ECrel","compound"
"130","hsa:84532","hsa:224","ECrel","compound"
"131","hsa:84532","hsa:501","ECrel","compound"
"132","hsa:84532","hsa:55902","ECrel","compound"
"133","hsa:84532","hsa:84532","ECrel","compound"
"134","hsa:84532","hsa:1737","ECrel","compound"
"135","hsa:84532","hsa:134526","ECrel","compound"
"136","hsa:84532","hsa:31","ECrel","compound"
"137","hsa:84532","hsa:32","ECrel","compound"
"138","hsa:84532","hsa:38","ECrel","compound"
"139","hsa:84532","hsa:39","ECrel","compound"
"140","hsa:134526","hsa:97","ECrel","compound"
"141","hsa:134526","hsa:98","ECrel","compound"
"142","hsa:134526","hsa:55902","ECrel","compound"
"143","hsa:134526","hsa:84532","ECrel","compound"
"144","hsa:134526","hsa:217","ECrel","compound"
"145","hsa:134526","hsa:219","ECrel","compound"
"146","hsa:134526","hsa:223","ECrel","compound"
"147","hsa:134526","hsa:224","ECrel","compound"
"148","hsa:134526","hsa:501","ECrel","compound"
"149","hsa:134526","hsa:1737","ECrel","compound"
"150","hsa:134526","hsa:31","ECrel","compound"
"151","hsa:134526","hsa:32","ECrel","compound"
"152","hsa:134526","hsa:38","ECrel","compound"
"153","hsa:134526","hsa:39","ECrel","compound"
"154","hsa:217","hsa:97","ECrel","compound"
"155","hsa:217","hsa:98","ECrel","compound"
"156","hsa:217","hsa:124","ECrel","compound"
"157","hsa:217","hsa:125","ECrel","compound"
"158","hsa:217","hsa:126","ECrel","compound"
"159","hsa:217","hsa:127","ECrel","compound"
"160","hsa:217","hsa:128","ECrel","compound"
"161","hsa:217","hsa:130","ECrel","compound"
"162","hsa:217","hsa:131","ECrel","compound"
"163","hsa:217","hsa:10327","ECrel","compound"
"164","hsa:219","hsa:97","ECrel","compound"
"165","hsa:219","hsa:98","ECrel","compound"
"166","hsa:219","hsa:124","ECrel","compound"
"167","hsa:219","hsa:125","ECrel","compound"
"168","hsa:219","hsa:126","ECrel","compound"
"169","hsa:219","hsa:127","ECrel","compound"
"170","hsa:219","hsa:128","ECrel","compound"
"171","hsa:219","hsa:130","ECrel","compound"
"172","hsa:219","hsa:131","ECrel","compound"
"173","hsa:219","hsa:10327","ECrel","compound"
"174","hsa:223","hsa:97","ECrel","compound"
"175","hsa:223","hsa:98","ECrel","compound"
"176","hsa:223","hsa:124","ECrel","compound"
"177","hsa:223","hsa:125","ECrel","compound"
"178","hsa:223","hsa:126","ECrel","compound"
"179","hsa:223","hsa:127","ECrel","compound"
"180","hsa:223","hsa:128","ECrel","compound"
"181","hsa:223","hsa:130","ECrel","compound"
"182","hsa:223","hsa:131","ECrel","compound"
"183","hsa:223","hsa:10327","ECrel","compound"
"184","hsa:224","hsa:97","ECrel","compound"
"185","hsa:224","hsa:98","ECrel","compound"
"186","hsa:224","hsa:124","ECrel","compound"
"187","hsa:224","hsa:125","ECrel","compound"
"188","hsa:224","hsa:126","ECrel","compound"
"189","hsa:224","hsa:127","ECrel","compound"
"190","hsa:224","hsa:128","ECrel","compound"
"191","hsa:224","hsa:130","ECrel","compound"
"192","hsa:224","hsa:131","ECrel","compound"
"193","hsa:224","hsa:10327","ECrel","compound"
"194","hsa:501","hsa:97","ECrel","compound"
"195","hsa:501","hsa:98","ECrel","compound"
"196","hsa:501","hsa:124","ECrel","compound"
"197","hsa:501","hsa:125","ECrel","compound"
"198","hsa:501","hsa:126","ECrel","compound"
"199","hsa:501","hsa:127","ECrel","compound"
"200","hsa:501","hsa:128","ECrel","compound"
"201","hsa:501","hsa:130","ECrel","compound"
"202","hsa:501","hsa:131","ECrel","compound"
"203","hsa:501","hsa:10327","ECrel","compound"
"204","hsa:38","hsa:1737","ECrel","compound"
"205","hsa:38","hsa:31","ECrel","compound"
"206","hsa:38","hsa:32","ECrel","compound"
"207","hsa:39","hsa:1737","ECrel","compound"
"208","hsa:39","hsa:31","ECrel","compound"
"209","hsa:39","hsa:32","ECrel","compound"
"210","hsa:31","hsa:1737","ECrel","compound"
"2111","hsa:32","hsa:1737","ECrel","compound"
"212","hsa:1737","hsa:5160","ECrel","compound"
"213","hsa:1737","hsa:5161","ECrel","compound"
"214","hsa:1737","hsa:5162","ECrel","compound"
"215","hsa:1737","hsa:1738","ECrel","compound"
"216","hsa:1738","hsa:5160","ECrel","compound"
"217","hsa:1738","hsa:5161","ECrel","compound"
"218","hsa:1738","hsa:5162","ECrel","compound"
"219","hsa:2271","hsa:4190","ECrel","compound"
"220","hsa:2271","hsa:4191","ECrel","compound"
"221","hsa:2271","hsa:10873","ECrel","compound"
"222","hsa:2271","hsa:4199","ECrel","compound"
"223","hsa:2271","hsa:4200","ECrel","compound"
